plant_id,timestamp,forecast_mw,lower_90,upper_90,model
PLANT_039,2025-04-25 18:00:00,0.272,0.232,0.313,ets
PLANT_039,2025-04-25 19:00:00,0.0,0.0,0.0,ets
PLANT_039,2025-04-25 20:00:00,0.0,0.0,0.0,ets
PLANT_039,2025-04-25 21:00:00,0.0,0.0,0.0,ets
PLANT_039,2025-04-25 22:00:00,0.0,0.0,0.0,ets
PLANT_039,2025-04-25 23:00:00,0.0,0.0,0.0,ets
PLANT_039,2025-04-26 00:00:00,0.0,0.0,0.0,ets
PLANT_039,2025-04-26 01:00:00,0.0,0.0,0.0,ets
PLANT_039,2025-04-26 02:00:00,0.0,0.0,0.0,ets
PLANT_039,2025-04-26 03:00:00,0.0,0.0,0.0,ets
PLANT_039,2025-04-26 04:00:00,0.0,0.0,0.0,ets
PLANT_039,2025-04-26 05:00:00,0.0,0.0,0.0,ets
PLANT_039,2025-04-26 06:00:00,0.296,0.252,0.34,ets
PLANT_039,2025-04-26 07:00:00,6.035,5.13,6.941,ets
PLANT_039,2025-04-26 08:00:00,12.027,10.223,13.83,ets
PLANT_039,2025-04-26 09:00:00,17.115,14.548,19.683,ets
PLANT_039,2025-04-26 10:00:00,21.188,18.01,24.366,ets
PLANT_039,2025-04-26 11:00:00,23.869,20.289,27.45,ets
PLANT_039,2025-04-26 12:00:00,24.262,20.623,27.902,ets
PLANT_039,2025-04-26 13:00:00,24.118,20.501,27.736,ets
PLANT_039,2025-04-26 14:00:00,20.99,17.842,24.139,ets
PLANT_039,2025-04-26 15:00:00,16.897,14.362,19.431,ets
PLANT_039,2025-04-26 16:00:00,11.805,10.034,13.575,ets
PLANT_039,2025-04-26 17:00:00,6.08,5.168,6.992,ets
PLANT_039,2025-04-26 18:00:00,0.271,0.23,0.311,ets
PLANT_039,2025-04-26 19:00:00,0.0,0.0,0.0,ets
PLANT_039,2025-04-26 20:00:00,0.0,0.0,0.0,ets
PLANT_039,2025-04-26 21:00:00,0.0,0.0,0.0,ets
PLANT_039,2025-04-26 22:00:00,0.0,0.0,0.0,ets
PLANT_039,2025-04-26 23:00:00,0.0,0.0,0.0,ets
PLANT_039,2025-04-27 00:00:00,0.0,0.0,0.0,ets
PLANT_040,2025-04-24 01:00:00,35.259,29.97,40.548,ets
PLANT_040,2025-04-24 02:00:00,34.514,29.337,39.691,ets
PLANT_040,2025-04-24 03:00:00,35.576,30.24,40.913,ets
PLANT_040,2025-04-24 04:00:00,35.217,29.935,40.5,ets
PLANT_040,2025-04-24 05:00:00,35.587,30.249,40.926,ets
PLANT_040,2025-04-24 06:00:00,35.524,30.195,40.852,ets
PLANT_040,2025-04-24 07:00:00,35.723,30.364,41.081,ets
PLANT_040,2025-04-24 08:00:00,35.365,30.061,40.67,ets
PLANT_040,2025-04-24 09:00:00,35.053,29.795,40.311,ets
PLANT_040,2025-04-24 10:00:00,34.996,29.746,40.245,ets
PLANT_040,2025-04-24 11:00:00,35.357,30.054,40.661,ets
PLANT_040,2025-04-24 12:00:00,35.043,29.786,40.299,ets
PLANT_040,2025-04-24 13:00:00,35.417,30.104,40.729,ets
PLANT_040,2025-04-24 14:00:00,34.508,29.332,39.684,ets
PLANT_040,2025-04-24 15:00:00,35.352,30.049,40.654,ets
PLANT_040,2025-04-24 16:00:00,35.079,29.817,40.341,ets
PLANT_040,2025-04-24 17:00:00,34.712,29.505,39.918,ets
PLANT_040,2025-04-24 18:00:00,34.492,29.318,39.666,ets
PLANT_040,2025-04-24 19:00:00,35.473,30.152,40.794,ets
PLANT_040,2025-04-24 20:00:00,34.724,29.515,39.932,ets
PLANT_040,2025-04-24 21:00:00,34.875,29.644,40.106,ets
PLANT_040,2025-04-24 22:00:00,34.917,29.679,40.154,ets
PLANT_040,2025-04-24 23:00:00,34.808,29.587,40.03,ets
PLANT_040,2025-04-25 00:00:00,35.562,30.228,40.896,ets
PLANT_040,2025-04-25 01:00:00,35.259,29.971,40.548,ets
PLANT_040,2025-04-25 02:00:00,34.515,29.338,39.692,ets
PLANT_040,2025-04-25 03:00:00,35.577,30.24,40.913,ets
PLANT_040,2025-04-25 04:00:00,35.218,29.935,40.501,ets
PLANT_040,2025-04-25 05:00:00,35.588,30.25,40.926,ets
PLANT_040,2025-04-25 06:00:00,35.525,30.196,40.853,ets
PLANT_040,2025-04-25 07:00:00,35.724,30.365,41.082,ets
PLANT_040,2025-04-25 08:00:00,35.366,30.061,40.671,ets
PLANT_040,2025-04-25 09:00:00,35.053,29.795,40.311,ets
PLANT_040,2025-04-25 10:00:00,34.996,29.747,40.246,ets
PLANT_040,2025-04-25 11:00:00,35.358,30.054,40.662,ets
PLANT_040,2025-04-25 12:00:00,35.043,29.787,40.3,ets
PLANT_040,2025-04-25 13:00:00,35.417,30.105,40.73,ets
PLANT_040,2025-04-25 14:00:00,34.509,29.332,39.685,ets
PLANT_040,2025-04-25 15:00:00,35.352,30.05,40.655,ets
PLANT_040,2025-04-25 16:00:00,35.08,29.818,40.342,ets
PLANT_040,2025-04-25 17:00:00,34.712,29.505,39.919,ets
PLANT_040,2025-04-25 18:00:00,34.493,29.319,39.666,ets
PLANT_040,2025-04-25 19:00:00,35.474,30.153,40.795,ets
PLANT_040,2025-04-25 20:00:00,34.724,29.516,39.933,ets
PLANT_040,2025-04-25 21:00:00,34.876,29.644,40.107,ets
PLANT_040,2025-04-25 22:00:00,34.918,29.68,40.155,ets
PLANT_040,2025-04-25 23:00:00,34.809,29.588,40.03,ets
PLANT_040,2025-04-26 00:00:00,35.563,30.228,40.897,ets
PLANT_040,2025-04-26 01:00:00,35.26,29.971,40.549,ets
PLANT_040,2025-04-26 02:00:00,34.516,29.338,39.693,ets
PLANT_040,2025-04-26 03:00:00,35.578,30.241,40.914,ets
PLANT_040,2025-04-26 04:00:00,35.219,29.936,40.502,ets
PLANT_040,2025-04-26 05:00:00,35.589,30.251,40.927,ets
PLANT_040,2025-04-26 06:00:00,35.525,30.197,40.854,ets
PLANT_040,2025-04-26 07:00:00,35.724,30.366,41.083,ets
PLANT_040,2025-04-26 08:00:00,35.367,30.062,40.672,ets
PLANT_040,2025-04-26 09:00:00,35.054,29.796,40.312,ets
PLANT_040,2025-04-26 10:00:00,34.997,29.748,40.247,ets
PLANT_040,2025-04-26 11:00:00,35.359,30.055,40.663,ets
PLANT_040,2025-04-26 12:00:00,35.044,29.787,40.301,ets
PLANT_040,2025-04-26 13:00:00,35.418,30.105,40.731,ets
PLANT_040,2025-04-26 14:00:00,34.509,29.333,39.686,ets
PLANT_040,2025-04-26 15:00:00,35.353,30.05,40.656,ets
PLANT_040,2025-04-26 16:00:00,35.08,29.818,40.343,ets
PLANT_040,2025-04-26 17:00:00,34.713,29.506,39.92,ets
PLANT_040,2025-04-26 18:00:00,34.493,29.319,39.667,ets
PLANT_040,2025-04-26 19:00:00,35.475,30.153,40.796,ets
PLANT_040,2025-04-26 20:00:00,34.725,29.516,39.934,ets
PLANT_040,2025-04-26 21:00:00,34.876,29.645,40.108,ets
PLANT_040,2025-04-26 22:00:00,34.918,29.681,40.156,ets
PLANT_040,2025-04-26 23:00:00,34.81,29.588,40.031,ets
PLANT_040,2025-04-27 00:00:00,35.564,30.229,40.898,ets
PLANT_041,2025-04-24 01:00:00,0.0,0.0,0.0,ets
PLANT_041,2025-04-24 02:00:00,0.0,0.0,0.0,ets
PLANT_041,2025-04-24 03:00:00,0.0,0.0,0.0,ets
PLANT_041,2025-04-24 04:00:00,0.0,0.0,0.0,ets
PLANT_041,2025-04-24 05:00:00,0.0,0.0,0.0,ets
PLANT_041,2025-04-24 06:00:00,0.388,0.33,0.447,ets
PLANT_041,2025-04-24 07:00:00,10.165,8.641,11.69,ets
PLANT_041,2025-04-24 08:00:00,19.518,16.591,22.446,ets
PLANT_041,2025-04-24 09:00:00,28.598,24.309,32.888,ets
PLANT_041,2025-04-24 10:00:00,34.864,29.634,40.093,ets
PLANT_041,2025-04-24 11:00:00,39.248,33.361,45.135,ets
PLANT_041,2025-04-24 12:00:00,40.201,34.171,46.232,ets
PLANT_041,2025-04-24 13:00:00,38.458,32.689,44.227,ets
PLANT_041,2025-04-24 14:00:00,34.771,29.555,39.987,ets
PLANT_041,2025-04-24 15:00:00,27.764,23.599,31.928,ets
PLANT_041,2025-04-24 16:00:00,19.586,16.648,22.524,ets
PLANT_041,2025-04-24 17:00:00,9.989,8.49,11.487,ets
PLANT_041,2025-04-24 18:00:00,0.593,0.504,0.682,ets
PLANT_041,2025-04-24 19:00:00,0.0,0.0,0.0,ets
PLANT_041,2025-04-24 20:00:00,0.0,0.0,0.0,ets
PLANT_041,2025-04-24 21:00:00,0.0,0.0,0.0,ets
PLANT_041,2025-04-24 22:00:00,0.0,0.0,0.0,ets
PLANT_041,2025-04-24 23:00:00,0.0,0.0,0.0,ets
PLANT_041,2025-04-25 00:00:00,0.0,0.0,0.0,ets
PLANT_041,2025-04-25 01:00:00,0.0,0.0,0.0,ets
PLANT_041,2025-04-25 02:00:00,0.0,0.0,0.0,ets
PLANT_041,2025-04-25 03:00:00,0.0,0.0,0.0,ets
PLANT_041,2025-04-25 04:00:00,0.0,0.0,0.0,ets
PLANT_041,2025-04-25 05:00:00,0.0,0.0,0.0,ets
PLANT_041,2025-04-25 06:00:00,0.386,0.328,0.443,ets
PLANT_041,2025-04-25 07:00:00,10.163,8.638,11.687,ets
PLANT_041,2025-04-25 08:00:00,19.516,16.588,22.443,ets
PLANT_041,2025-04-25 09:00:00,28.596,24.306,32.885,ets
PLANT_041,2025-04-25 10:00:00,34.861,29.632,40.09,ets
PLANT_041,2025-04-25 11:00:00,39.245,33.359,45.132,ets
PLANT_041,2025-04-25 12:00:00,40.199,34.169,46.229,ets
PLANT_041,2025-04-25 13:00:00,38.455,32.687,44.224,ets
PLANT_041,2025-04-25 14:00:00,34.768,29.553,39.984,ets
PLANT_041,2025-04-25 15:00:00,27.761,23.597,31.925,ets
PLANT_041,2025-04-25 16:00:00,19.583,16.646,22.521,ets
PLANT_041,2025-04-25 17:00:00,9.986,8.488,11.484,ets
PLANT_041,2025-04-25 18:00:00,0.591,0.502,0.679,ets
PLANT_041,2025-04-25 19:00:00,0.0,0.0,0.0,ets
PLANT_041,2025-04-25 20:00:00,0.0,0.0,0.0,ets
PLANT_041,2025-04-25 21:00:00,0.0,0.0,0.0,ets
PLANT_041,2025-04-25 22:00:00,0.0,0.0,0.0,ets
PLANT_041,2025-04-25 23:00:00,0.0,0.0,0.0,ets
PLANT_041,2025-04-26 00:00:00,0.0,0.0,0.0,ets
PLANT_041,2025-04-26 01:00:00,0.0,0.0,0.0,ets
PLANT_041,2025-04-26 02:00:00,0.0,0.0,0.0,ets
PLANT_041,2025-04-26 03:00:00,0.0,0.0,0.0,ets
PLANT_041,2025-04-26 04:00:00,0.0,0.0,0.0,ets
PLANT_041,2025-04-26 05:00:00,0.0,0.0,0.0,ets
PLANT_041,2025-04-26 06:00:00,0.383,0.325,0.44,ets
PLANT_041,2025-04-26 07:00:00,10.16,8.636,11.684,ets
PLANT_041,2025-04-26 08:00:00,19.513,16.586,22.44,ets
PLANT_041,2025-04-26 09:00:00,28.593,24.304,32.882,ets
PLANT_041,2025-04-26 10:00:00,34.858,29.63,40.087,ets
PLANT_041,2025-04-26 11:00:00,39.243,33.356,45.129,ets
PLANT_041,2025-04-26 12:00:00,40.196,34.167,46.226,ets
PLANT_041,2025-04-26 13:00:00,38.453,32.685,44.221,ets
PLANT_041,2025-04-26 14:00:00,34.766,29.551,39.981,ets
PLANT_041,2025-04-26 15:00:00,27.758,23.594,31.922,ets
PLANT_041,2025-04-26 16:00:00,19.581,16.644,22.518,ets
PLANT_041,2025-04-26 17:00:00,9.983,8.486,11.481,ets
PLANT_041,2025-04-26 18:00:00,0.588,0.5,0.676,ets
PLANT_041,2025-04-26 19:00:00,0.0,0.0,0.0,ets
PLANT_041,2025-04-26 20:00:00,0.0,0.0,0.0,ets
PLANT_041,2025-04-26 21:00:00,0.0,0.0,0.0,ets
PLANT_041,2025-04-26 22:00:00,0.0,0.0,0.0,ets
PLANT_041,2025-04-26 23:00:00,0.0,0.0,0.0,ets
PLANT_041,2025-04-27 00:00:00,0.0,0.0,0.0,ets
PLANT_042,2025-04-24 01:00:00,34.001,20.554,46.529,prophet
PLANT_042,2025-04-24 02:00:00,33.836,19.59,46.993,prophet
PLANT_042,2025-04-24 03:00:00,33.599,20.023,46.313,prophet
PLANT_042,2025-04-24 04:00:00,33.455,20.251,46.939,prophet
PLANT_042,2025-04-24 05:00:00,33.49,20.556,46.933,prophet
PLANT_042,2025-04-24 06:00:00,33.638,20.54,46.269,prophet
PLANT_042,2025-04-24 07:00:00,33.758,21.737,46.343,prophet
PLANT_042,2025-04-24 08:00:00,33.763,20.671,47.606,prophet
PLANT_042,2025-04-24 09:00:00,33.702,21.079,46.329,prophet
PLANT_042,2025-04-24 10:00:00,33.686,19.876,46.559,prophet
PLANT_042,2025-04-24 11:00:00,33.771,20.898,47.055,prophet
PLANT_042,2025-04-24 12:00:00,33.89,20.311,47.734,prophet
PLANT_042,2025-04-24 13:00:00,33.918,22.014,47.192,prophet
PLANT_042,2025-04-24 14:00:00,33.8,20.35,46.167,prophet
PLANT_042,2025-04-24 15:00:00,33.607,19.409,46.65,prophet
PLANT_042,2025-04-24 16:00:00,33.473,19.36,47.503,prophet
PLANT_042,2025-04-24 17:00:00,33.467,20.44,46.57,prophet
PLANT_042,2025-04-24 18:00:00,33.534,20.399,45.827,prophet
PLANT_042,2025-04-24 19:00:00,33.563,20.721,46.634,prophet
PLANT_042,2025-04-24 20:00:00,33.506,20.649,47.564,prophet
PLANT_042,2025-04-24 21:00:00,33.429,19.505,45.924,prophet
PLANT_042,2025-04-24 22:00:00,33.44,20.566,46.206,prophet
PLANT_042,2025-04-24 23:00:00,33.567,20.492,46.78,prophet
PLANT_042,2025-04-25 00:00:00,33.71,20.85,46.451,prophet
PLANT_042,2025-04-25 01:00:00,33.729,20.603,47.556,prophet
PLANT_042,2025-04-25 02:00:00,33.576,20.224,46.583,prophet
PLANT_042,2025-04-25 03:00:00,33.352,20.169,46.202,prophet
PLANT_042,2025-04-25 04:00:00,33.222,21.012,46.763,prophet
PLANT_042,2025-04-25 05:00:00,33.271,19.123,46.802,prophet
PLANT_042,2025-04-25 06:00:00,33.436,20.419,47.176,prophet
PLANT_042,2025-04-25 07:00:00,33.572,20.586,47.273,prophet
PLANT_042,2025-04-25 08:00:00,33.595,20.65,46.419,prophet
PLANT_042,2025-04-25 09:00:00,33.552,20.677,46.957,prophet
PLANT_042,2025-04-25 10:00:00,33.556,20.805,47.286,prophet
PLANT_042,2025-04-25 11:00:00,33.661,20.746,46.319,prophet
PLANT_042,2025-04-25 12:00:00,33.801,19.938,45.567,prophet
PLANT_042,2025-04-25 13:00:00,33.851,21.195,47.062,prophet
PLANT_042,2025-04-25 14:00:00,33.755,20.635,47.546,prophet
PLANT_042,2025-04-25 15:00:00,33.585,20.488,46.544,prophet
PLANT_042,2025-04-25 16:00:00,33.473,20.2,47.526,prophet
PLANT_042,2025-04-25 17:00:00,33.49,20.591,46.201,prophet
PLANT_042,2025-04-25 18:00:00,33.58,20.402,46.849,prophet
PLANT_042,2025-04-25 19:00:00,33.632,20.774,46.958,prophet
PLANT_042,2025-04-25 20:00:00,33.598,20.937,46.578,prophet
PLANT_042,2025-04-25 21:00:00,33.543,20.703,46.961,prophet
PLANT_042,2025-04-25 22:00:00,33.576,20.479,46.583,prophet
PLANT_042,2025-04-25 23:00:00,33.724,20.804,46.322,prophet
PLANT_042,2025-04-26 00:00:00,33.887,20.733,46.26,prophet
PLANT_042,2025-04-26 01:00:00,33.925,21.321,46.472,prophet
PLANT_042,2025-04-26 02:00:00,33.789,21.02,47.23,prophet
PLANT_042,2025-04-26 03:00:00,33.581,20.709,47.206,prophet
PLANT_042,2025-04-26 04:00:00,33.465,21.301,46.746,prophet
PLANT_042,2025-04-26 05:00:00,33.527,21.438,47.127,prophet
PLANT_042,2025-04-26 06:00:00,33.701,19.767,46.408,prophet
PLANT_042,2025-04-26 07:00:00,33.845,20.331,46.855,prophet
PLANT_042,2025-04-26 08:00:00,33.874,21.293,46.865,prophet
PLANT_042,2025-04-26 09:00:00,33.834,20.432,47.625,prophet
PLANT_042,2025-04-26 10:00:00,33.838,21.082,47.816,prophet
PLANT_042,2025-04-26 11:00:00,33.941,20.702,47.932,prophet
PLANT_042,2025-04-26 12:00:00,34.076,20.874,47.462,prophet
PLANT_042,2025-04-26 13:00:00,34.118,20.549,47.446,prophet
PLANT_042,2025-04-26 14:00:00,34.012,21.328,47.285,prophet
PLANT_042,2025-04-26 15:00:00,33.828,20.836,47.303,prophet
PLANT_042,2025-04-26 16:00:00,33.701,20.158,47.857,prophet
PLANT_042,2025-04-26 17:00:00,33.699,20.234,46.277,prophet
PLANT_042,2025-04-26 18:00:00,33.768,20.902,47.417,prophet
PLANT_042,2025-04-26 19:00:00,33.796,19.997,47.268,prophet
PLANT_042,2025-04-26 20:00:00,33.735,21.443,46.788,prophet
PLANT_042,2025-04-26 21:00:00,33.652,20.071,46.162,prophet
PLANT_042,2025-04-26 22:00:00,33.654,20.901,46.231,prophet
PLANT_042,2025-04-26 23:00:00,33.769,19.843,46.906,prophet
PLANT_042,2025-04-27 00:00:00,33.898,21.149,46.355,prophet
PLANT_043,2025-04-24 01:00:00,0.0,0.0,0.0,ets
PLANT_043,2025-04-24 02:00:00,0.0,0.0,0.0,ets
PLANT_043,2025-04-24 03:00:00,0.0,0.0,0.0,ets
PLANT_043,2025-04-24 04:00:00,0.0,0.0,0.0,ets
PLANT_043,2025-04-24 05:00:00,0.0,0.0,0.0,ets
PLANT_043,2025-04-24 06:00:00,1.136,0.965,1.306,ets
PLANT_043,2025-04-24 07:00:00,17.697,15.042,20.351,ets
PLANT_043,2025-04-24 08:00:00,33.699,28.644,38.754,ets
PLANT_043,2025-04-24 09:00:00,45.906,39.02,52.792,ets
PLANT_043,2025-04-24 10:00:00,58.616,49.823,67.408,ets
PLANT_043,2025-04-24 11:00:00,64.772,55.056,74.487,ets
PLANT_043,2025-04-24 12:00:00,64.887,55.154,74.62,ets
PLANT_043,2025-04-24 13:00:00,64.285,54.642,73.928,ets
PLANT_043,2025-04-24 14:00:00,58.623,49.829,67.416,ets
PLANT_043,2025-04-24 15:00:00,47.31,40.214,54.407,ets
PLANT_043,2025-04-24 16:00:00,32.064,27.254,36.873,ets
PLANT_043,2025-04-24 17:00:00,17.395,14.786,20.004,ets
PLANT_043,2025-04-24 18:00:00,0.88,0.748,1.012,ets
PLANT_043,2025-04-24 19:00:00,0.0,0.0,0.0,ets
PLANT_043,2025-04-24 20:00:00,0.0,0.0,0.0,ets
PLANT_043,2025-04-24 21:00:00,0.0,0.0,0.0,ets
PLANT_043,2025-04-24 22:00:00,0.0,0.0,0.0,ets
PLANT_043,2025-04-24 23:00:00,0.0,0.0,0.0,ets
PLANT_043,2025-04-25 00:00:00,0.0,0.0,0.0,ets
PLANT_043,2025-04-25 01:00:00,0.0,0.0,0.0,ets
PLANT_043,2025-04-25 02:00:00,0.0,0.0,0.0,ets
PLANT_043,2025-04-25 03:00:00,0.0,0.0,0.0,ets
PLANT_043,2025-04-25 04:00:00,0.0,0.0,0.0,ets
PLANT_043,2025-04-25 05:00:00,0.0,0.0,0.0,ets
PLANT_043,2025-04-25 06:00:00,1.132,0.962,1.302,ets
PLANT_043,2025-04-25 07:00:00,17.693,15.039,20.347,ets
PLANT_043,2025-04-25 08:00:00,33.695,28.641,38.749,ets
PLANT_043,2025-04-25 09:00:00,45.902,39.017,52.788,ets
PLANT_043,2025-04-25 10:00:00,58.612,49.82,67.404,ets
PLANT_043,2025-04-25 11:00:00,64.768,55.053,74.483,ets
PLANT_043,2025-04-25 12:00:00,64.883,55.151,74.616,ets
PLANT_043,2025-04-25 13:00:00,64.281,54.639,73.923,ets
PLANT_043,2025-04-25 14:00:00,58.619,49.826,67.412,ets
PLANT_043,2025-04-25 15:00:00,47.306,40.21,54.402,ets
PLANT_043,2025-04-25 16:00:00,32.06,27.251,36.869,ets
PLANT_043,2025-04-25 17:00:00,17.391,14.783,20.0,ets
PLANT_043,2025-04-25 18:00:00,0.876,0.745,1.007,ets
PLANT_043,2025-04-25 19:00:00,0.0,0.0,0.0,ets
PLANT_043,2025-04-25 20:00:00,0.0,0.0,0.0,ets
PLANT_043,2025-04-25 21:00:00,0.0,0.0,0.0,ets
PLANT_043,2025-04-25 22:00:00,0.0,0.0,0.0,ets
PLANT_043,2025-04-25 23:00:00,0.0,0.0,0.0,ets
PLANT_043,2025-04-26 00:00:00,0.0,0.0,0.0,ets
PLANT_043,2025-04-26 01:00:00,0.0,0.0,0.0,ets
PLANT_043,2025-04-26 02:00:00,0.0,0.0,0.0,ets
PLANT_043,2025-04-26 03:00:00,0.0,0.0,0.0,ets
PLANT_043,2025-04-26 04:00:00,0.0,0.0,0.0,ets
PLANT_043,2025-04-26 05:00:00,0.0,0.0,0.0,ets
PLANT_043,2025-04-26 06:00:00,1.128,0.959,1.297,ets
PLANT_043,2025-04-26 07:00:00,17.69,15.036,20.343,ets
PLANT_043,2025-04-26 08:00:00,33.691,28.638,38.745,ets
PLANT_043,2025-04-26 09:00:00,45.899,39.014,52.784,ets
PLANT_043,2025-04-26 10:00:00,58.609,49.817,67.4,ets
PLANT_043,2025-04-26 11:00:00,64.764,55.05,74.479,ets
PLANT_043,2025-04-26 12:00:00,64.88,55.148,74.612,ets
PLANT_043,2025-04-26 13:00:00,64.278,54.636,73.919,ets
PLANT_043,2025-04-26 14:00:00,58.616,49.823,67.408,ets
PLANT_043,2025-04-26 15:00:00,47.303,40.207,54.398,ets
PLANT_043,2025-04-26 16:00:00,32.056,27.248,36.865,ets
PLANT_043,2025-04-26 17:00:00,17.388,14.779,19.996,ets
PLANT_043,2025-04-26 18:00:00,0.872,0.741,1.003,ets
PLANT_043,2025-04-26 19:00:00,0.0,0.0,0.0,ets
PLANT_043,2025-04-26 20:00:00,0.0,0.0,0.0,ets
PLANT_043,2025-04-26 21:00:00,0.0,0.0,0.0,ets
PLANT_043,2025-04-26 22:00:00,0.0,0.0,0.0,ets
PLANT_043,2025-04-26 23:00:00,0.0,0.0,0.0,ets
PLANT_043,2025-04-27 00:00:00,0.0,0.0,0.0,ets
PLANT_044,2025-04-24 01:00:00,10.047,5.896,14.107,prophet
PLANT_044,2025-04-24 02:00:00,10.043,5.854,14.203,prophet
PLANT_044,2025-04-24 03:00:00,10.103,6.156,14.025,prophet
PLANT_044,2025-04-24 04:00:00,10.192,6.221,14.068,prophet
PLANT_044,2025-04-24 05:00:00,10.249,6.285,14.425,prophet
PLANT_044,2025-04-24 06:00:00,10.233,6.299,14.411,prophet
PLANT_044,2025-04-24 07:00:00,10.161,5.965,14.348,prophet
PLANT_044,2025-04-24 08:00:00,10.089,6.118,14.033,prophet
PLANT_044,2025-04-24 09:00:00,10.063,6.17,14.325,prophet
PLANT_044,2025-04-24 10:00:00,10.084,6.275,14.088,prophet
PLANT_044,2025-04-24 11:00:00,10.12,6.41,13.984,prophet
PLANT_044,2025-04-24 12:00:00,10.142,6.158,14.504,prophet
PLANT_044,2025-04-24 13:00:00,10.15,6.017,14.26,prophet
PLANT_044,2025-04-24 14:00:00,10.165,5.94,14.008,prophet
PLANT_044,2025-04-24 15:00:00,10.201,6.048,14.259,prophet
PLANT_044,2025-04-24 16:00:00,10.241,6.114,14.168,prophet
PLANT_044,2025-04-24 17:00:00,10.254,5.873,14.215,prophet
PLANT_044,2025-04-24 18:00:00,10.227,6.023,14.05,prophet
PLANT_044,2025-04-24 19:00:00,10.184,6.422,14.147,prophet
PLANT_044,2025-04-24 20:00:00,10.161,5.853,13.848,prophet
PLANT_044,2025-04-24 21:00:00,10.172,6.035,13.892,prophet
PLANT_044,2025-04-24 22:00:00,10.191,6.238,14.41,prophet
PLANT_044,2025-04-24 23:00:00,10.181,6.074,14.178,prophet
PLANT_044,2025-04-25 00:00:00,10.131,6.128,13.954,prophet
PLANT_044,2025-04-25 01:00:00,10.074,6.383,14.107,prophet
PLANT_044,2025-04-25 02:00:00,10.06,5.862,13.978,prophet
PLANT_044,2025-04-25 03:00:00,10.11,6.142,13.916,prophet
PLANT_044,2025-04-25 04:00:00,10.19,6.011,13.993,prophet
PLANT_044,2025-04-25 05:00:00,10.236,6.423,14.085,prophet
PLANT_044,2025-04-25 06:00:00,10.21,6.356,14.554,prophet
PLANT_044,2025-04-25 07:00:00,10.129,6.3,14.288,prophet
PLANT_044,2025-04-25 08:00:00,10.047,5.908,14.04,prophet
PLANT_044,2025-04-25 09:00:00,10.011,5.754,13.797,prophet
PLANT_044,2025-04-25 10:00:00,10.023,5.92,14.063,prophet
PLANT_044,2025-04-25 11:00:00,10.051,6.096,14.037,prophet
PLANT_044,2025-04-25 12:00:00,10.065,6.147,14.31,prophet
PLANT_044,2025-04-25 13:00:00,10.065,6.351,14.108,prophet
PLANT_044,2025-04-25 14:00:00,10.075,5.883,13.764,prophet
PLANT_044,2025-04-25 15:00:00,10.105,5.903,14.018,prophet
PLANT_044,2025-04-25 16:00:00,10.14,6.005,13.854,prophet
PLANT_044,2025-04-25 17:00:00,10.148,6.108,14.126,prophet
PLANT_044,2025-04-25 18:00:00,10.119,5.754,13.915,prophet
PLANT_044,2025-04-25 19:00:00,10.073,6.257,14.255,prophet
PLANT_044,2025-04-25 20:00:00,10.049,6.125,13.759,prophet
PLANT_044,2025-04-25 21:00:00,10.059,5.682,13.971,prophet
PLANT_044,2025-04-25 22:00:00,10.08,6.203,14.026,prophet
PLANT_044,2025-04-25 23:00:00,10.071,5.988,14.353,prophet
PLANT_044,2025-04-26 00:00:00,10.024,5.909,14.104,prophet
PLANT_044,2025-04-26 01:00:00,9.97,5.93,13.905,prophet
PLANT_044,2025-04-26 02:00:00,9.961,5.583,14.3,prophet
PLANT_044,2025-04-26 03:00:00,10.017,6.03,13.853,prophet
PLANT_044,2025-04-26 04:00:00,10.102,6.482,14.208,prophet
PLANT_044,2025-04-26 05:00:00,10.155,6.341,14.401,prophet
PLANT_044,2025-04-26 06:00:00,10.137,6.331,14.065,prophet
PLANT_044,2025-04-26 07:00:00,10.064,6.076,13.949,prophet
PLANT_044,2025-04-26 08:00:00,9.991,6.006,13.998,prophet
PLANT_044,2025-04-26 09:00:00,9.964,6.01,14.138,prophet
PLANT_044,2025-04-26 10:00:00,9.986,6.021,13.895,prophet
PLANT_044,2025-04-26 11:00:00,10.023,6.072,14.342,prophet
PLANT_044,2025-04-26 12:00:00,10.047,5.965,13.825,prophet
PLANT_044,2025-04-26 13:00:00,10.057,6.127,13.819,prophet
PLANT_044,2025-04-26 14:00:00,10.077,5.905,13.923,prophet
PLANT_044,2025-04-26 15:00:00,10.117,5.849,14.12,prophet
PLANT_044,2025-04-26 16:00:00,10.162,6.25,14.302,prophet
PLANT_044,2025-04-26 17:00:00,10.18,5.933,13.911,prophet
PLANT_044,2025-04-26 18:00:00,10.16,6.296,14.197,prophet
PLANT_044,2025-04-26 19:00:00,10.124,6.405,14.24,prophet
PLANT_044,2025-04-26 20:00:00,10.108,5.669,14.353,prophet
PLANT_044,2025-04-26 21:00:00,10.127,6.312,14.263,prophet
PLANT_044,2025-04-26 22:00:00,10.155,6.058,14.069,prophet
PLANT_044,2025-04-26 23:00:00,10.154,5.947,13.977,prophet
PLANT_044,2025-04-27 00:00:00,10.112,6.018,13.927,prophet
PLANT_045,2025-04-24 01:00:00,0.01,0.008,0.011,theta
PLANT_045,2025-04-24 02:00:00,0.01,0.008,0.011,theta
PLANT_045,2025-04-24 03:00:00,0.01,0.008,0.011,theta
PLANT_045,2025-04-24 04:00:00,0.01,0.008,0.011,theta
