plant_id,timestamp,curtailment_mw_forecast,curtail_probability,curtail_amount_given_event
PLANT_021,2025-04-24 12:00:00,0.115,0.075,1.542
PLANT_021,2025-04-24 13:00:00,0.113,0.075,1.515
PLANT_021,2025-04-24 14:00:00,0.115,0.075,1.542
PLANT_021,2025-04-24 15:00:00,0.115,0.075,1.542
PLANT_021,2025-04-24 16:00:00,0.113,0.075,1.515
PLANT_021,2025-04-24 17:00:00,0.113,0.075,1.515
PLANT_021,2025-04-24 18:00:00,0.115,0.075,1.542
PLANT_021,2025-04-24 19:00:00,0.115,0.075,1.537
PLANT_021,2025-04-24 20:00:00,0.099,0.063,1.582
PLANT_021,2025-04-24 21:00:00,0.099,0.063,1.582
PLANT_021,2025-04-24 22:00:00,0.096,0.063,1.528
PLANT_021,2025-04-24 23:00:00,0.096,0.063,1.528
PLANT_021,2025-04-25 00:00:00,0.111,0.075,1.479
PLANT_021,2025-04-25 01:00:00,0.111,0.075,1.479
PLANT_021,2025-04-25 02:00:00,0.111,0.075,1.479
PLANT_021,2025-04-25 03:00:00,0.115,0.075,1.533
PLANT_021,2025-04-25 04:00:00,0.121,0.082,1.474
PLANT_021,2025-04-25 05:00:00,0.121,0.082,1.474
PLANT_021,2025-04-25 06:00:00,0.123,0.082,1.501
PLANT_021,2025-04-25 07:00:00,0.123,0.082,1.501
PLANT_021,2025-04-25 08:00:00,0.123,0.082,1.501
PLANT_021,2025-04-25 09:00:00,0.113,0.075,1.515
PLANT_021,2025-04-25 10:00:00,0.115,0.075,1.542
PLANT_021,2025-04-25 11:00:00,0.113,0.075,1.515
PLANT_021,2025-04-25 12:00:00,0.115,0.075,1.542
PLANT_021,2025-04-25 13:00:00,0.113,0.075,1.515
PLANT_021,2025-04-25 14:00:00,0.115,0.075,1.542
PLANT_021,2025-04-25 15:00:00,0.115,0.075,1.542
PLANT_021,2025-04-25 16:00:00,0.113,0.075,1.515
PLANT_021,2025-04-25 17:00:00,0.113,0.075,1.515
PLANT_021,2025-04-25 18:00:00,0.115,0.075,1.542
PLANT_021,2025-04-25 19:00:00,0.115,0.075,1.537
PLANT_021,2025-04-25 20:00:00,0.099,0.063,1.582
PLANT_021,2025-04-25 21:00:00,0.181,0.114,1.582
PLANT_021,2025-04-25 22:00:00,0.152,0.1,1.528
PLANT_021,2025-04-25 23:00:00,0.096,0.063,1.528
PLANT_021,2025-04-26 00:00:00,0.111,0.075,1.479
PLANT_021,2025-04-26 01:00:00,0.111,0.075,1.479
PLANT_021,2025-04-26 02:00:00,0.111,0.075,1.479
PLANT_021,2025-04-26 03:00:00,0.115,0.075,1.533
PLANT_021,2025-04-26 04:00:00,0.121,0.082,1.474
PLANT_021,2025-04-26 05:00:00,0.121,0.082,1.474
PLANT_021,2025-04-26 06:00:00,0.123,0.082,1.501
PLANT_021,2025-04-26 07:00:00,0.15,0.1,1.501
PLANT_021,2025-04-26 08:00:00,0.123,0.082,1.501
PLANT_021,2025-04-26 09:00:00,0.113,0.075,1.515
PLANT_021,2025-04-26 10:00:00,0.115,0.075,1.542
PLANT_021,2025-04-26 11:00:00,0.113,0.075,1.515
PLANT_021,2025-04-26 12:00:00,0.115,0.075,1.542
PLANT_021,2025-04-26 13:00:00,0.113,0.075,1.515
PLANT_021,2025-04-26 14:00:00,0.115,0.075,1.542
PLANT_021,2025-04-26 15:00:00,0.115,0.075,1.542
PLANT_021,2025-04-26 16:00:00,0.113,0.075,1.515
PLANT_021,2025-04-26 17:00:00,0.113,0.075,1.515
PLANT_021,2025-04-26 18:00:00,0.115,0.075,1.542
PLANT_021,2025-04-26 19:00:00,0.115,0.075,1.537
PLANT_021,2025-04-26 20:00:00,0.099,0.063,1.582
PLANT_021,2025-04-26 21:00:00,0.099,0.063,1.582
PLANT_021,2025-04-26 22:00:00,0.096,0.063,1.528
PLANT_021,2025-04-26 23:00:00,0.096,0.063,1.528
PLANT_021,2025-04-27 00:00:00,0.112,0.075,1.495
PLANT_022,2025-04-24 01:00:00,0.11,0.086,1.285
PLANT_022,2025-04-24 02:00:00,0.113,0.086,1.323
PLANT_022,2025-04-24 03:00:00,0.112,0.086,1.311
PLANT_022,2025-04-24 04:00:00,0.112,0.086,1.311
PLANT_022,2025-04-24 05:00:00,0.11,0.086,1.286
PLANT_022,2025-04-24 06:00:00,0.122,0.086,1.429
PLANT_022,2025-04-24 07:00:00,0.106,0.086,1.243
PLANT_022,2025-04-24 08:00:00,0.106,0.086,1.243
PLANT_022,2025-04-24 09:00:00,0.106,0.086,1.244
PLANT_022,2025-04-24 10:00:00,0.105,0.086,1.223
PLANT_022,2025-04-24 11:00:00,0.095,0.086,1.115
PLANT_022,2025-04-24 12:00:00,0.097,0.086,1.136
PLANT_022,2025-04-24 13:00:00,0.098,0.086,1.151
PLANT_022,2025-04-24 14:00:00,0.106,0.086,1.233
PLANT_022,2025-04-24 15:00:00,0.112,0.086,1.309
PLANT_022,2025-04-24 16:00:00,0.116,0.086,1.352
PLANT_022,2025-04-24 17:00:00,0.116,0.086,1.352
PLANT_022,2025-04-24 18:00:00,0.122,0.086,1.428
PLANT_022,2025-04-24 19:00:00,0.138,0.086,1.615
PLANT_022,2025-04-24 20:00:00,0.119,0.086,1.388
PLANT_022,2025-04-24 21:00:00,0.124,0.086,1.45
PLANT_022,2025-04-24 22:00:00,0.116,0.086,1.358
PLANT_022,2025-04-24 23:00:00,0.111,0.086,1.301
PLANT_022,2025-04-25 00:00:00,0.111,0.086,1.303
PLANT_022,2025-04-25 01:00:00,0.091,0.086,1.067
PLANT_022,2025-04-25 02:00:00,0.1,0.086,1.167
PLANT_022,2025-04-25 03:00:00,0.098,0.086,1.143
PLANT_022,2025-04-25 04:00:00,0.098,0.086,1.143
PLANT_022,2025-04-25 05:00:00,0.096,0.086,1.118
PLANT_022,2025-04-25 06:00:00,0.107,0.086,1.255
PLANT_022,2025-04-25 07:00:00,0.092,0.086,1.075
PLANT_022,2025-04-25 08:00:00,0.092,0.086,1.075
PLANT_022,2025-04-25 09:00:00,0.096,0.086,1.126
PLANT_022,2025-04-25 10:00:00,0.098,0.086,1.142
PLANT_022,2025-04-25 11:00:00,0.099,0.086,1.151
PLANT_022,2025-04-25 12:00:00,0.095,0.086,1.11
PLANT_022,2025-04-25 13:00:00,0.096,0.086,1.125
PLANT_022,2025-04-25 14:00:00,0.096,0.086,1.126
PLANT_022,2025-04-25 15:00:00,0.107,0.086,1.25
PLANT_022,2025-04-25 16:00:00,0.106,0.086,1.242
PLANT_022,2025-04-25 17:00:00,0.106,0.086,1.242
PLANT_022,2025-04-25 18:00:00,0.113,0.086,1.318
PLANT_022,2025-04-25 19:00:00,0.133,0.086,1.555
PLANT_022,2025-04-25 20:00:00,0.108,0.086,1.267
PLANT_022,2025-04-25 21:00:00,0.108,0.086,1.267
PLANT_022,2025-04-25 22:00:00,0.11,0.086,1.284
PLANT_022,2025-04-25 23:00:00,0.105,0.086,1.223
PLANT_022,2025-04-26 00:00:00,0.095,0.086,1.114
PLANT_022,2025-04-26 01:00:00,0.077,0.086,0.902
PLANT_022,2025-04-26 02:00:00,0.085,0.086,0.995
PLANT_022,2025-04-26 03:00:00,0.082,0.086,0.961
PLANT_022,2025-04-26 04:00:00,0.082,0.086,0.961
PLANT_022,2025-04-26 05:00:00,0.08,0.086,0.936
PLANT_022,2025-04-26 06:00:00,0.105,0.086,1.227
PLANT_022,2025-04-26 07:00:00,0.084,0.086,0.978
PLANT_022,2025-04-26 08:00:00,0.084,0.086,0.978
PLANT_022,2025-04-26 09:00:00,0.081,0.086,0.946
PLANT_022,2025-04-26 10:00:00,0.085,0.086,0.988
PLANT_022,2025-04-26 11:00:00,0.084,0.086,0.977
PLANT_022,2025-04-26 12:00:00,0.084,0.086,0.987
PLANT_022,2025-04-26 13:00:00,0.089,0.086,1.045
PLANT_022,2025-04-26 14:00:00,0.088,0.086,1.027
PLANT_022,2025-04-26 15:00:00,0.1,0.086,1.171
PLANT_022,2025-04-26 16:00:00,0.098,0.086,1.15
PLANT_022,2025-04-26 17:00:00,0.098,0.086,1.15
PLANT_022,2025-04-26 18:00:00,0.104,0.086,1.214
PLANT_022,2025-04-26 19:00:00,0.118,0.086,1.377
PLANT_022,2025-04-26 20:00:00,0.091,0.086,1.061
PLANT_022,2025-04-26 21:00:00,0.091,0.086,1.061
PLANT_022,2025-04-26 22:00:00,0.087,0.086,1.017
PLANT_022,2025-04-26 23:00:00,0.087,0.086,1.017
PLANT_022,2025-04-27 00:00:00,0.094,0.086,1.101
PLANT_023,2025-04-24 01:00:00,0.136,0.079,1.727
PLANT_023,2025-04-24 02:00:00,0.133,0.079,1.693
PLANT_023,2025-04-24 03:00:00,0.131,0.079,1.661
PLANT_023,2025-04-24 04:00:00,0.132,0.079,1.678
PLANT_023,2025-04-24 05:00:00,0.135,0.079,1.707
PLANT_023,2025-04-24 06:00:00,0.138,0.079,1.748
PLANT_023,2025-04-24 07:00:00,0.138,0.079,1.748
PLANT_023,2025-04-24 08:00:00,0.139,0.079,1.761
PLANT_023,2025-04-24 09:00:00,0.136,0.079,1.725
PLANT_023,2025-04-24 10:00:00,0.135,0.079,1.715
PLANT_023,2025-04-24 11:00:00,0.135,0.079,1.715
PLANT_023,2025-04-24 12:00:00,0.089,0.049,1.799
PLANT_023,2025-04-24 13:00:00,0.137,0.079,1.737
PLANT_023,2025-04-24 14:00:00,0.137,0.079,1.737
PLANT_023,2025-04-24 15:00:00,0.136,0.079,1.726
PLANT_023,2025-04-24 16:00:00,0.139,0.079,1.762
PLANT_023,2025-04-24 17:00:00,0.136,0.079,1.719
PLANT_023,2025-04-24 18:00:00,0.133,0.079,1.687
PLANT_023,2025-04-24 19:00:00,0.133,0.079,1.687
PLANT_023,2025-04-24 20:00:00,0.137,0.079,1.742
PLANT_023,2025-04-24 21:00:00,0.115,0.079,1.457
PLANT_023,2025-04-24 22:00:00,0.135,0.079,1.716
PLANT_023,2025-04-24 23:00:00,0.115,0.079,1.457
PLANT_023,2025-04-25 00:00:00,0.134,0.079,1.698
PLANT_023,2025-04-25 01:00:00,0.136,0.079,1.727
PLANT_023,2025-04-25 02:00:00,0.133,0.079,1.693
PLANT_023,2025-04-25 03:00:00,0.129,0.079,1.642
PLANT_023,2025-04-25 04:00:00,0.131,0.079,1.659
PLANT_023,2025-04-25 05:00:00,0.135,0.079,1.707
PLANT_023,2025-04-25 06:00:00,0.138,0.079,1.748
PLANT_023,2025-04-25 07:00:00,0.138,0.079,1.748
PLANT_023,2025-04-25 08:00:00,0.137,0.079,1.742
PLANT_023,2025-04-25 09:00:00,0.135,0.079,1.706
PLANT_023,2025-04-25 10:00:00,0.145,0.079,1.841
PLANT_023,2025-04-25 11:00:00,0.134,0.079,1.696
PLANT_023,2025-04-25 12:00:00,0.089,0.049,1.799
PLANT_023,2025-04-25 13:00:00,0.137,0.079,1.737
PLANT_023,2025-04-25 14:00:00,0.137,0.079,1.737
PLANT_023,2025-04-25 15:00:00,0.136,0.079,1.726
PLANT_023,2025-04-25 16:00:00,0.139,0.079,1.762
PLANT_023,2025-04-25 17:00:00,0.136,0.079,1.719
PLANT_023,2025-04-25 18:00:00,0.133,0.079,1.687
PLANT_023,2025-04-25 19:00:00,0.133,0.079,1.687
PLANT_023,2025-04-25 20:00:00,0.117,0.079,1.482
PLANT_023,2025-04-25 21:00:00,0.115,0.079,1.457
PLANT_023,2025-04-25 22:00:00,0.115,0.079,1.457
PLANT_023,2025-04-25 23:00:00,0.115,0.079,1.457
PLANT_023,2025-04-26 00:00:00,0.134,0.079,1.698
PLANT_023,2025-04-26 01:00:00,0.136,0.079,1.727
PLANT_023,2025-04-26 02:00:00,0.133,0.079,1.693
PLANT_023,2025-04-26 03:00:00,0.129,0.079,1.642
PLANT_023,2025-04-26 04:00:00,0.131,0.079,1.659
PLANT_023,2025-04-26 05:00:00,0.135,0.079,1.707
PLANT_023,2025-04-26 06:00:00,0.138,0.079,1.748
PLANT_023,2025-04-26 07:00:00,0.144,0.079,1.828
PLANT_023,2025-04-26 08:00:00,0.137,0.079,1.742
PLANT_023,2025-04-26 09:00:00,0.135,0.079,1.706
PLANT_023,2025-04-26 10:00:00,0.134,0.079,1.696
PLANT_023,2025-04-26 11:00:00,0.134,0.079,1.696
PLANT_023,2025-04-26 12:00:00,0.092,0.049,1.874
PLANT_023,2025-04-26 13:00:00,0.137,0.079,1.737
PLANT_023,2025-04-26 14:00:00,0.137,0.079,1.737
PLANT_023,2025-04-26 15:00:00,0.136,0.079,1.726
PLANT_023,2025-04-26 16:00:00,0.139,0.079,1.762
PLANT_023,2025-04-26 17:00:00,0.136,0.079,1.719
PLANT_023,2025-04-26 18:00:00,0.133,0.079,1.687
PLANT_023,2025-04-26 19:00:00,0.133,0.079,1.687
PLANT_023,2025-04-26 20:00:00,0.117,0.079,1.482
PLANT_023,2025-04-26 21:00:00,0.115,0.079,1.457
PLANT_023,2025-04-26 22:00:00,0.115,0.079,1.457
PLANT_023,2025-04-26 23:00:00,0.115,0.079,1.457
PLANT_023,2025-04-27 00:00:00,0.136,0.079,1.719
PLANT_025,2025-04-24 01:00:00,0.17,0.079,2.148
PLANT_025,2025-04-24 02:00:00,0.145,0.079,1.832
PLANT_025,2025-04-24 03:00:00,0.145,0.079,1.832
PLANT_025,2025-04-24 04:00:00,0.116,0.079,1.472
PLANT_025,2025-04-24 05:00:00,0.116,0.079,1.472
PLANT_025,2025-04-24 06:00:00,0.124,0.079,1.567
PLANT_025,2025-04-24 07:00:00,0.139,0.073,1.898
PLANT_025,2025-04-24 08:00:00,0.133,0.073,1.808
PLANT_025,2025-04-24 09:00:00,0.066,0.051,1.291
PLANT_025,2025-04-24 10:00:00,0.095,0.073,1.291
PLANT_025,2025-04-24 11:00:00,0.095,0.073,1.291
PLANT_025,2025-04-24 12:00:00,0.111,0.073,1.516
PLANT_025,2025-04-24 13:00:00,0.089,0.073,1.209
PLANT_025,2025-04-24 14:00:00,0.089,0.073,1.209
PLANT_025,2025-04-24 15:00:00,0.089,0.073,1.209
PLANT_025,2025-04-24 16:00:00,0.139,0.073,1.889
PLANT_025,2025-04-24 17:00:00,0.124,0.073,1.686
PLANT_025,2025-04-24 18:00:00,0.132,0.079,1.664
PLANT_025,2025-04-24 19:00:00,0.114,0.079,1.447
PLANT_025,2025-04-24 20:00:00,0.114,0.079,1.447
PLANT_025,2025-04-24 21:00:00,0.126,0.079,1.596
PLANT_025,2025-04-24 22:00:00,0.126,0.079,1.596
PLANT_025,2025-04-24 23:00:00,0.136,0.079,1.721
PLANT_025,2025-04-25 00:00:00,0.182,0.085,2.148
PLANT_025,2025-04-25 01:00:00,0.182,0.085,2.148
PLANT_025,2025-04-25 02:00:00,0.155,0.085,1.832
PLANT_025,2025-04-25 03:00:00,0.155,0.085,1.832
PLANT_025,2025-04-25 04:00:00,0.126,0.085,1.49
PLANT_025,2025-04-25 05:00:00,0.126,0.085,1.49
PLANT_025,2025-04-25 06:00:00,0.134,0.085,1.584
PLANT_025,2025-04-25 07:00:00,0.149,0.085,1.752
PLANT_025,2025-04-25 08:00:00,0.153,0.085,1.808
PLANT_025,2025-04-25 09:00:00,0.109,0.085,1.282
PLANT_025,2025-04-25 10:00:00,0.116,0.091,1.282
PLANT_025,2025-04-25 11:00:00,0.116,0.091,1.282
PLANT_025,2025-04-25 12:00:00,0.137,0.091,1.508
PLANT_025,2025-04-25 13:00:00,0.109,0.091,1.201
PLANT_025,2025-04-25 14:00:00,0.107,0.091,1.176
PLANT_025,2025-04-25 15:00:00,0.1,0.085,1.176
PLANT_025,2025-04-25 16:00:00,0.158,0.085,1.864
PLANT_025,2025-04-25 17:00:00,0.141,0.085,1.661
PLANT_025,2025-04-25 18:00:00,0.141,0.085,1.664
PLANT_025,2025-04-25 19:00:00,0.124,0.085,1.464
PLANT_025,2025-04-25 20:00:00,0.124,0.085,1.464
PLANT_025,2025-04-25 21:00:00,0.137,0.085,1.613
PLANT_025,2025-04-25 22:00:00,0.137,0.085,1.613
PLANT_025,2025-04-25 23:00:00,0.162,0.085,1.908
PLANT_025,2025-04-26 00:00:00,0.182,0.085,2.148
PLANT_025,2025-04-26 01:00:00,0.111,0.051,2.148
PLANT_025,2025-04-26 02:00:00,0.155,0.085,1.832
PLANT_025,2025-04-26 03:00:00,0.155,0.085,1.832
PLANT_025,2025-04-26 04:00:00,0.126,0.085,1.49
PLANT_025,2025-04-26 05:00:00,0.125,0.085,1.472
PLANT_025,2025-04-26 06:00:00,0.133,0.085,1.567
PLANT_025,2025-04-26 07:00:00,0.149,0.085,1.752
PLANT_025,2025-04-26 08:00:00,0.153,0.085,1.808
PLANT_025,2025-04-26 09:00:00,0.106,0.085,1.255
PLANT_025,2025-04-26 10:00:00,0.114,0.091,1.255
PLANT_025,2025-04-26 11:00:00,0.114,0.091,1.255
PLANT_025,2025-04-26 12:00:00,0.134,0.091,1.48
PLANT_025,2025-04-26 13:00:00,0.106,0.091,1.173
PLANT_025,2025-04-26 14:00:00,0.106,0.091,1.173
PLANT_025,2025-04-26 15:00:00,0.1,0.085,1.173
PLANT_025,2025-04-26 16:00:00,0.16,0.085,1.889
PLANT_025,2025-04-26 17:00:00,0.143,0.085,1.686
PLANT_025,2025-04-26 18:00:00,0.137,0.085,1.609
PLANT_025,2025-04-26 19:00:00,0.123,0.085,1.447
PLANT_025,2025-04-26 20:00:00,0.123,0.085,1.447
PLANT_025,2025-04-26 21:00:00,0.135,0.085,1.596
PLANT_025,2025-04-26 22:00:00,0.135,0.085,1.596
PLANT_025,2025-04-26 23:00:00,0.146,0.085,1.721
PLANT_025,2025-04-27 00:00:00,0.185,0.085,2.183
PLANT_026,2025-04-24 01:00:00,0.083,0.056,1.475
PLANT_026,2025-04-24 02:00:00,0.094,0.056,1.657
PLANT_026,2025-04-24 03:00:00,0.097,0.056,1.709
PLANT_026,2025-04-24 04:00:00,0.098,0.056,1.728
PLANT_026,2025-04-24 05:00:00,0.092,0.056,1.626
PLANT_026,2025-04-24 06:00:00,0.079,0.045,1.73
PLANT_026,2025-04-24 07:00:00,0.042,0.043,0.989
PLANT_026,2025-04-24 08:00:00,0.042,0.043,0.982
PLANT_026,2025-04-24 09:00:00,0.045,0.053,0.844
PLANT_026,2025-04-24 10:00:00,0.051,0.055,0.932
PLANT_026,2025-04-24 11:00:00,0.043,0.047,0.897
PLANT_026,2025-04-24 12:00:00,0.05,0.047,1.064
PLANT_026,2025-04-24 13:00:00,0.045,0.047,0.942
PLANT_026,2025-04-24 14:00:00,0.051,0.055,0.932
PLANT_026,2025-04-24 15:00:00,0.045,0.053,0.856
PLANT_026,2025-04-24 16:00:00,0.045,0.043,1.065
PLANT_026,2025-04-24 17:00:00,0.045,0.043,1.069
PLANT_026,2025-04-24 18:00:00,0.081,0.045,1.789
PLANT_026,2025-04-24 19:00:00,0.099,0.056,1.747
PLANT_026,2025-04-24 20:00:00,0.086,0.056,1.524
PLANT_026,2025-04-24 21:00:00,0.094,0.056,1.657
PLANT_026,2025-04-24 22:00:00,0.091,0.056,1.605
PLANT_026,2025-04-24 23:00:00,0.083,0.056,1.464
PLANT_026,2025-04-25 00:00:00,0.078,0.056,1.38
PLANT_026,2025-04-25 01:00:00,0.078,0.056,1.386
PLANT_026,2025-04-25 02:00:00,0.088,0.056,1.557
PLANT_026,2025-04-25 03:00:00,0.092,0.056,1.628
PLANT_026,2025-04-25 04:00:00,0.08,0.056,1.416
PLANT_026,2025-04-25 05:00:00,0.081,0.056,1.442
PLANT_026,2025-04-25 06:00:00,0.071,0.045,1.557
PLANT_026,2025-04-25 07:00:00,0.038,0.043,0.889
PLANT_026,2025-04-25 08:00:00,0.038,0.043,0.893
PLANT_026,2025-04-25 09:00:00,0.041,0.053,0.774
PLANT_026,2025-04-25 10:00:00,0.054,0.055,0.991
PLANT_026,2025-04-25 11:00:00,0.039,0.047,0.823
PLANT_026,2025-04-25 12:00:00,0.048,0.047,1.021
PLANT_026,2025-04-25 13:00:00,0.04,0.047,0.836
PLANT_026,2025-04-25 14:00:00,0.045,0.055,0.826
PLANT_026,2025-04-25 15:00:00,0.04,0.053,0.75
PLANT_026,2025-04-25 16:00:00,0.04,0.043,0.931
PLANT_026,2025-04-25 17:00:00,0.038,0.043,0.901
PLANT_026,2025-04-25 18:00:00,0.071,0.045,1.557
PLANT_026,2025-04-25 19:00:00,0.086,0.056,1.515
PLANT_026,2025-04-25 20:00:00,0.081,0.056,1.437
PLANT_026,2025-04-25 21:00:00,0.086,0.056,1.516
PLANT_026,2025-04-25 22:00:00,0.082,0.056,1.46
PLANT_026,2025-04-25 23:00:00,0.073,0.056,1.297
PLANT_026,2025-04-26 00:00:00,0.076,0.056,1.352
PLANT_026,2025-04-26 01:00:00,0.077,0.056,1.37
PLANT_026,2025-04-26 02:00:00,0.086,0.056,1.519
PLANT_026,2025-04-26 03:00:00,0.09,0.056,1.589
PLANT_026,2025-04-26 04:00:00,0.079,0.056,1.393
PLANT_026,2025-04-26 05:00:00,0.081,0.056,1.429
PLANT_026,2025-04-26 06:00:00,0.07,0.045,1.549
PLANT_026,2025-04-26 07:00:00,0.037,0.043,0.881
PLANT_026,2025-04-26 08:00:00,0.038,0.043,0.897
PLANT_026,2025-04-26 09:00:00,0.041,0.053,0.779
PLANT_026,2025-04-26 10:00:00,0.047,0.055,0.853
PLANT_026,2025-04-26 11:00:00,0.039,0.047,0.818
PLANT_026,2025-04-26 12:00:00,0.051,0.047,1.076
PLANT_026,2025-04-26 13:00:00,0.039,0.047,0.825
PLANT_026,2025-04-26 14:00:00,0.047,0.055,0.87
PLANT_026,2025-04-26 15:00:00,0.039,0.053,0.741
PLANT_026,2025-04-26 16:00:00,0.039,0.043,0.921
PLANT_026,2025-04-26 17:00:00,0.037,0.043,0.869
PLANT_026,2025-04-26 18:00:00,0.069,0.045,1.525
PLANT_026,2025-04-26 19:00:00,0.084,0.056,1.478
PLANT_026,2025-04-26 20:00:00,0.072,0.056,1.279
PLANT_026,2025-04-26 21:00:00,0.082,0.056,1.459
PLANT_026,2025-04-26 22:00:00,0.079,0.056,1.391
PLANT_026,2025-04-26 23:00:00,0.073,0.056,1.298
PLANT_026,2025-04-27 00:00:00,0.07,0.056,1.246
PLANT_027,2025-04-24 01:00:00,0.127,0.074,1.708
PLANT_027,2025-04-24 02:00:00,0.127,0.074,1.709
PLANT_027,2025-04-24 03:00:00,0.127,0.074,1.709
PLANT_027,2025-04-24 04:00:00,0.127,0.074,1.709
PLANT_027,2025-04-24 05:00:00,0.117,0.074,1.582
PLANT_027,2025-04-24 06:00:00,0.117,0.074,1.582
PLANT_027,2025-04-24 07:00:00,0.117,0.074,1.582
PLANT_027,2025-04-24 08:00:00,0.117,0.074,1.582
PLANT_027,2025-04-24 09:00:00,0.117,0.074,1.582
PLANT_027,2025-04-24 10:00:00,0.117,0.074,1.582
PLANT_027,2025-04-24 11:00:00,0.12,0.074,1.616
PLANT_027,2025-04-24 12:00:00,0.12,0.074,1.616
PLANT_027,2025-04-24 13:00:00,0.12,0.074,1.616
PLANT_027,2025-04-24 14:00:00,0.12,0.074,1.616
PLANT_027,2025-04-24 15:00:00,0.12,0.074,1.616
PLANT_027,2025-04-24 16:00:00,0.12,0.074,1.616
PLANT_027,2025-04-24 17:00:00,0.12,0.074,1.616
PLANT_027,2025-04-24 18:00:00,0.12,0.074,1.616
PLANT_027,2025-04-24 19:00:00,0.12,0.074,1.616
PLANT_027,2025-04-24 20:00:00,0.127,0.074,1.709
PLANT_027,2025-04-24 21:00:00,0.127,0.074,1.709
PLANT_027,2025-04-24 22:00:00,0.127,0.074,1.709
PLANT_027,2025-04-24 23:00:00,0.127,0.074,1.709
PLANT_027,2025-04-25 00:00:00,0.124,0.074,1.68
PLANT_027,2025-04-25 01:00:00,0.124,0.074,1.68
PLANT_027,2025-04-25 02:00:00,0.124,0.074,1.68
PLANT_027,2025-04-25 03:00:00,0.124,0.074,1.68
PLANT_027,2025-04-25 04:00:00,0.124,0.074,1.68
PLANT_027,2025-04-25 05:00:00,0.117,0.074,1.582
PLANT_027,2025-04-25 06:00:00,0.117,0.074,1.582
PLANT_027,2025-04-25 07:00:00,0.117,0.074,1.582
PLANT_027,2025-04-25 08:00:00,0.117,0.074,1.582
PLANT_027,2025-04-25 09:00:00,0.117,0.074,1.582
PLANT_027,2025-04-25 10:00:00,0.117,0.074,1.582
PLANT_027,2025-04-25 11:00:00,0.12,0.074,1.616
PLANT_027,2025-04-25 12:00:00,0.12,0.074,1.616
PLANT_027,2025-04-25 13:00:00,0.12,0.074,1.616
PLANT_027,2025-04-25 14:00:00,0.12,0.074,1.616
PLANT_027,2025-04-25 15:00:00,0.12,0.074,1.616
PLANT_027,2025-04-25 16:00:00,0.12,0.074,1.616
PLANT_027,2025-04-25 17:00:00,0.12,0.074,1.616
PLANT_027,2025-04-25 18:00:00,0.12,0.074,1.616
PLANT_027,2025-04-25 19:00:00,0.12,0.074,1.616
PLANT_027,2025-04-25 20:00:00,0.124,0.074,1.68
PLANT_027,2025-04-25 21:00:00,0.124,0.074,1.68
PLANT_027,2025-04-25 22:00:00,0.124,0.074,1.68
PLANT_027,2025-04-25 23:00:00,0.124,0.074,1.68
PLANT_027,2025-04-26 00:00:00,0.124,0.074,1.68
PLANT_027,2025-04-26 01:00:00,0.124,0.074,1.68
PLANT_027,2025-04-26 02:00:00,0.124,0.074,1.68
PLANT_027,2025-04-26 03:00:00,0.124,0.074,1.68
PLANT_027,2025-04-26 04:00:00,0.124,0.074,1.68
PLANT_027,2025-04-26 05:00:00,0.117,0.074,1.582
PLANT_027,2025-04-26 06:00:00,0.117,0.074,1.582
PLANT_027,2025-04-26 07:00:00,0.117,0.074,1.582
PLANT_027,2025-04-26 08:00:00,0.117,0.074,1.582
PLANT_027,2025-04-26 09:00:00,0.117,0.074,1.582
PLANT_027,2025-04-26 10:00:00,0.117,0.074,1.582
PLANT_027,2025-04-26 11:00:00,0.12,0.074,1.616
PLANT_027,2025-04-26 12:00:00,0.12,0.074,1.616
PLANT_027,2025-04-26 13:00:00,0.12,0.074,1.616
PLANT_027,2025-04-26 14:00:00,0.12,0.074,1.616
PLANT_027,2025-04-26 15:00:00,0.12,0.074,1.616
PLANT_027,2025-04-26 16:00:00,0.12,0.074,1.616
PLANT_027,2025-04-26 17:00:00,0.12,0.074,1.616
PLANT_027,2025-04-26 18:00:00,0.12,0.074,1.616
PLANT_027,2025-04-26 19:00:00,0.12,0.074,1.616
PLANT_027,2025-04-26 20:00:00,0.124,0.074,1.68
PLANT_027,2025-04-26 21:00:00,0.124,0.074,1.68
PLANT_027,2025-04-26 22:00:00,0.124,0.074,1.68
PLANT_027,2025-04-26 23:00:00,0.124,0.074,1.68
PLANT_027,2025-04-27 00:00:00,0.124,0.074,1.68
PLANT_028,2025-04-24 01:00:00,0.122,0.077,1.584
PLANT_028,2025-04-24 02:00:00,0.122,0.077,1.584
PLANT_028,2025-04-24 03:00:00,0.122,0.077,1.584
PLANT_028,2025-04-24 04:00:00,0.122,0.077,1.584
PLANT_028,2025-04-24 05:00:00,0.122,0.077,1.584
PLANT_028,2025-04-24 06:00:00,0.122,0.077,1.584
PLANT_028,2025-04-24 07:00:00,0.15,0.094,1.584
PLANT_028,2025-04-24 08:00:00,0.122,0.077,1.584
PLANT_028,2025-04-24 09:00:00,0.122,0.077,1.584
PLANT_028,2025-04-24 10:00:00,0.068,0.043,1.584
PLANT_028,2025-04-24 11:00:00,0.068,0.043,1.584
PLANT_028,2025-04-24 12:00:00,0.068,0.043,1.584
PLANT_028,2025-04-24 13:00:00,0.068,0.043,1.584
PLANT_028,2025-04-24 14:00:00,0.068,0.043,1.584
PLANT_028,2025-04-24 15:00:00,0.122,0.077,1.584
