plant_id,timestamp,availability_forecast,lower_90,upper_90,method
PLANT_041,2025-04-24 02:00:00,76.15,67.13,67.31,blend_prophet_baseline
PLANT_041,2025-04-24 03:00:00,76.15,67.13,67.31,blend_prophet_baseline
PLANT_041,2025-04-24 04:00:00,76.15,67.13,67.3,blend_prophet_baseline
PLANT_041,2025-04-24 05:00:00,76.15,67.13,67.3,blend_prophet_baseline
PLANT_041,2025-04-24 06:00:00,76.15,67.13,67.3,blend_prophet_baseline
PLANT_041,2025-04-24 07:00:00,76.15,67.13,67.29,blend_prophet_baseline
PLANT_041,2025-04-24 08:00:00,76.15,67.13,67.3,blend_prophet_baseline
PLANT_041,2025-04-24 09:00:00,76.15,67.12,67.3,blend_prophet_baseline
PLANT_041,2025-04-24 10:00:00,76.15,67.13,67.29,blend_prophet_baseline
PLANT_041,2025-04-24 11:00:00,76.15,67.12,67.3,blend_prophet_baseline
PLANT_041,2025-04-24 12:00:00,76.15,67.13,67.3,blend_prophet_baseline
PLANT_041,2025-04-24 13:00:00,76.15,67.13,67.3,blend_prophet_baseline
PLANT_041,2025-04-24 14:00:00,76.15,67.14,67.3,blend_prophet_baseline
PLANT_041,2025-04-24 15:00:00,76.15,67.13,67.3,blend_prophet_baseline
PLANT_041,2025-04-24 16:00:00,76.15,67.13,67.3,blend_prophet_baseline
PLANT_041,2025-04-24 17:00:00,76.15,67.13,67.3,blend_prophet_baseline
PLANT_041,2025-04-24 18:00:00,76.15,67.13,67.3,blend_prophet_baseline
PLANT_041,2025-04-24 19:00:00,76.15,67.13,67.29,blend_prophet_baseline
PLANT_041,2025-04-24 20:00:00,76.15,67.12,67.3,blend_prophet_baseline
PLANT_041,2025-04-24 21:00:00,76.15,67.13,67.29,blend_prophet_baseline
PLANT_041,2025-04-24 22:00:00,76.15,67.12,67.3,blend_prophet_baseline
PLANT_041,2025-04-24 23:00:00,76.15,67.13,67.3,blend_prophet_baseline
PLANT_041,2025-04-25 00:00:00,76.15,67.12,67.3,blend_prophet_baseline
PLANT_041,2025-04-25 01:00:00,76.15,67.13,67.29,blend_prophet_baseline
PLANT_041,2025-04-25 02:00:00,76.15,67.12,67.29,blend_prophet_baseline
PLANT_041,2025-04-25 03:00:00,76.15,67.13,67.29,blend_prophet_baseline
PLANT_041,2025-04-25 04:00:00,76.15,67.12,67.29,blend_prophet_baseline
PLANT_041,2025-04-25 05:00:00,76.15,67.12,67.29,blend_prophet_baseline
PLANT_041,2025-04-25 06:00:00,76.14,67.12,67.29,blend_prophet_baseline
PLANT_041,2025-04-25 07:00:00,76.14,67.12,67.28,blend_prophet_baseline
PLANT_041,2025-04-25 08:00:00,76.14,67.13,67.29,blend_prophet_baseline
PLANT_041,2025-04-25 09:00:00,76.14,67.12,67.29,blend_prophet_baseline
PLANT_041,2025-04-25 10:00:00,76.14,67.12,67.29,blend_prophet_baseline
PLANT_041,2025-04-25 11:00:00,76.14,67.11,67.29,blend_prophet_baseline
PLANT_041,2025-04-25 12:00:00,76.14,67.12,67.29,blend_prophet_baseline
PLANT_041,2025-04-25 13:00:00,76.14,67.11,67.28,blend_prophet_baseline
PLANT_041,2025-04-25 14:00:00,76.14,67.11,67.29,blend_prophet_baseline
PLANT_041,2025-04-25 15:00:00,76.14,67.11,67.28,blend_prophet_baseline
PLANT_041,2025-04-25 16:00:00,76.14,67.11,67.28,blend_prophet_baseline
PLANT_041,2025-04-25 17:00:00,76.14,67.12,67.29,blend_prophet_baseline
PLANT_041,2025-04-25 18:00:00,76.14,67.11,67.29,blend_prophet_baseline
PLANT_041,2025-04-25 19:00:00,76.14,67.11,67.28,blend_prophet_baseline
PLANT_041,2025-04-25 20:00:00,76.14,67.11,67.28,blend_prophet_baseline
PLANT_041,2025-04-25 21:00:00,76.14,67.1,67.28,blend_prophet_baseline
PLANT_041,2025-04-25 22:00:00,76.14,67.11,67.28,blend_prophet_baseline
PLANT_041,2025-04-25 23:00:00,76.13,67.11,67.28,blend_prophet_baseline
PLANT_041,2025-04-26 00:00:00,76.13,67.11,67.27,blend_prophet_baseline
PLANT_041,2025-04-26 01:00:00,76.13,67.1,67.28,blend_prophet_baseline
PLANT_041,2025-04-26 02:00:00,76.13,67.11,67.28,blend_prophet_baseline
PLANT_041,2025-04-26 03:00:00,76.13,67.1,67.27,blend_prophet_baseline
PLANT_041,2025-04-26 04:00:00,76.13,67.1,67.28,blend_prophet_baseline
PLANT_041,2025-04-26 05:00:00,76.13,67.1,67.28,blend_prophet_baseline
PLANT_041,2025-04-26 06:00:00,76.13,67.11,67.27,blend_prophet_baseline
PLANT_041,2025-04-26 07:00:00,76.13,67.1,67.27,blend_prophet_baseline
PLANT_041,2025-04-26 08:00:00,76.13,67.09,67.27,blend_prophet_baseline
PLANT_041,2025-04-26 09:00:00,76.13,67.1,67.27,blend_prophet_baseline
PLANT_041,2025-04-26 10:00:00,76.13,67.1,67.27,blend_prophet_baseline
PLANT_041,2025-04-26 11:00:00,76.13,67.1,67.27,blend_prophet_baseline
PLANT_041,2025-04-26 12:00:00,76.13,67.09,67.26,blend_prophet_baseline
PLANT_041,2025-04-26 13:00:00,76.13,67.09,67.27,blend_prophet_baseline
PLANT_041,2025-04-26 14:00:00,76.13,67.1,67.27,blend_prophet_baseline
PLANT_041,2025-04-26 15:00:00,76.13,67.09,67.27,blend_prophet_baseline
PLANT_041,2025-04-26 16:00:00,76.13,67.09,67.27,blend_prophet_baseline
PLANT_041,2025-04-26 17:00:00,76.13,67.09,67.27,blend_prophet_baseline
PLANT_041,2025-04-26 18:00:00,76.13,67.1,67.26,blend_prophet_baseline
PLANT_041,2025-04-26 19:00:00,76.13,67.1,67.27,blend_prophet_baseline
PLANT_041,2025-04-26 20:00:00,76.13,67.09,67.26,blend_prophet_baseline
PLANT_041,2025-04-26 21:00:00,76.13,67.1,67.26,blend_prophet_baseline
PLANT_041,2025-04-26 22:00:00,76.13,67.09,67.26,blend_prophet_baseline
PLANT_041,2025-04-26 23:00:00,76.13,67.1,67.26,blend_prophet_baseline
PLANT_041,2025-04-27 00:00:00,76.13,67.1,67.27,blend_prophet_baseline
PLANT_042,2025-04-24 01:00:00,89.02,79.5,79.7,blend_prophet_baseline
PLANT_042,2025-04-24 02:00:00,89.02,79.5,79.71,blend_prophet_baseline
PLANT_042,2025-04-24 03:00:00,89.02,79.5,79.7,blend_prophet_baseline
PLANT_042,2025-04-24 04:00:00,89.02,79.5,79.71,blend_prophet_baseline
PLANT_042,2025-04-24 05:00:00,89.02,79.5,79.71,blend_prophet_baseline
PLANT_042,2025-04-24 06:00:00,89.02,79.51,79.7,blend_prophet_baseline
PLANT_042,2025-04-24 07:00:00,89.02,79.5,79.71,blend_prophet_baseline
PLANT_042,2025-04-24 08:00:00,89.02,79.49,79.7,blend_prophet_baseline
PLANT_042,2025-04-24 09:00:00,89.02,79.49,79.7,blend_prophet_baseline
PLANT_042,2025-04-24 10:00:00,89.02,79.5,79.71,blend_prophet_baseline
PLANT_042,2025-04-24 11:00:00,89.02,79.49,79.7,blend_prophet_baseline
PLANT_042,2025-04-24 12:00:00,89.02,79.5,79.7,blend_prophet_baseline
PLANT_042,2025-04-24 13:00:00,89.02,79.5,79.7,blend_prophet_baseline
PLANT_042,2025-04-24 14:00:00,89.02,79.5,79.7,blend_prophet_baseline
PLANT_042,2025-04-24 15:00:00,89.02,79.5,79.7,blend_prophet_baseline
PLANT_042,2025-04-24 16:00:00,89.02,79.49,79.7,blend_prophet_baseline
PLANT_042,2025-04-24 17:00:00,89.02,79.5,79.7,blend_prophet_baseline
PLANT_042,2025-04-24 18:00:00,89.02,79.5,79.7,blend_prophet_baseline
PLANT_042,2025-04-24 19:00:00,89.02,79.5,79.71,blend_prophet_baseline
PLANT_042,2025-04-24 20:00:00,89.02,79.49,79.69,blend_prophet_baseline
PLANT_042,2025-04-24 21:00:00,89.02,79.5,79.7,blend_prophet_baseline
PLANT_042,2025-04-24 22:00:00,89.02,79.5,79.69,blend_prophet_baseline
PLANT_042,2025-04-24 23:00:00,89.02,79.5,79.7,blend_prophet_baseline
PLANT_042,2025-04-25 00:00:00,89.02,79.48,79.69,blend_prophet_baseline
PLANT_042,2025-04-25 01:00:00,89.01,79.49,79.7,blend_prophet_baseline
PLANT_042,2025-04-25 02:00:00,89.01,79.49,79.69,blend_prophet_baseline
PLANT_042,2025-04-25 03:00:00,89.01,79.48,79.69,blend_prophet_baseline
PLANT_042,2025-04-25 04:00:00,89.01,79.48,79.68,blend_prophet_baseline
PLANT_042,2025-04-25 05:00:00,89.01,79.49,79.7,blend_prophet_baseline
PLANT_042,2025-04-25 06:00:00,89.01,79.49,79.69,blend_prophet_baseline
PLANT_042,2025-04-25 07:00:00,89.01,79.49,79.69,blend_prophet_baseline
PLANT_042,2025-04-25 08:00:00,89.01,79.48,79.69,blend_prophet_baseline
PLANT_042,2025-04-25 09:00:00,89.01,79.48,79.68,blend_prophet_baseline
PLANT_042,2025-04-25 10:00:00,89.01,79.48,79.69,blend_prophet_baseline
PLANT_042,2025-04-25 11:00:00,89.01,79.48,79.68,blend_prophet_baseline
PLANT_042,2025-04-25 12:00:00,89.01,79.48,79.68,blend_prophet_baseline
PLANT_042,2025-04-25 13:00:00,89.0,79.48,79.68,blend_prophet_baseline
PLANT_042,2025-04-25 14:00:00,89.0,79.47,79.68,blend_prophet_baseline
PLANT_042,2025-04-25 15:00:00,89.0,79.47,79.68,blend_prophet_baseline
PLANT_042,2025-04-25 16:00:00,89.0,79.47,79.67,blend_prophet_baseline
PLANT_042,2025-04-25 17:00:00,89.0,79.47,79.67,blend_prophet_baseline
PLANT_042,2025-04-25 18:00:00,89.0,79.47,79.67,blend_prophet_baseline
PLANT_042,2025-04-25 19:00:00,89.0,79.47,79.67,blend_prophet_baseline
PLANT_042,2025-04-25 20:00:00,89.0,79.46,79.66,blend_prophet_baseline
PLANT_042,2025-04-25 21:00:00,89.0,79.47,79.67,blend_prophet_baseline
PLANT_042,2025-04-25 22:00:00,88.99,79.46,79.66,blend_prophet_baseline
PLANT_042,2025-04-25 23:00:00,88.99,79.46,79.67,blend_prophet_baseline
PLANT_042,2025-04-26 00:00:00,88.99,79.46,79.66,blend_prophet_baseline
PLANT_042,2025-04-26 01:00:00,88.99,79.45,79.66,blend_prophet_baseline
PLANT_042,2025-04-26 02:00:00,88.99,79.46,79.66,blend_prophet_baseline
PLANT_042,2025-04-26 03:00:00,88.99,79.46,79.66,blend_prophet_baseline
PLANT_042,2025-04-26 04:00:00,88.99,79.45,79.66,blend_prophet_baseline
PLANT_042,2025-04-26 05:00:00,88.99,79.45,79.65,blend_prophet_baseline
PLANT_042,2025-04-26 06:00:00,88.99,79.44,79.65,blend_prophet_baseline
PLANT_042,2025-04-26 07:00:00,88.98,79.45,79.65,blend_prophet_baseline
PLANT_042,2025-04-26 08:00:00,88.98,79.45,79.65,blend_prophet_baseline
PLANT_042,2025-04-26 09:00:00,88.98,79.45,79.65,blend_prophet_baseline
PLANT_042,2025-04-26 10:00:00,88.98,79.44,79.64,blend_prophet_baseline
PLANT_042,2025-04-26 11:00:00,88.98,79.44,79.64,blend_prophet_baseline
PLANT_042,2025-04-26 12:00:00,88.98,79.43,79.64,blend_prophet_baseline
PLANT_042,2025-04-26 13:00:00,88.98,79.44,79.66,blend_prophet_baseline
PLANT_042,2025-04-26 14:00:00,88.98,79.44,79.64,blend_prophet_baseline
PLANT_042,2025-04-26 15:00:00,88.98,79.44,79.66,blend_prophet_baseline
PLANT_042,2025-04-26 16:00:00,88.98,79.44,79.65,blend_prophet_baseline
PLANT_042,2025-04-26 17:00:00,88.98,79.43,79.64,blend_prophet_baseline
PLANT_042,2025-04-26 18:00:00,88.98,79.43,79.64,blend_prophet_baseline
PLANT_042,2025-04-26 19:00:00,88.98,79.43,79.64,blend_prophet_baseline
PLANT_042,2025-04-26 20:00:00,88.98,79.44,79.64,blend_prophet_baseline
PLANT_042,2025-04-26 21:00:00,88.98,79.44,79.64,blend_prophet_baseline
PLANT_042,2025-04-26 22:00:00,88.98,79.43,79.63,blend_prophet_baseline
PLANT_042,2025-04-26 23:00:00,88.97,79.44,79.65,blend_prophet_baseline
PLANT_042,2025-04-27 00:00:00,88.97,79.43,79.63,blend_prophet_baseline
PLANT_043,2025-04-24 01:00:00,120.13,112.78,113.03,blend_prophet_baseline
PLANT_043,2025-04-24 02:00:00,120.13,112.79,113.02,blend_prophet_baseline
PLANT_043,2025-04-24 03:00:00,120.13,112.78,113.02,blend_prophet_baseline
PLANT_043,2025-04-24 04:00:00,120.13,112.78,113.01,blend_prophet_baseline
PLANT_043,2025-04-24 05:00:00,120.13,112.79,113.02,blend_prophet_baseline
PLANT_043,2025-04-24 06:00:00,120.13,112.78,113.02,blend_prophet_baseline
PLANT_043,2025-04-24 07:00:00,120.13,112.78,113.02,blend_prophet_baseline
PLANT_043,2025-04-24 08:00:00,120.13,112.79,113.02,blend_prophet_baseline
PLANT_043,2025-04-24 09:00:00,120.13,112.78,113.03,blend_prophet_baseline
PLANT_043,2025-04-24 10:00:00,120.13,112.79,113.02,blend_prophet_baseline
PLANT_043,2025-04-24 11:00:00,120.13,112.78,113.02,blend_prophet_baseline
PLANT_043,2025-04-24 12:00:00,120.13,112.78,113.02,blend_prophet_baseline
PLANT_043,2025-04-24 13:00:00,120.13,112.78,113.01,blend_prophet_baseline
PLANT_043,2025-04-24 14:00:00,120.13,112.77,113.02,blend_prophet_baseline
PLANT_043,2025-04-24 15:00:00,120.13,112.78,113.02,blend_prophet_baseline
PLANT_043,2025-04-24 16:00:00,120.13,112.77,113.01,blend_prophet_baseline
PLANT_043,2025-04-24 17:00:00,120.13,112.78,113.01,blend_prophet_baseline
PLANT_043,2025-04-24 18:00:00,120.13,112.78,113.01,blend_prophet_baseline
PLANT_043,2025-04-24 19:00:00,120.13,112.78,113.01,blend_prophet_baseline
PLANT_043,2025-04-24 20:00:00,120.13,112.78,113.01,blend_prophet_baseline
PLANT_043,2025-04-24 21:00:00,120.13,112.78,113.01,blend_prophet_baseline
PLANT_043,2025-04-24 22:00:00,120.13,112.77,113.01,blend_prophet_baseline
PLANT_043,2025-04-24 23:00:00,120.13,112.78,113.02,blend_prophet_baseline
PLANT_043,2025-04-25 00:00:00,120.13,112.78,113.01,blend_prophet_baseline
PLANT_043,2025-04-25 01:00:00,120.12,112.77,113.01,blend_prophet_baseline
PLANT_043,2025-04-25 02:00:00,120.12,112.78,113.01,blend_prophet_baseline
PLANT_043,2025-04-25 03:00:00,120.12,112.77,113.01,blend_prophet_baseline
PLANT_043,2025-04-25 04:00:00,120.12,112.78,113.0,blend_prophet_baseline
PLANT_043,2025-04-25 05:00:00,120.12,112.77,113.01,blend_prophet_baseline
PLANT_043,2025-04-25 06:00:00,120.12,112.77,113.0,blend_prophet_baseline
PLANT_043,2025-04-25 07:00:00,120.12,112.76,113.01,blend_prophet_baseline
PLANT_043,2025-04-25 08:00:00,120.12,112.78,113.0,blend_prophet_baseline
PLANT_043,2025-04-25 09:00:00,120.12,112.76,113.01,blend_prophet_baseline
PLANT_043,2025-04-25 10:00:00,120.12,112.76,113.01,blend_prophet_baseline
PLANT_043,2025-04-25 11:00:00,120.12,112.76,112.99,blend_prophet_baseline
PLANT_043,2025-04-25 12:00:00,120.12,112.76,113.01,blend_prophet_baseline
PLANT_043,2025-04-25 13:00:00,120.11,112.76,113.0,blend_prophet_baseline
PLANT_043,2025-04-25 14:00:00,120.11,112.76,113.0,blend_prophet_baseline
PLANT_043,2025-04-25 15:00:00,120.11,112.75,112.99,blend_prophet_baseline
PLANT_043,2025-04-25 16:00:00,120.11,112.75,113.0,blend_prophet_baseline
PLANT_043,2025-04-25 17:00:00,120.11,112.76,112.99,blend_prophet_baseline
PLANT_043,2025-04-25 18:00:00,120.11,112.75,112.99,blend_prophet_baseline
PLANT_043,2025-04-25 19:00:00,120.11,112.75,112.98,blend_prophet_baseline
PLANT_043,2025-04-25 20:00:00,120.11,112.75,112.99,blend_prophet_baseline
PLANT_043,2025-04-25 21:00:00,120.11,112.75,113.0,blend_prophet_baseline
PLANT_043,2025-04-25 22:00:00,120.11,112.76,112.98,blend_prophet_baseline
PLANT_043,2025-04-25 23:00:00,120.11,112.74,112.97,blend_prophet_baseline
PLANT_043,2025-04-26 00:00:00,120.11,112.74,112.99,blend_prophet_baseline
PLANT_043,2025-04-26 01:00:00,120.1,112.74,112.97,blend_prophet_baseline
PLANT_043,2025-04-26 02:00:00,120.1,112.74,112.98,blend_prophet_baseline
PLANT_043,2025-04-26 03:00:00,120.1,112.75,112.98,blend_prophet_baseline
PLANT_043,2025-04-26 04:00:00,120.1,112.74,112.98,blend_prophet_baseline
PLANT_043,2025-04-26 05:00:00,120.1,112.74,112.98,blend_prophet_baseline
PLANT_043,2025-04-26 06:00:00,120.1,112.74,112.98,blend_prophet_baseline
PLANT_043,2025-04-26 07:00:00,120.1,112.74,112.97,blend_prophet_baseline
PLANT_043,2025-04-26 08:00:00,120.1,112.73,112.97,blend_prophet_baseline
PLANT_043,2025-04-26 09:00:00,120.1,112.74,112.98,blend_prophet_baseline
PLANT_043,2025-04-26 10:00:00,120.1,112.73,112.97,blend_prophet_baseline
PLANT_043,2025-04-26 11:00:00,120.1,112.73,112.98,blend_prophet_baseline
PLANT_043,2025-04-26 12:00:00,120.1,112.73,112.97,blend_prophet_baseline
PLANT_043,2025-04-26 13:00:00,120.1,112.74,112.98,blend_prophet_baseline
PLANT_043,2025-04-26 14:00:00,120.1,112.75,112.97,blend_prophet_baseline
PLANT_043,2025-04-26 15:00:00,120.1,112.73,112.97,blend_prophet_baseline
PLANT_043,2025-04-26 16:00:00,120.1,112.74,112.97,blend_prophet_baseline
PLANT_043,2025-04-26 17:00:00,120.1,112.74,112.97,blend_prophet_baseline
PLANT_043,2025-04-26 18:00:00,120.1,112.74,112.97,blend_prophet_baseline
PLANT_043,2025-04-26 19:00:00,120.1,112.72,112.97,blend_prophet_baseline
PLANT_043,2025-04-26 20:00:00,120.1,112.73,112.96,blend_prophet_baseline
PLANT_043,2025-04-26 21:00:00,120.1,112.73,112.97,blend_prophet_baseline
PLANT_043,2025-04-26 22:00:00,120.1,112.73,112.97,blend_prophet_baseline
PLANT_043,2025-04-26 23:00:00,120.1,112.73,112.98,blend_prophet_baseline
PLANT_043,2025-04-27 00:00:00,120.1,112.74,112.97,blend_prophet_baseline
PLANT_044,2025-04-24 01:00:00,28.24,24.02,24.09,blend_prophet_baseline
PLANT_044,2025-04-24 02:00:00,28.24,24.01,24.08,blend_prophet_baseline
PLANT_044,2025-04-24 03:00:00,28.24,24.01,24.08,blend_prophet_baseline
PLANT_044,2025-04-24 04:00:00,28.24,24.02,24.09,blend_prophet_baseline
PLANT_044,2025-04-24 05:00:00,28.24,24.02,24.09,blend_prophet_baseline
PLANT_044,2025-04-24 06:00:00,28.24,24.02,24.09,blend_prophet_baseline
PLANT_044,2025-04-24 07:00:00,28.24,24.02,24.09,blend_prophet_baseline
PLANT_044,2025-04-24 08:00:00,28.24,24.01,24.09,blend_prophet_baseline
PLANT_044,2025-04-24 09:00:00,28.24,24.02,24.08,blend_prophet_baseline
PLANT_044,2025-04-24 10:00:00,28.24,24.02,24.09,blend_prophet_baseline
PLANT_044,2025-04-24 11:00:00,28.24,24.02,24.09,blend_prophet_baseline
PLANT_044,2025-04-24 12:00:00,28.24,24.02,24.09,blend_prophet_baseline
PLANT_044,2025-04-24 13:00:00,28.24,24.02,24.09,blend_prophet_baseline
PLANT_044,2025-04-24 14:00:00,28.24,24.02,24.09,blend_prophet_baseline
PLANT_044,2025-04-24 15:00:00,28.24,24.02,24.09,blend_prophet_baseline
PLANT_044,2025-04-24 16:00:00,28.24,24.02,24.09,blend_prophet_baseline
PLANT_044,2025-04-24 17:00:00,28.24,24.02,24.09,blend_prophet_baseline
PLANT_044,2025-04-24 18:00:00,28.24,24.02,24.09,blend_prophet_baseline
PLANT_044,2025-04-24 19:00:00,28.24,24.02,24.09,blend_prophet_baseline
PLANT_044,2025-04-24 20:00:00,28.24,24.02,24.08,blend_prophet_baseline
PLANT_044,2025-04-24 21:00:00,28.24,24.02,24.09,blend_prophet_baseline
PLANT_044,2025-04-24 22:00:00,28.24,24.02,24.09,blend_prophet_baseline
PLANT_044,2025-04-24 23:00:00,28.24,24.02,24.09,blend_prophet_baseline
PLANT_044,2025-04-25 00:00:00,28.24,24.02,24.08,blend_prophet_baseline
PLANT_044,2025-04-25 01:00:00,28.24,24.02,24.09,blend_prophet_baseline
PLANT_044,2025-04-25 02:00:00,28.24,24.02,24.08,blend_prophet_baseline
PLANT_044,2025-04-25 03:00:00,28.24,24.02,24.08,blend_prophet_baseline
PLANT_044,2025-04-25 04:00:00,28.24,24.02,24.09,blend_prophet_baseline
PLANT_044,2025-04-25 05:00:00,28.24,24.02,24.08,blend_prophet_baseline
PLANT_044,2025-04-25 06:00:00,28.24,24.01,24.08,blend_prophet_baseline
PLANT_044,2025-04-25 07:00:00,28.23,24.01,24.08,blend_prophet_baseline
PLANT_044,2025-04-25 08:00:00,28.23,24.01,24.09,blend_prophet_baseline
PLANT_044,2025-04-25 09:00:00,28.23,24.02,24.08,blend_prophet_baseline
PLANT_044,2025-04-25 10:00:00,28.23,24.01,24.08,blend_prophet_baseline
PLANT_044,2025-04-25 11:00:00,28.23,24.01,24.08,blend_prophet_baseline
PLANT_044,2025-04-25 12:00:00,28.23,24.01,24.08,blend_prophet_baseline
PLANT_044,2025-04-25 13:00:00,28.23,24.02,24.09,blend_prophet_baseline
PLANT_044,2025-04-25 14:00:00,28.23,24.01,24.08,blend_prophet_baseline
PLANT_044,2025-04-25 15:00:00,28.23,24.01,24.08,blend_prophet_baseline
PLANT_044,2025-04-25 16:00:00,28.23,24.01,24.08,blend_prophet_baseline
PLANT_044,2025-04-25 17:00:00,28.23,24.01,24.08,blend_prophet_baseline
PLANT_044,2025-04-25 18:00:00,28.23,24.01,24.08,blend_prophet_baseline
PLANT_044,2025-04-25 19:00:00,28.23,24.01,24.08,blend_prophet_baseline
PLANT_044,2025-04-25 20:00:00,28.23,24.01,24.08,blend_prophet_baseline
PLANT_044,2025-04-25 21:00:00,28.23,24.01,24.08,blend_prophet_baseline
PLANT_044,2025-04-25 22:00:00,28.23,24.01,24.08,blend_prophet_baseline
PLANT_044,2025-04-25 23:00:00,28.23,24.01,24.08,blend_prophet_baseline
PLANT_044,2025-04-26 00:00:00,28.23,24.01,24.08,blend_prophet_baseline
PLANT_044,2025-04-26 01:00:00,28.23,24.01,24.08,blend_prophet_baseline
PLANT_044,2025-04-26 02:00:00,28.23,24.01,24.08,blend_prophet_baseline
PLANT_044,2025-04-26 03:00:00,28.23,24.01,24.08,blend_prophet_baseline
PLANT_044,2025-04-26 04:00:00,28.23,24.01,24.08,blend_prophet_baseline
PLANT_044,2025-04-26 05:00:00,28.23,24.01,24.08,blend_prophet_baseline
PLANT_044,2025-04-26 06:00:00,28.23,24.01,24.08,blend_prophet_baseline
PLANT_044,2025-04-26 07:00:00,28.23,24.01,24.08,blend_prophet_baseline
PLANT_044,2025-04-26 08:00:00,28.23,24.01,24.08,blend_prophet_baseline
PLANT_044,2025-04-26 09:00:00,28.23,24.01,24.08,blend_prophet_baseline
PLANT_044,2025-04-26 10:00:00,28.23,24.01,24.08,blend_prophet_baseline
PLANT_044,2025-04-26 11:00:00,28.23,24.01,24.08,blend_prophet_baseline
PLANT_044,2025-04-26 12:00:00,28.23,24.01,24.08,blend_prophet_baseline
PLANT_044,2025-04-26 13:00:00,28.23,24.01,24.08,blend_prophet_baseline
PLANT_044,2025-04-26 14:00:00,28.23,24.01,24.08,blend_prophet_baseline
PLANT_044,2025-04-26 15:00:00,28.23,24.01,24.08,blend_prophet_baseline
PLANT_044,2025-04-26 16:00:00,28.23,24.01,24.08,blend_prophet_baseline
PLANT_044,2025-04-26 17:00:00,28.23,24.01,24.08,blend_prophet_baseline
PLANT_044,2025-04-26 18:00:00,28.23,24.01,24.08,blend_prophet_baseline
PLANT_044,2025-04-26 19:00:00,28.23,24.01,24.08,blend_prophet_baseline
PLANT_044,2025-04-26 20:00:00,28.23,24.01,24.08,blend_prophet_baseline
PLANT_044,2025-04-26 21:00:00,28.23,24.0,24.08,blend_prophet_baseline
PLANT_044,2025-04-26 22:00:00,28.23,24.01,24.08,blend_prophet_baseline
PLANT_044,2025-04-26 23:00:00,28.23,24.01,24.08,blend_prophet_baseline
PLANT_044,2025-04-27 00:00:00,28.23,24.01,24.08,blend_prophet_baseline
PLANT_045,2025-04-24 01:00:00,42.28,40.65,40.73,blend_prophet_baseline
PLANT_045,2025-04-24 02:00:00,42.28,40.64,40.73,blend_prophet_baseline
PLANT_045,2025-04-24 03:00:00,42.28,40.65,40.73,blend_prophet_baseline
PLANT_045,2025-04-24 04:00:00,42.28,40.65,40.73,blend_prophet_baseline
PLANT_045,2025-04-24 05:00:00,42.28,40.64,40.73,blend_prophet_baseline
PLANT_045,2025-04-24 06:00:00,42.28,40.65,40.73,blend_prophet_baseline
PLANT_045,2025-04-24 07:00:00,42.28,40.65,40.73,blend_prophet_baseline
PLANT_045,2025-04-24 08:00:00,42.28,40.65,40.73,blend_prophet_baseline
PLANT_045,2025-04-24 09:00:00,42.28,40.65,40.73,blend_prophet_baseline
PLANT_045,2025-04-24 10:00:00,42.28,40.65,40.73,blend_prophet_baseline
PLANT_045,2025-04-24 11:00:00,42.28,40.65,40.73,blend_prophet_baseline
PLANT_045,2025-04-24 12:00:00,42.28,40.64,40.73,blend_prophet_baseline
PLANT_045,2025-04-24 13:00:00,42.28,40.65,40.73,blend_prophet_baseline
PLANT_045,2025-04-24 14:00:00,42.28,40.65,40.73,blend_prophet_baseline
PLANT_045,2025-04-24 15:00:00,42.28,40.65,40.73,blend_prophet_baseline
PLANT_045,2025-04-24 16:00:00,42.28,40.64,40.73,blend_prophet_baseline
PLANT_045,2025-04-24 17:00:00,42.28,40.65,40.73,blend_prophet_baseline
PLANT_045,2025-04-24 18:00:00,42.28,40.64,40.73,blend_prophet_baseline
PLANT_045,2025-04-24 19:00:00,42.28,40.64,40.73,blend_prophet_baseline
PLANT_045,2025-04-24 20:00:00,42.28,40.64,40.73,blend_prophet_baseline
PLANT_045,2025-04-24 21:00:00,42.28,40.65,40.73,blend_prophet_baseline
PLANT_045,2025-04-24 22:00:00,42.28,40.65,40.73,blend_prophet_baseline
PLANT_045,2025-04-24 23:00:00,42.28,40.65,40.73,blend_prophet_baseline
PLANT_045,2025-04-25 00:00:00,42.28,40.64,40.73,blend_prophet_baseline
PLANT_045,2025-04-25 01:00:00,42.28,40.64,40.73,blend_prophet_baseline
PLANT_045,2025-04-25 02:00:00,42.28,40.65,40.73,blend_prophet_baseline
PLANT_045,2025-04-25 03:00:00,42.28,40.65,40.73,blend_prophet_baseline
PLANT_045,2025-04-25 04:00:00,42.28,40.65,40.73,blend_prophet_baseline
PLANT_045,2025-04-25 05:00:00,42.28,40.64,40.73,blend_prophet_baseline
PLANT_045,2025-04-25 06:00:00,42.28,40.64,40.73,blend_prophet_baseline
PLANT_045,2025-04-25 07:00:00,42.28,40.64,40.73,blend_prophet_baseline
PLANT_045,2025-04-25 08:00:00,42.28,40.64,40.73,blend_prophet_baseline
PLANT_045,2025-04-25 09:00:00,42.28,40.64,40.73,blend_prophet_baseline
PLANT_045,2025-04-25 10:00:00,42.28,40.64,40.73,blend_prophet_baseline
PLANT_045,2025-04-25 11:00:00,42.28,40.64,40.73,blend_prophet_baseline
PLANT_045,2025-04-25 12:00:00,42.28,40.64,40.73,blend_prophet_baseline
PLANT_045,2025-04-25 13:00:00,42.28,40.64,40.73,blend_prophet_baseline
