plant_id,timestamp,gross_forecast_mw,lower_90,upper_90,model,curtailment_mw_forecast,curtail_probability,net_forecast_mw
PLANT_042,2025-04-26 02:00:00,33.789,20.891,47.101,prophet,0.129,0.083,33.660000000000004
PLANT_042,2025-04-26 03:00:00,33.581,20.58,47.077000000000005,prophet,0.129,0.083,33.452000000000005
PLANT_042,2025-04-26 04:00:00,33.465,21.171999999999997,46.617000000000004,prophet,0.129,0.083,33.336000000000006
PLANT_042,2025-04-26 05:00:00,33.527,21.308999999999997,46.998000000000005,prophet,0.129,0.083,33.398
PLANT_042,2025-04-26 06:00:00,33.701,19.637999999999998,46.279,prophet,0.129,0.083,33.572
PLANT_042,2025-04-26 07:00:00,33.845,20.201999999999998,46.726,prophet,0.129,0.083,33.716
PLANT_042,2025-04-26 08:00:00,33.874,21.163999999999998,46.736000000000004,prophet,0.129,0.083,33.745000000000005
PLANT_042,2025-04-26 09:00:00,33.834,20.302999999999997,47.496,prophet,0.129,0.083,33.705000000000005
PLANT_042,2025-04-26 10:00:00,33.838,20.953,47.687000000000005,prophet,0.129,0.083,33.709
PLANT_042,2025-04-26 11:00:00,33.941,20.573,47.803000000000004,prophet,0.129,0.083,33.812000000000005
PLANT_042,2025-04-26 12:00:00,34.076,20.744999999999997,47.333000000000006,prophet,0.129,0.083,33.947
PLANT_042,2025-04-26 13:00:00,34.118,20.419999999999998,47.317,prophet,0.129,0.083,33.989000000000004
PLANT_042,2025-04-26 14:00:00,34.012,21.198999999999998,47.156,prophet,0.129,0.083,33.883
PLANT_042,2025-04-26 15:00:00,33.828,20.706999999999997,47.174,prophet,0.129,0.083,33.699000000000005
PLANT_042,2025-04-26 16:00:00,33.701,20.029,47.728,prophet,0.129,0.083,33.572
PLANT_042,2025-04-26 17:00:00,33.699,20.105,46.148,prophet,0.129,0.083,33.57
PLANT_042,2025-04-26 18:00:00,33.768,20.773,47.288000000000004,prophet,0.129,0.083,33.639
PLANT_042,2025-04-26 19:00:00,33.796,19.868,47.139,prophet,0.129,0.083,33.667
PLANT_042,2025-04-26 20:00:00,33.735,21.314,46.659,prophet,0.129,0.083,33.606
PLANT_042,2025-04-26 21:00:00,33.652,19.942,46.033,prophet,0.129,0.083,33.523
PLANT_042,2025-04-26 22:00:00,33.654,20.772,46.102000000000004,prophet,0.129,0.083,33.525000000000006
PLANT_042,2025-04-26 23:00:00,33.769,19.714,46.777,prophet,0.129,0.083,33.64
PLANT_042,2025-04-27 00:00:00,33.898,21.02,46.226,prophet,0.129,0.083,33.769000000000005
PLANT_043,2025-04-24 01:00:00,0.0,0.0,0.0,ets,0.124,0.078,0.0
PLANT_043,2025-04-24 02:00:00,0.0,0.0,0.0,ets,0.123,0.078,0.0
PLANT_043,2025-04-24 03:00:00,0.0,0.0,0.0,ets,0.123,0.078,0.0
PLANT_043,2025-04-24 04:00:00,0.0,0.0,0.0,ets,0.123,0.078,0.0
PLANT_043,2025-04-24 05:00:00,0.0,0.0,0.0,ets,0.123,0.078,0.0
PLANT_043,2025-04-24 06:00:00,1.136,0.891,1.232,ets,0.074,0.047,1.0619999999999998
PLANT_043,2025-04-24 07:00:00,17.697,14.955,20.264,ets,0.087,0.055,17.61
PLANT_043,2025-04-24 08:00:00,33.699,28.561,38.671,ets,0.083,0.053,33.616
PLANT_043,2025-04-24 09:00:00,45.906,38.891000000000005,52.663000000000004,ets,0.129,0.081,45.777
PLANT_043,2025-04-24 10:00:00,58.616,49.694,67.279,ets,0.129,0.081,58.487
PLANT_043,2025-04-24 11:00:00,64.772,54.925999999999995,74.357,ets,0.13,0.081,64.64200000000001
PLANT_043,2025-04-24 12:00:00,64.887,55.024,74.49000000000001,ets,0.13,0.081,64.757
PLANT_043,2025-04-24 13:00:00,64.285,54.512,73.798,ets,0.13,0.081,64.155
PLANT_043,2025-04-24 14:00:00,58.623,49.699,67.286,ets,0.13,0.081,58.492999999999995
PLANT_043,2025-04-24 15:00:00,47.31,40.083999999999996,54.276999999999994,ets,0.13,0.081,47.18
PLANT_043,2025-04-24 16:00:00,32.064,27.17,36.788999999999994,ets,0.084,0.053,31.98
PLANT_043,2025-04-24 17:00:00,17.395,14.698,19.916,ets,0.088,0.055,17.307
PLANT_043,2025-04-24 18:00:00,0.88,0.673,0.937,ets,0.075,0.047,0.805
PLANT_043,2025-04-24 19:00:00,0.0,0.0,0.0,ets,0.124,0.078,0.0
PLANT_043,2025-04-24 20:00:00,0.0,0.0,0.0,ets,0.124,0.078,0.0
PLANT_043,2025-04-24 21:00:00,0.0,0.0,0.0,ets,0.124,0.078,0.0
PLANT_043,2025-04-24 22:00:00,0.0,0.0,0.0,ets,0.124,0.078,0.0
PLANT_043,2025-04-24 23:00:00,0.0,0.0,0.0,ets,0.124,0.078,0.0
PLANT_043,2025-04-25 00:00:00,0.0,0.0,0.0,ets,0.125,0.078,0.0
PLANT_043,2025-04-25 01:00:00,0.0,0.0,0.0,ets,0.125,0.078,0.0
PLANT_043,2025-04-25 02:00:00,0.0,0.0,0.0,ets,0.125,0.078,0.0
PLANT_043,2025-04-25 03:00:00,0.0,0.0,0.0,ets,0.125,0.078,0.0
PLANT_043,2025-04-25 04:00:00,0.0,0.0,0.0,ets,0.123,0.078,0.0
PLANT_043,2025-04-25 05:00:00,0.0,0.0,0.0,ets,0.123,0.078,0.0
PLANT_043,2025-04-25 06:00:00,1.132,0.888,1.228,ets,0.074,0.047,1.0579999999999998
PLANT_043,2025-04-25 07:00:00,17.693,14.952,20.26,ets,0.087,0.055,17.606
PLANT_043,2025-04-25 08:00:00,33.695,28.558,38.666000000000004,ets,0.083,0.053,33.612
PLANT_043,2025-04-25 09:00:00,45.902,38.892,52.663,ets,0.125,0.079,45.777
PLANT_043,2025-04-25 10:00:00,58.612,49.695,67.279,ets,0.125,0.079,58.487
PLANT_043,2025-04-25 11:00:00,64.768,54.928,74.358,ets,0.125,0.079,64.643
PLANT_043,2025-04-25 12:00:00,64.883,55.026,74.491,ets,0.125,0.079,64.758
PLANT_043,2025-04-25 13:00:00,64.281,54.514,73.798,ets,0.125,0.079,64.156
PLANT_043,2025-04-25 14:00:00,58.619,49.701,67.287,ets,0.125,0.079,58.494
PLANT_043,2025-04-25 15:00:00,47.306,40.085,54.277,ets,0.125,0.079,47.181
PLANT_043,2025-04-25 16:00:00,32.06,27.168000000000003,36.786,ets,0.083,0.053,31.977000000000004
PLANT_043,2025-04-25 17:00:00,17.391,14.696,19.913,ets,0.087,0.055,17.304
PLANT_043,2025-04-25 18:00:00,0.876,0.671,0.9329999999999999,ets,0.074,0.047,0.802
PLANT_043,2025-04-25 19:00:00,0.0,0.0,0.0,ets,0.083,0.052,0.0
PLANT_043,2025-04-25 20:00:00,0.0,0.0,0.0,ets,0.125,0.078,0.0
PLANT_043,2025-04-25 21:00:00,0.0,0.0,0.0,ets,0.125,0.078,0.0
PLANT_043,2025-04-25 22:00:00,0.0,0.0,0.0,ets,0.125,0.078,0.0
PLANT_043,2025-04-25 23:00:00,0.0,0.0,0.0,ets,0.125,0.078,0.0
PLANT_043,2025-04-26 00:00:00,0.0,0.0,0.0,ets,0.125,0.078,0.0
PLANT_043,2025-04-26 01:00:00,0.0,0.0,0.0,ets,0.125,0.078,0.0
PLANT_043,2025-04-26 02:00:00,0.0,0.0,0.0,ets,0.125,0.078,0.0
PLANT_043,2025-04-26 03:00:00,0.0,0.0,0.0,ets,0.125,0.078,0.0
PLANT_043,2025-04-26 04:00:00,0.0,0.0,0.0,ets,0.123,0.078,0.0
PLANT_043,2025-04-26 05:00:00,0.0,0.0,0.0,ets,0.123,0.078,0.0
PLANT_043,2025-04-26 06:00:00,1.128,0.885,1.2229999999999999,ets,0.074,0.047,1.0539999999999998
PLANT_043,2025-04-26 07:00:00,17.69,14.949,20.256,ets,0.087,0.055,17.603
PLANT_043,2025-04-26 08:00:00,33.691,28.555000000000003,38.662,ets,0.083,0.053,33.608000000000004
PLANT_043,2025-04-26 09:00:00,45.899,38.889,52.659,ets,0.125,0.079,45.774
PLANT_043,2025-04-26 10:00:00,58.609,49.692,67.275,ets,0.125,0.079,58.484
PLANT_043,2025-04-26 11:00:00,64.764,54.925,74.354,ets,0.125,0.079,64.639
PLANT_043,2025-04-26 12:00:00,64.88,55.023,74.487,ets,0.125,0.079,64.755
PLANT_043,2025-04-26 13:00:00,64.278,54.511,73.794,ets,0.125,0.079,64.153
PLANT_043,2025-04-26 14:00:00,58.616,49.698,67.283,ets,0.125,0.079,58.491
PLANT_043,2025-04-26 15:00:00,47.303,40.082,54.273,ets,0.125,0.079,47.178
PLANT_043,2025-04-26 16:00:00,32.056,27.165000000000003,36.782000000000004,ets,0.083,0.053,31.973
PLANT_043,2025-04-26 17:00:00,17.388,14.692,19.909,ets,0.087,0.055,17.301000000000002
PLANT_043,2025-04-26 18:00:00,0.872,0.667,0.9289999999999999,ets,0.074,0.047,0.798
PLANT_043,2025-04-26 19:00:00,0.0,0.0,0.0,ets,0.123,0.078,0.0
PLANT_043,2025-04-26 20:00:00,0.0,0.0,0.0,ets,0.125,0.078,0.0
PLANT_043,2025-04-26 21:00:00,0.0,0.0,0.0,ets,0.125,0.078,0.0
PLANT_043,2025-04-26 22:00:00,0.0,0.0,0.0,ets,0.125,0.078,0.0
PLANT_043,2025-04-26 23:00:00,0.0,0.0,0.0,ets,0.125,0.078,0.0
PLANT_043,2025-04-27 00:00:00,0.0,0.0,0.0,ets,0.123,0.078,0.0
PLANT_044,2025-04-24 01:00:00,10.047,5.812,14.023,prophet,0.084,0.063,9.963000000000001
PLANT_044,2025-04-24 02:00:00,10.043,5.7780000000000005,14.126999999999999,prophet,0.076,0.063,9.966999999999999
PLANT_044,2025-04-24 03:00:00,10.103,6.053,13.922,prophet,0.103,0.087,10.0
PLANT_044,2025-04-24 04:00:00,10.192,6.118,13.965,prophet,0.103,0.087,10.089
PLANT_044,2025-04-24 05:00:00,10.249,6.181,14.321000000000002,prophet,0.104,0.087,10.145000000000001
PLANT_044,2025-04-24 06:00:00,10.233,6.192,14.304,prophet,0.107,0.087,10.126000000000001
PLANT_044,2025-04-24 07:00:00,10.161,5.846,14.229000000000001,prophet,0.119,0.087,10.042
PLANT_044,2025-04-24 08:00:00,10.089,5.986000000000001,13.901,prophet,0.132,0.087,9.957
PLANT_044,2025-04-24 09:00:00,10.063,6.077,14.232,prophet,0.093,0.063,9.97
PLANT_044,2025-04-24 10:00:00,10.084,6.1450000000000005,13.957999999999998,prophet,0.13,0.087,9.953999999999999
PLANT_044,2025-04-24 11:00:00,10.12,6.263,13.837,prophet,0.147,0.087,9.972999999999999
PLANT_044,2025-04-24 12:00:00,10.142,6.006,14.352,prophet,0.152,0.087,9.99
PLANT_044,2025-04-24 13:00:00,10.15,5.867,14.11,prophet,0.15,0.087,10.0
PLANT_044,2025-04-24 14:00:00,10.165,5.8100000000000005,13.877999999999998,prophet,0.13,0.087,10.034999999999998
PLANT_044,2025-04-24 15:00:00,10.201,5.926,14.137,prophet,0.122,0.087,10.079
PLANT_044,2025-04-24 16:00:00,10.241,5.994,14.048,prophet,0.12,0.087,10.121
PLANT_044,2025-04-24 17:00:00,10.254,5.776,14.118,prophet,0.097,0.087,10.157
PLANT_044,2025-04-24 18:00:00,10.227,5.9079999999999995,13.935,prophet,0.115,0.087,10.112
PLANT_044,2025-04-24 19:00:00,10.184,6.306,14.031,prophet,0.116,0.087,10.068
PLANT_044,2025-04-24 20:00:00,10.161,5.747,13.742,prophet,0.106,0.087,10.055
PLANT_044,2025-04-24 21:00:00,10.172,5.899,13.756,prophet,0.136,0.087,10.036000000000001
PLANT_044,2025-04-24 22:00:00,10.191,6.11,14.282,prophet,0.128,0.087,10.063
PLANT_044,2025-04-24 23:00:00,10.181,5.933,14.037,prophet,0.141,0.087,10.04
PLANT_044,2025-04-25 00:00:00,10.131,5.998,13.824,prophet,0.13,0.087,10.001
PLANT_044,2025-04-25 01:00:00,10.074,6.288,14.011999999999999,prophet,0.095,0.063,9.979
PLANT_044,2025-04-25 02:00:00,10.06,5.772,13.888,prophet,0.09,0.063,9.97
PLANT_044,2025-04-25 03:00:00,10.11,6.016,13.790000000000001,prophet,0.126,0.087,9.984
PLANT_044,2025-04-25 04:00:00,10.19,5.888,13.870000000000001,prophet,0.123,0.087,10.067
PLANT_044,2025-04-25 05:00:00,10.236,6.286,13.948,prophet,0.137,0.087,10.099
PLANT_044,2025-04-25 06:00:00,10.21,6.207,14.405000000000001,prophet,0.149,0.087,10.061000000000002
PLANT_044,2025-04-25 07:00:00,10.129,6.155,14.143,prophet,0.145,0.087,9.984
PLANT_044,2025-04-25 08:00:00,10.047,5.807,13.938999999999998,prophet,0.101,0.063,9.946
PLANT_044,2025-04-25 09:00:00,10.011,5.645,13.688,prophet,0.109,0.063,9.902
PLANT_044,2025-04-25 10:00:00,10.023,5.814,13.957,prophet,0.106,0.063,9.917
PLANT_044,2025-04-25 11:00:00,10.051,5.977,13.918000000000001,prophet,0.119,0.063,9.932
PLANT_044,2025-04-25 12:00:00,10.065,6.029,14.192,prophet,0.118,0.063,9.947
PLANT_044,2025-04-25 13:00:00,10.065,6.234,13.991,prophet,0.117,0.063,9.947999999999999
PLANT_044,2025-04-25 14:00:00,10.075,5.771,13.652,prophet,0.112,0.063,9.963
PLANT_044,2025-04-25 15:00:00,10.105,5.757,13.872,prophet,0.146,0.087,9.959
PLANT_044,2025-04-25 16:00:00,10.14,5.8759999999999994,13.725,prophet,0.129,0.087,10.011000000000001
PLANT_044,2025-04-25 17:00:00,10.148,5.981,13.998999999999999,prophet,0.127,0.087,10.020999999999999
PLANT_044,2025-04-25 18:00:00,10.119,5.619999999999999,13.780999999999999,prophet,0.134,0.087,9.985
PLANT_044,2025-04-25 19:00:00,10.073,6.167999999999999,14.166,prophet,0.089,0.063,9.984
PLANT_044,2025-04-25 20:00:00,10.049,6.029,13.663,prophet,0.096,0.063,9.953
PLANT_044,2025-04-25 21:00:00,10.059,5.566000000000001,13.855,prophet,0.116,0.063,9.943
PLANT_044,2025-04-25 22:00:00,10.08,6.053,13.876,prophet,0.15,0.087,9.93
PLANT_044,2025-04-25 23:00:00,10.071,5.873,14.238,prophet,0.115,0.063,9.956
PLANT_044,2025-04-26 00:00:00,10.024,5.817,14.011999999999999,prophet,0.092,0.058,9.931999999999999
PLANT_044,2025-04-26 01:00:00,9.97,5.84,13.815,prophet,0.09,0.058,9.88
PLANT_044,2025-04-26 02:00:00,9.961,5.489,14.206000000000001,prophet,0.094,0.058,9.867
PLANT_044,2025-04-26 03:00:00,10.017,5.942,13.765,prophet,0.088,0.058,9.929
PLANT_044,2025-04-26 04:00:00,10.102,6.398000000000001,14.124,prophet,0.084,0.058,10.018
PLANT_044,2025-04-26 05:00:00,10.155,6.248,14.308,prophet,0.093,0.058,10.062
PLANT_044,2025-04-26 06:00:00,10.137,6.237,13.971,prophet,0.094,0.058,10.043000000000001
PLANT_044,2025-04-26 07:00:00,10.064,5.976,13.849,prophet,0.1,0.058,9.964
PLANT_044,2025-04-26 08:00:00,9.991,5.915,13.907,prophet,0.091,0.058,9.9
PLANT_044,2025-04-26 09:00:00,9.964,5.904,14.032,prophet,0.106,0.058,9.858
PLANT_044,2025-04-26 10:00:00,9.986,5.929,13.802999999999999,prophet,0.092,0.058,9.894
PLANT_044,2025-04-26 11:00:00,10.023,5.969,14.239,prophet,0.103,0.058,9.92
PLANT_044,2025-04-26 12:00:00,10.047,5.861,13.721,prophet,0.104,0.058,9.943000000000001
PLANT_044,2025-04-26 13:00:00,10.057,6.024,13.716000000000001,prophet,0.103,0.058,9.954
PLANT_044,2025-04-26 14:00:00,10.077,5.813000000000001,13.831,prophet,0.092,0.058,9.985
PLANT_044,2025-04-26 15:00:00,10.117,5.755,14.026,prophet,0.094,0.058,10.023000000000001
PLANT_044,2025-04-26 16:00:00,10.162,6.177,14.229,prophet,0.073,0.058,10.089
PLANT_044,2025-04-26 17:00:00,10.18,5.859,13.837,prophet,0.074,0.058,10.106
PLANT_044,2025-04-26 18:00:00,10.16,6.211,14.111999999999998,prophet,0.085,0.058,10.075
PLANT_044,2025-04-26 19:00:00,10.124,6.33,14.165000000000001,prophet,0.075,0.058,10.049000000000001
PLANT_044,2025-04-26 20:00:00,10.108,5.590999999999999,14.275,prophet,0.078,0.058,10.030000000000001
PLANT_044,2025-04-26 21:00:00,10.127,6.215,14.166,prophet,0.097,0.058,10.030000000000001
PLANT_044,2025-04-26 22:00:00,10.155,5.966,13.977,prophet,0.092,0.058,10.062999999999999
PLANT_044,2025-04-26 23:00:00,10.154,5.847,13.877,prophet,0.1,0.058,10.054
PLANT_044,2025-04-27 00:00:00,10.112,5.9159999999999995,13.825,prophet,0.102,0.058,10.01
PLANT_045,2025-04-24 01:00:00,0.01,0.0,0.0,theta,0.084,0.05,0.0
PLANT_045,2025-04-24 02:00:00,0.01,0.0,0.0,theta,0.08,0.05,0.0
PLANT_045,2025-04-24 03:00:00,0.01,0.0,0.0,theta,0.08,0.05,0.0
PLANT_045,2025-04-24 04:00:00,0.01,0.0,0.0,theta,0.08,0.05,0.0
PLANT_045,2025-04-24 05:00:00,0.01,0.0,0.0,theta,0.08,0.05,0.0
PLANT_045,2025-04-24 06:00:00,0.339,0.21099999999999997,0.313,theta,0.077,0.05,0.262
PLANT_045,2025-04-24 07:00:00,6.155,5.155,7.001,theta,0.077,0.051,6.078
PLANT_045,2025-04-24 08:00:00,12.084,10.178,13.803,theta,0.093,0.061,11.991
PLANT_045,2025-04-24 09:00:00,17.118,14.468,19.604,theta,0.082,0.059,17.035999999999998
PLANT_045,2025-04-24 10:00:00,21.105,17.843,24.175,theta,0.096,0.069,21.009
PLANT_045,2025-04-24 11:00:00,23.37,19.794,26.805,theta,0.07,0.05,23.3
PLANT_045,2025-04-24 12:00:00,24.314,20.597,27.891,theta,0.07,0.05,24.244
PLANT_045,2025-04-24 13:00:00,23.625,20.012,27.099,theta,0.07,0.05,23.555
PLANT_045,2025-04-24 14:00:00,21.123,17.858,24.195,theta,0.096,0.069,21.027
PLANT_045,2025-04-24 15:00:00,17.303,14.626,19.817,theta,0.082,0.059,17.221
PLANT_045,2025-04-24 16:00:00,12.236,10.308,13.979,theta,0.092,0.061,12.144
PLANT_045,2025-04-24 17:00:00,6.282,5.264,7.149,theta,0.076,0.051,6.206
PLANT_045,2025-04-24 18:00:00,0.429,0.289,0.417,theta,0.076,0.05,0.353
PLANT_045,2025-04-24 19:00:00,0.01,0.0,0.0,theta,0.076,0.05,0.0
PLANT_045,2025-04-24 20:00:00,0.01,0.0,0.0,theta,0.08,0.05,0.0
PLANT_045,2025-04-24 21:00:00,0.01,0.0,0.0,theta,0.08,0.05,0.0
PLANT_045,2025-04-24 22:00:00,0.01,0.0,0.0,theta,0.083,0.05,0.0
PLANT_045,2025-04-24 23:00:00,0.01,0.0,0.0,theta,0.083,0.05,0.0
PLANT_045,2025-04-25 00:00:00,0.01,0.0,0.0,theta,0.087,0.05,0.0
PLANT_045,2025-04-25 01:00:00,0.01,0.0,0.0,theta,0.084,0.05,0.0
PLANT_045,2025-04-25 02:00:00,0.01,0.0,0.0,theta,0.08,0.05,0.0
PLANT_045,2025-04-25 03:00:00,0.01,0.0,0.0,theta,0.08,0.05,0.0
PLANT_045,2025-04-25 04:00:00,0.01,0.0,0.0,theta,0.08,0.05,0.0
PLANT_045,2025-04-25 05:00:00,0.01,0.0,0.0,theta,0.08,0.05,0.0
PLANT_045,2025-04-25 06:00:00,0.339,0.21099999999999997,0.313,theta,0.077,0.05,0.262
PLANT_045,2025-04-25 07:00:00,6.155,5.156000000000001,7.002000000000001,theta,0.076,0.051,6.079000000000001
PLANT_045,2025-04-25 08:00:00,12.083,10.180000000000001,13.804,theta,0.091,0.061,11.992
PLANT_045,2025-04-25 09:00:00,17.117,14.468,19.602999999999998,theta,0.082,0.059,17.035
PLANT_045,2025-04-25 10:00:00,21.104,17.843,24.174,theta,0.096,0.069,21.008
PLANT_045,2025-04-25 11:00:00,23.369,19.794,26.804,theta,0.07,0.05,23.299
PLANT_045,2025-04-25 12:00:00,24.313,20.596,27.89,theta,0.07,0.05,24.243
PLANT_045,2025-04-25 13:00:00,23.624,20.011,27.098,theta,0.07,0.05,23.554
PLANT_045,2025-04-25 14:00:00,21.122,17.858,24.194,theta,0.096,0.069,21.026
PLANT_045,2025-04-25 15:00:00,17.303,14.625,19.816,theta,0.082,0.059,17.221
PLANT_045,2025-04-25 16:00:00,12.235,10.31,13.98,theta,0.09,0.061,12.145
PLANT_045,2025-04-25 17:00:00,6.282,5.265,7.149,theta,0.075,0.051,6.207
PLANT_045,2025-04-25 18:00:00,0.429,0.289,0.417,theta,0.076,0.05,0.353
PLANT_045,2025-04-25 19:00:00,0.01,0.0,0.0,theta,0.076,0.05,0.0
PLANT_045,2025-04-25 20:00:00,0.01,0.0,0.0,theta,0.08,0.05,0.0
PLANT_045,2025-04-25 21:00:00,0.01,0.0,0.0,theta,0.08,0.05,0.0
PLANT_045,2025-04-25 22:00:00,0.01,0.0,0.0,theta,0.083,0.05,0.0
PLANT_045,2025-04-25 23:00:00,0.01,0.0,0.0,theta,0.083,0.05,0.0
PLANT_045,2025-04-26 00:00:00,0.01,0.0,0.0,theta,0.087,0.05,0.0
PLANT_045,2025-04-26 01:00:00,0.01,0.0,0.0,theta,0.084,0.05,0.0
PLANT_045,2025-04-26 02:00:00,0.01,0.0,0.0,theta,0.072,0.045,0.0
PLANT_045,2025-04-26 03:00:00,0.01,0.0,0.0,theta,0.08,0.05,0.0
PLANT_045,2025-04-26 04:00:00,0.01,0.0,0.0,theta,0.08,0.05,0.0
PLANT_045,2025-04-26 05:00:00,0.01,0.0,0.0,theta,0.08,0.05,0.0
PLANT_045,2025-04-26 06:00:00,0.339,0.21099999999999997,0.313,theta,0.077,0.05,0.262
PLANT_045,2025-04-26 07:00:00,6.155,5.155,7.002000000000001,theta,0.076,0.051,6.079000000000001
PLANT_045,2025-04-26 08:00:00,12.082,10.179,13.804,theta,0.091,0.061,11.991000000000001
PLANT_045,2025-04-26 09:00:00,17.117,14.466999999999999,19.602,theta,0.082,0.059,17.035
PLANT_045,2025-04-26 10:00:00,21.103,17.842,24.173,theta,0.096,0.069,21.007
PLANT_045,2025-04-26 11:00:00,23.368,19.793,26.803,theta,0.07,0.05,23.298
PLANT_045,2025-04-26 12:00:00,24.312,20.595,27.887999999999998,theta,0.07,0.05,24.242
PLANT_045,2025-04-26 13:00:00,23.623,20.009999999999998,27.097,theta,0.07,0.05,23.553
PLANT_045,2025-04-26 14:00:00,21.121,17.857,24.193,theta,0.096,0.069,21.025
PLANT_045,2025-04-26 15:00:00,17.302,14.625,19.814999999999998,theta,0.082,0.059,17.22
PLANT_045,2025-04-26 16:00:00,12.235,10.331999999999999,14.003,theta,0.067,0.045,12.168
PLANT_045,2025-04-26 17:00:00,6.282,5.265,7.149,theta,0.075,0.051,6.207
PLANT_045,2025-04-26 18:00:00,0.429,0.289,0.417,theta,0.076,0.05,0.353
PLANT_045,2025-04-26 19:00:00,0.01,0.0,0.0,theta,0.076,0.05,0.0
PLANT_045,2025-04-26 20:00:00,0.01,0.0,0.0,theta,0.08,0.05,0.0
PLANT_045,2025-04-26 21:00:00,0.01,0.0,0.0,theta,0.08,0.05,0.0
PLANT_045,2025-04-26 22:00:00,0.01,0.0,0.0,theta,0.083,0.05,0.0
PLANT_045,2025-04-26 23:00:00,0.01,0.0,0.0,theta,0.083,0.05,0.0
PLANT_045,2025-04-27 00:00:00,0.01,0.0,0.0,theta,0.085,0.05,0.0
PLANT_046,2025-04-24 01:00:00,42.255,35.814,48.49,ets,0.103,0.071,42.152
PLANT_046,2025-04-24 02:00:00,43.072,36.507999999999996,49.43,ets,0.103,0.071,42.969
PLANT_046,2025-04-24 03:00:00,42.764,36.247,49.076,ets,0.103,0.071,42.661
PLANT_046,2025-04-24 04:00:00,42.639,36.141000000000005,48.932,ets,0.102,0.071,42.537000000000006
PLANT_046,2025-04-24 05:00:00,42.471,35.998000000000005,48.74,ets,0.102,0.071,42.369
PLANT_046,2025-04-24 06:00:00,42.561,36.075,48.843,ets,0.102,0.071,42.459
PLANT_046,2025-04-24 07:00:00,42.496,36.02,48.768,ets,0.102,0.071,42.394000000000005
PLANT_046,2025-04-24 08:00:00,42.011,35.607000000000006,48.21,ets,0.102,0.071,41.909000000000006
PLANT_046,2025-04-24 09:00:00,42.796,36.274,49.113,ets,0.103,0.071,42.693
PLANT_046,2025-04-24 10:00:00,42.857,36.324999999999996,49.181999999999995,ets,0.103,0.071,42.754
PLANT_046,2025-04-24 11:00:00,42.08,35.665,48.289,ets,0.103,0.071,41.977
PLANT_046,2025-04-24 12:00:00,42.755,36.239,49.065999999999995,ets,0.103,0.071,42.652
PLANT_046,2025-04-24 13:00:00,42.87,36.336999999999996,49.198,ets,0.103,0.071,42.766999999999996
PLANT_046,2025-04-24 14:00:00,42.276,35.832,48.515,ets,0.103,0.071,42.173
PLANT_046,2025-04-24 15:00:00,42.366,35.951,48.660999999999994,ets,0.06,0.041,42.306
PLANT_046,2025-04-24 16:00:00,42.201,35.768,48.428,ets,0.103,0.071,42.098
PLANT_046,2025-04-24 17:00:00,41.477,35.152,47.595,ets,0.103,0.071,41.373999999999995
PLANT_046,2025-04-24 18:00:00,42.188,35.757,48.413,ets,0.103,0.071,42.085
PLANT_046,2025-04-24 19:00:00,42.186,35.754999999999995,48.411,ets,0.103,0.071,42.083
PLANT_046,2025-04-24 20:00:00,43.587,36.944,50.021,ets,0.105,0.071,43.482000000000006
PLANT_046,2025-04-24 21:00:00,43.039,36.48,49.391999999999996,ets,0.103,0.071,42.936
PLANT_046,2025-04-24 22:00:00,42.44,35.971,48.702999999999996,ets,0.103,0.072,42.336999999999996
PLANT_046,2025-04-24 23:00:00,42.628,36.131,48.919,ets,0.103,0.072,42.525
PLANT_046,2025-04-25 00:00:00,42.67,36.164,48.965,ets,0.105,0.071,42.565000000000005
PLANT_046,2025-04-25 01:00:00,42.256,35.813,48.49,ets,0.105,0.071,42.151
PLANT_046,2025-04-25 02:00:00,43.074,36.508,49.43,ets,0.105,0.071,42.969
PLANT_046,2025-04-25 03:00:00,42.766,36.246,49.076,ets,0.105,0.071,42.661
PLANT_046,2025-04-25 04:00:00,42.64,36.141,48.933,ets,0.103,0.071,42.537
PLANT_046,2025-04-25 05:00:00,42.472,35.998999999999995,48.74,ets,0.103,0.071,42.369
PLANT_046,2025-04-25 06:00:00,42.562,36.074999999999996,48.844,ets,0.103,0.071,42.458999999999996
PLANT_046,2025-04-25 07:00:00,42.498,36.019999999999996,48.769,ets,0.103,0.071,42.394999999999996
PLANT_046,2025-04-25 08:00:00,42.012,35.607,48.211,ets,0.103,0.071,41.909
PLANT_046,2025-04-25 09:00:00,42.798,36.273,49.11300000000001,ets,0.105,0.071,42.693000000000005
PLANT_046,2025-04-25 10:00:00,42.858,36.324000000000005,49.182,ets,0.105,0.071,42.753
PLANT_046,2025-04-25 11:00:00,42.081,35.664,48.288000000000004,ets,0.105,0.071,41.976000000000006
PLANT_046,2025-04-25 12:00:00,42.757,36.23800000000001,49.065000000000005,ets,0.105,0.071,42.652
PLANT_046,2025-04-25 13:00:00,42.872,36.336000000000006,49.197,ets,0.105,0.071,42.767
PLANT_046,2025-04-25 14:00:00,42.278,35.831,48.515,ets,0.105,0.071,42.173
PLANT_046,2025-04-25 15:00:00,42.368,35.908,48.618,ets,0.105,0.071,42.263000000000005
PLANT_046,2025-04-25 16:00:00,42.203,35.767,48.428000000000004,ets,0.105,0.071,42.098000000000006
PLANT_046,2025-04-25 17:00:00,41.478,35.152,47.595000000000006,ets,0.105,0.071,41.373000000000005
