plant_id,timestamp,forecast_mw,p10,p25,p50,p75,p90,scenario_worst,scenario_base,scenario_best,sigma_total
PLANT_040,2025-04-26 05:00:00,35.984,31.187,33.25,35.344,37.437,39.249,31.187,35.344,39.249,7.365
PLANT_040,2025-04-26 06:00:00,35.985,31.379,33.486,35.46,37.531,39.21,31.379,35.46,39.21,7.365
PLANT_040,2025-04-26 07:00:00,35.985,31.382,33.388,35.573,37.662,39.557,31.382,35.573,39.557,7.365
PLANT_040,2025-04-26 08:00:00,35.984,31.639,33.411,35.475,37.488,39.473,31.639,35.475,39.473,7.365
PLANT_040,2025-04-26 09:00:00,35.984,31.788,33.496,35.451,37.301,39.359,31.788,35.451,39.359,7.365
PLANT_040,2025-04-26 10:00:00,35.984,31.475,33.45,35.522,37.457,39.615,31.475,35.522,39.615,7.365
PLANT_040,2025-04-26 11:00:00,35.984,31.425,33.449,35.368,37.431,39.423,31.425,35.368,39.423,7.365
PLANT_040,2025-04-26 12:00:00,35.984,31.351,33.445,35.573,37.744,39.291,31.351,35.573,39.291,7.365
PLANT_040,2025-04-26 13:00:00,35.984,31.56,33.361,35.426,37.474,39.363,31.56,35.426,39.363,7.365
PLANT_040,2025-04-26 14:00:00,35.984,31.183,33.317,35.29,37.621,39.29,31.183,35.29,39.29,7.365
PLANT_040,2025-04-26 15:00:00,35.984,31.527,33.453,35.477,37.774,39.705,31.527,35.477,39.705,7.365
PLANT_040,2025-04-26 16:00:00,35.984,31.362,33.259,35.349,37.633,39.726,31.362,35.349,39.726,7.365
PLANT_040,2025-04-26 17:00:00,35.984,31.417,33.517,35.529,37.431,39.33,31.417,35.529,39.33,7.365
PLANT_040,2025-04-26 18:00:00,35.984,31.482,33.412,35.463,37.522,39.278,31.482,35.463,39.278,7.365
PLANT_040,2025-04-26 19:00:00,35.984,31.653,33.364,35.461,37.409,39.5,31.653,35.461,39.5,7.365
PLANT_040,2025-04-26 20:00:00,35.984,31.8,33.392,35.359,37.566,39.514,31.8,35.359,39.514,7.365
PLANT_040,2025-04-26 21:00:00,35.984,31.754,33.646,35.595,37.583,39.276,31.754,35.595,39.276,7.365
PLANT_040,2025-04-26 22:00:00,35.984,31.693,33.389,35.466,37.626,39.546,31.693,35.466,39.546,7.365
PLANT_040,2025-04-26 23:00:00,35.984,31.668,33.508,35.687,37.611,39.536,31.668,35.687,39.536,7.365
PLANT_040,2025-04-27 00:00:00,35.984,31.559,33.551,35.57,37.628,39.521,31.559,35.57,39.521,7.365
PLANT_048,2025-04-24 01:00:00,21.73,17.143,19.062,21.461,23.72,25.809,17.143,21.461,25.809,3.505
PLANT_048,2025-04-24 02:00:00,21.871,18.327,19.749,21.607,23.235,24.996,18.327,21.607,24.996,3.511
PLANT_048,2025-04-24 03:00:00,21.924,18.882,20.136,21.623,23.059,24.418,18.882,21.623,24.418,3.513
PLANT_048,2025-04-24 04:00:00,22.072,19.488,20.522,21.701,23.009,24.214,19.488,21.701,24.214,3.519
PLANT_048,2025-04-24 05:00:00,21.992,19.547,20.552,21.715,22.861,23.775,19.547,21.715,23.775,3.516
PLANT_048,2025-04-24 06:00:00,21.733,19.389,20.32,21.466,22.538,23.38,19.389,21.466,23.38,3.505
PLANT_048,2025-04-24 07:00:00,21.651,19.307,20.332,21.404,22.443,23.286,19.307,21.404,23.286,3.502
PLANT_048,2025-04-24 08:00:00,21.829,19.643,20.539,21.523,22.542,23.486,19.643,21.523,23.486,3.509
PLANT_048,2025-04-24 09:00:00,21.622,19.414,20.295,21.254,22.413,23.312,19.414,21.254,23.312,3.501
PLANT_048,2025-04-24 10:00:00,21.492,19.324,20.246,21.241,22.267,23.12,19.324,21.241,23.12,3.496
PLANT_048,2025-04-24 11:00:00,21.469,19.21,20.186,21.12,22.251,23.089,19.21,21.12,23.089,3.495
PLANT_048,2025-04-24 12:00:00,21.797,19.546,20.34,21.407,22.434,23.333,19.546,21.407,23.333,3.508
PLANT_048,2025-04-24 13:00:00,22.071,19.826,20.689,21.772,22.817,23.634,19.826,21.772,23.634,3.519
PLANT_048,2025-04-24 14:00:00,22.005,19.753,20.68,21.676,22.686,23.57,19.753,21.676,23.57,3.516
PLANT_048,2025-04-24 15:00:00,22.579,20.415,21.293,22.259,23.242,24.183,20.415,22.259,24.183,3.539
PLANT_048,2025-04-24 16:00:00,22.106,20.034,20.776,21.829,22.78,23.742,20.034,21.829,23.742,3.52
PLANT_048,2025-04-24 17:00:00,22.005,19.789,20.749,21.708,22.725,23.641,19.789,21.708,23.641,3.516
PLANT_048,2025-04-24 18:00:00,22.008,19.664,20.795,21.805,22.75,23.554,19.664,21.805,23.554,3.516
PLANT_048,2025-04-24 19:00:00,21.94,19.811,20.664,21.619,22.573,23.538,19.811,21.619,23.538,3.513
PLANT_048,2025-04-24 20:00:00,22.753,20.469,21.459,22.554,23.417,24.313,20.469,22.554,24.313,3.546
PLANT_048,2025-04-24 21:00:00,23.201,20.863,21.872,22.934,23.877,24.747,20.863,22.934,24.747,3.565
PLANT_048,2025-04-24 22:00:00,24.144,21.796,22.744,23.795,24.702,25.7,21.796,23.795,25.7,3.605
PLANT_048,2025-04-24 23:00:00,23.792,21.432,22.384,23.392,24.36,25.358,21.432,23.392,25.358,3.59
PLANT_048,2025-04-25 00:00:00,22.412,20.184,21.012,21.966,23.066,23.907,20.184,21.966,23.907,3.532
PLANT_048,2025-04-25 01:00:00,22.412,20.198,21.017,21.949,23.034,23.839,20.198,21.949,23.839,3.532
PLANT_048,2025-04-25 02:00:00,22.412,20.146,20.977,22.073,22.995,24.0,20.146,22.073,24.0,3.532
PLANT_048,2025-04-25 03:00:00,22.412,20.087,20.968,22.048,23.071,24.09,20.087,22.048,24.09,3.532
PLANT_048,2025-04-25 04:00:00,22.412,20.272,21.102,22.077,23.022,23.891,20.272,22.077,23.891,3.532
PLANT_048,2025-04-25 05:00:00,22.412,20.319,21.015,22.062,23.093,24.072,20.319,22.062,24.072,3.532
PLANT_048,2025-04-25 06:00:00,22.412,20.246,21.131,22.096,23.12,24.025,20.246,22.096,24.025,3.532
PLANT_048,2025-04-25 07:00:00,22.412,20.322,21.141,22.137,23.024,23.886,20.322,22.137,23.886,3.532
PLANT_048,2025-04-25 08:00:00,22.412,20.117,21.065,22.066,23.045,24.063,20.117,22.066,24.063,3.532
PLANT_048,2025-04-25 09:00:00,22.412,20.288,21.134,22.12,23.148,24.084,20.288,22.12,24.084,3.532
PLANT_048,2025-04-25 10:00:00,22.412,20.302,21.036,22.013,22.969,23.884,20.302,22.013,23.884,3.532
PLANT_048,2025-04-25 11:00:00,22.412,20.12,21.031,22.042,22.993,23.984,20.12,22.042,23.984,3.532
PLANT_048,2025-04-25 12:00:00,22.412,20.09,21.038,22.084,23.095,24.025,20.09,22.084,24.025,3.532
PLANT_048,2025-04-25 13:00:00,22.412,20.195,21.036,22.094,23.083,23.973,20.195,22.094,23.973,3.532
PLANT_048,2025-04-25 14:00:00,22.412,20.13,21.037,22.064,23.05,23.948,20.13,22.064,23.948,3.532
PLANT_048,2025-04-25 15:00:00,22.412,20.105,20.99,22.035,22.991,23.847,20.105,22.035,23.847,3.532
PLANT_048,2025-04-25 16:00:00,22.412,20.112,21.007,21.943,22.967,23.835,20.112,21.943,23.835,3.532
PLANT_048,2025-04-25 17:00:00,22.412,20.135,21.036,21.957,23.064,23.878,20.135,21.957,23.878,3.532
PLANT_048,2025-04-25 18:00:00,22.412,20.112,20.948,22.022,23.052,23.95,20.112,22.022,23.95,3.532
PLANT_048,2025-04-25 19:00:00,22.412,20.037,20.928,21.971,23.058,23.904,20.037,21.971,23.904,3.532
PLANT_048,2025-04-25 20:00:00,22.412,20.081,20.999,22.011,22.953,23.934,20.081,22.011,23.934,3.532
PLANT_048,2025-04-25 21:00:00,22.412,20.146,21.014,22.013,23.002,23.864,20.146,22.013,23.864,3.532
PLANT_048,2025-04-25 22:00:00,22.412,20.091,20.921,21.962,23.092,23.975,20.091,21.962,23.975,3.532
PLANT_048,2025-04-25 23:00:00,22.412,19.936,20.93,22.003,23.09,24.02,19.936,22.003,24.02,3.532
PLANT_048,2025-04-26 00:00:00,22.412,20.095,21.014,22.094,23.026,23.965,20.095,22.094,23.965,3.532
PLANT_048,2025-04-26 01:00:00,22.412,20.121,21.073,22.043,23.012,24.041,20.121,22.043,24.041,3.532
PLANT_048,2025-04-26 02:00:00,22.412,20.191,21.092,22.02,22.996,23.918,20.191,22.02,23.918,3.532
PLANT_048,2025-04-26 03:00:00,22.412,20.171,21.025,22.137,23.159,24.029,20.171,22.137,24.029,3.532
PLANT_048,2025-04-26 04:00:00,22.412,20.013,20.97,22.054,23.126,24.069,20.013,22.054,24.069,3.532
PLANT_048,2025-04-26 05:00:00,22.412,20.034,21.023,22.028,23.032,23.901,20.034,22.028,23.901,3.532
PLANT_048,2025-04-26 06:00:00,22.412,20.126,21.136,22.083,23.076,23.881,20.126,22.083,23.881,3.532
PLANT_048,2025-04-26 07:00:00,22.412,20.127,21.089,22.137,23.139,24.048,20.127,22.137,24.048,3.532
PLANT_048,2025-04-26 08:00:00,22.412,20.251,21.101,22.091,23.056,24.008,20.251,22.091,24.008,3.532
PLANT_048,2025-04-26 09:00:00,22.412,20.322,21.141,22.079,22.966,23.954,20.322,22.079,23.954,3.532
PLANT_048,2025-04-26 10:00:00,22.412,20.172,21.119,22.113,23.041,24.076,20.172,22.113,24.076,3.532
PLANT_048,2025-04-26 11:00:00,22.412,20.148,21.119,22.039,23.029,23.984,20.148,22.039,23.984,3.532
PLANT_048,2025-04-26 12:00:00,22.412,20.113,21.117,22.137,23.179,23.921,20.113,22.137,23.921,3.532
PLANT_048,2025-04-26 13:00:00,22.412,20.213,21.077,22.067,23.049,23.955,20.213,22.067,23.955,3.532
PLANT_048,2025-04-26 14:00:00,22.412,20.032,21.055,22.002,23.12,23.92,20.032,22.002,23.92,3.532
PLANT_048,2025-04-26 15:00:00,22.412,20.197,21.121,22.092,23.193,24.119,20.197,22.092,24.119,3.532
PLANT_048,2025-04-26 16:00:00,22.412,20.118,21.028,22.03,23.125,24.129,20.118,22.03,24.129,3.532
PLANT_048,2025-04-26 17:00:00,22.412,20.144,21.151,22.116,23.029,23.94,20.144,22.116,23.94,3.532
PLANT_048,2025-04-26 18:00:00,22.412,20.175,21.101,22.085,23.073,23.915,20.175,22.085,23.915,3.532
PLANT_048,2025-04-26 19:00:00,22.412,20.257,21.078,22.084,23.018,24.021,20.257,22.084,24.021,3.532
PLANT_048,2025-04-26 20:00:00,22.412,20.328,21.091,22.035,23.094,24.028,20.328,22.035,24.028,3.532
PLANT_048,2025-04-26 21:00:00,22.412,20.306,21.213,22.148,23.102,23.914,20.306,22.148,23.914,3.532
PLANT_048,2025-04-26 22:00:00,22.412,20.276,21.09,22.086,23.122,24.043,20.276,22.086,24.043,3.532
PLANT_048,2025-04-26 23:00:00,22.412,20.265,21.147,22.192,23.115,24.039,20.265,22.192,24.039,3.532
PLANT_048,2025-04-27 00:00:00,22.412,20.212,21.168,22.136,23.123,24.031,20.212,22.136,24.031,3.532
PLANT_050,2025-04-24 01:00:00,17.337,12.051,14.314,17.144,19.808,22.273,12.051,17.144,22.273,4.135
PLANT_050,2025-04-24 02:00:00,17.261,13.216,14.89,17.078,18.994,21.066,13.216,17.078,21.066,4.133
PLANT_050,2025-04-24 03:00:00,17.12,13.674,15.148,16.896,18.583,20.181,13.674,16.896,20.181,4.129
PLANT_050,2025-04-24 04:00:00,16.939,14.044,15.257,16.639,18.171,19.583,14.044,16.639,19.583,4.124
PLANT_050,2025-04-24 05:00:00,17.058,14.319,15.499,16.865,18.21,19.283,14.319,16.865,19.283,4.127
PLANT_050,2025-04-24 06:00:00,16.817,14.193,15.287,16.634,17.894,18.884,14.193,16.634,18.884,4.121
PLANT_050,2025-04-24 07:00:00,16.798,14.171,15.376,16.637,17.86,18.852,14.171,16.637,18.852,4.12
PLANT_050,2025-04-24 08:00:00,16.471,14.046,15.096,16.249,17.444,18.55,14.046,16.249,18.55,4.112
PLANT_050,2025-04-24 09:00:00,16.665,14.2,15.235,16.363,17.726,18.784,14.2,16.363,18.784,4.117
PLANT_050,2025-04-24 10:00:00,16.641,14.218,15.304,16.475,17.684,18.688,14.218,16.475,18.688,4.116
PLANT_050,2025-04-24 11:00:00,16.426,13.901,15.05,16.148,17.479,18.463,13.901,16.148,18.463,4.111
PLANT_050,2025-04-24 12:00:00,16.523,14.019,14.95,16.202,17.406,18.46,14.019,16.202,18.46,4.113
PLANT_050,2025-04-24 13:00:00,16.313,13.834,14.842,16.106,17.325,18.28,13.834,16.106,18.28,4.108
PLANT_050,2025-04-24 14:00:00,16.183,13.696,14.779,15.941,17.121,18.153,13.696,15.941,18.153,4.105
PLANT_050,2025-04-24 15:00:00,16.498,14.129,15.15,16.272,17.415,18.508,14.129,16.272,18.508,4.113
PLANT_050,2025-04-24 16:00:00,16.126,13.856,14.72,15.948,17.056,18.178,13.856,15.948,18.178,4.103
PLANT_050,2025-04-24 17:00:00,16.032,13.592,14.712,15.83,17.016,18.085,13.592,15.83,18.085,4.101
PLANT_050,2025-04-24 18:00:00,15.448,12.876,14.19,15.364,16.462,17.396,12.876,15.364,17.396,4.086
PLANT_050,2025-04-24 19:00:00,15.864,13.527,14.522,15.635,16.748,17.873,13.527,15.635,17.873,4.097
PLANT_050,2025-04-24 20:00:00,15.074,12.614,13.752,15.011,16.003,17.034,12.614,15.011,17.034,4.077
PLANT_050,2025-04-24 21:00:00,14.118,11.642,12.79,13.999,15.071,16.061,11.642,13.999,16.061,4.055
PLANT_050,2025-04-24 22:00:00,13.898,11.458,12.524,13.704,14.724,15.844,11.458,13.704,15.844,4.051
PLANT_050,2025-04-24 23:00:00,13.664,11.202,12.275,13.41,14.502,15.625,11.202,13.41,15.625,4.045
PLANT_050,2025-04-25 00:00:00,13.323,10.96,11.907,12.998,14.255,15.217,10.96,12.998,15.217,4.038
PLANT_050,2025-04-25 01:00:00,13.323,10.977,11.913,12.978,14.219,15.139,10.977,12.978,15.139,4.038
PLANT_050,2025-04-25 02:00:00,13.323,10.917,11.866,13.12,14.174,15.323,10.917,13.12,15.323,4.038
PLANT_050,2025-04-25 03:00:00,13.323,10.85,11.857,13.091,14.261,15.425,10.85,13.091,15.425,4.038
PLANT_050,2025-04-25 04:00:00,13.323,11.061,12.009,13.125,14.205,15.198,11.061,13.125,15.198,4.038
PLANT_050,2025-04-25 05:00:00,13.323,11.115,11.91,13.107,14.285,15.406,11.115,13.107,15.406,4.038
PLANT_050,2025-04-25 06:00:00,13.323,11.031,12.043,13.146,14.317,15.352,11.031,13.146,15.352,4.038
PLANT_050,2025-04-25 07:00:00,13.323,11.118,12.054,13.193,14.208,15.192,11.118,13.193,15.192,4.038
PLANT_050,2025-04-25 08:00:00,13.323,10.884,11.968,13.112,14.231,15.395,10.884,13.112,15.395,4.038
PLANT_050,2025-04-25 09:00:00,13.323,11.079,12.047,13.174,14.349,15.419,11.079,13.174,15.419,4.038
PLANT_050,2025-04-25 10:00:00,13.323,11.096,11.934,13.051,14.144,15.19,11.096,13.051,15.19,4.038
PLANT_050,2025-04-25 11:00:00,13.323,10.887,11.928,13.085,14.171,15.304,10.887,13.085,15.304,4.038
PLANT_050,2025-04-25 12:00:00,13.323,10.854,11.936,13.132,14.288,15.351,10.854,13.132,15.351,4.038
PLANT_050,2025-04-25 13:00:00,13.324,10.973,11.936,13.145,14.275,15.293,10.973,13.145,15.293,4.038
PLANT_050,2025-04-25 14:00:00,13.324,10.9,11.937,13.111,14.238,15.265,10.9,13.111,15.265,4.038
PLANT_050,2025-04-25 15:00:00,13.324,10.872,11.883,13.077,14.171,15.149,10.872,13.077,15.149,4.038
PLANT_050,2025-04-25 16:00:00,13.324,10.879,11.903,12.972,14.143,15.135,10.879,12.972,15.135,4.038
PLANT_050,2025-04-25 17:00:00,13.323,10.904,11.935,12.987,14.252,15.183,10.904,12.987,15.183,4.038
PLANT_050,2025-04-25 18:00:00,13.323,10.878,11.834,13.061,14.239,15.266,10.878,13.061,15.266,4.038
PLANT_050,2025-04-25 19:00:00,13.323,10.792,11.811,13.003,14.246,15.213,10.792,13.003,15.213,4.038
PLANT_050,2025-04-25 20:00:00,13.323,10.843,11.892,13.049,14.126,15.247,10.843,13.049,15.247,4.038
PLANT_050,2025-04-25 21:00:00,13.323,10.916,11.909,13.051,14.182,15.168,10.916,13.051,15.168,4.038
PLANT_050,2025-04-25 22:00:00,13.323,10.854,11.803,12.993,14.285,15.294,10.854,12.993,15.294,4.038
PLANT_050,2025-04-25 23:00:00,13.323,10.677,11.813,13.04,14.282,15.346,10.677,13.04,15.346,4.038
PLANT_050,2025-04-26 00:00:00,13.324,10.859,11.91,13.145,14.21,15.284,10.859,13.145,15.284,4.038
PLANT_050,2025-04-26 01:00:00,13.324,10.889,11.978,13.086,14.195,15.371,10.889,13.086,15.371,4.038
PLANT_050,2025-04-26 02:00:00,13.324,10.969,12.0,13.061,14.176,15.23,10.969,13.061,15.23,4.038
PLANT_050,2025-04-26 03:00:00,13.324,10.947,11.923,13.194,14.362,15.357,10.947,13.194,15.357,4.038
PLANT_050,2025-04-26 04:00:00,13.324,10.766,11.86,13.1,14.325,15.403,10.766,13.1,15.403,4.038
PLANT_050,2025-04-26 05:00:00,13.324,10.79,11.921,13.069,14.217,15.211,10.79,13.069,15.211,4.038
PLANT_050,2025-04-26 06:00:00,13.324,10.895,12.05,13.132,14.268,15.188,10.895,13.132,15.188,4.038
PLANT_050,2025-04-26 07:00:00,13.324,10.896,11.996,13.194,14.339,15.379,10.896,13.194,15.379,4.038
PLANT_050,2025-04-26 08:00:00,13.324,11.038,12.009,13.141,14.245,15.333,11.038,13.141,15.333,4.038
PLANT_050,2025-04-26 09:00:00,13.324,11.119,12.056,13.128,14.142,15.271,11.119,13.128,15.271,4.038
PLANT_050,2025-04-26 10:00:00,13.324,10.948,12.031,13.167,14.228,15.411,10.948,13.167,15.411,4.038
PLANT_050,2025-04-26 11:00:00,13.324,10.921,12.03,13.082,14.214,15.306,10.921,13.082,15.306,4.038
PLANT_050,2025-04-26 12:00:00,13.324,10.88,12.028,13.195,14.385,15.234,10.88,13.195,15.234,4.038
PLANT_050,2025-04-26 13:00:00,13.324,10.994,11.982,13.114,14.237,15.273,10.994,13.114,15.273,4.038
PLANT_050,2025-04-26 14:00:00,13.324,10.788,11.957,13.039,14.318,15.233,10.788,13.039,15.233,4.038
PLANT_050,2025-04-26 15:00:00,13.324,10.976,12.033,13.142,14.401,15.46,10.976,13.142,15.46,4.038
PLANT_050,2025-04-26 16:00:00,13.324,10.886,11.926,13.072,14.324,15.472,10.886,13.072,15.472,4.038
PLANT_050,2025-04-26 17:00:00,13.324,10.916,12.067,13.17,14.214,15.255,10.916,13.17,15.255,4.038
PLANT_050,2025-04-26 18:00:00,13.324,10.952,12.01,13.134,14.264,15.226,10.952,13.134,15.226,4.038
PLANT_050,2025-04-26 19:00:00,13.324,11.045,11.983,13.133,14.201,15.348,11.045,13.133,15.348,4.038
PLANT_050,2025-04-26 20:00:00,13.324,11.126,11.999,13.077,14.288,15.356,11.126,13.077,15.356,4.038
PLANT_050,2025-04-26 21:00:00,13.324,11.1,12.138,13.207,14.297,15.225,11.1,13.207,15.225,4.038
PLANT_050,2025-04-26 22:00:00,13.324,11.067,11.997,13.136,14.32,15.373,11.067,13.136,15.373,4.038
PLANT_050,2025-04-26 23:00:00,13.324,11.054,12.063,13.257,14.312,15.368,11.054,13.257,15.368,4.038
PLANT_050,2025-04-27 00:00:00,13.324,10.994,12.086,13.193,14.321,15.359,10.994,13.193,15.359,4.038
