plant_id,timestamp,forecast_mw,p10,p25,p50,p75,p90,scenario_worst,scenario_base,scenario_best,sigma_total
PLANT_030,2025-04-26 00:00:00,0.0,0.0,0.0,0.008,0.434,0.864,0.0,0.008,0.864,1.615
PLANT_030,2025-04-26 01:00:00,0.0,0.0,0.0,0.0,0.428,0.899,0.0,0.0,0.899,1.615
PLANT_030,2025-04-26 02:00:00,0.0,0.0,0.0,0.0,0.421,0.842,0.0,0.0,0.842,1.615
PLANT_030,2025-04-26 03:00:00,0.004,0.0,0.0,0.032,0.499,0.897,0.0,0.032,0.897,1.615
PLANT_030,2025-04-26 04:00:00,0.006,0.0,0.0,0.0,0.486,0.917,0.0,0.0,0.917,1.615
PLANT_030,2025-04-26 05:00:00,0.007,0.0,0.0,0.0,0.444,0.841,0.0,0.0,0.841,1.615
PLANT_030,2025-04-26 06:00:00,0.007,0.0,0.0,0.01,0.464,0.832,0.0,0.01,0.832,1.615
PLANT_030,2025-04-26 07:00:00,0.04,0.0,0.0,0.067,0.525,0.941,0.0,0.067,0.941,1.615
PLANT_030,2025-04-26 08:00:00,0.062,0.0,0.0,0.068,0.509,0.945,0.0,0.068,0.945,1.615
PLANT_030,2025-04-26 09:00:00,0.077,0.0,0.0,0.077,0.483,0.934,0.0,0.077,0.934,1.615
PLANT_030,2025-04-26 10:00:00,0.087,0.0,0.0,0.103,0.527,1.0,0.0,0.103,1.0,1.615
PLANT_030,2025-04-26 11:00:00,0.081,0.0,0.0,0.063,0.516,0.952,0.0,0.063,0.952,1.615
PLANT_030,2025-04-26 12:00:00,0.073,0.0,0.0,0.1,0.576,0.916,0.0,0.1,0.916,1.615
PLANT_030,2025-04-26 13:00:00,0.065,0.0,0.0,0.06,0.509,0.923,0.0,0.06,0.923,1.615
PLANT_030,2025-04-26 14:00:00,0.045,0.0,0.0,0.01,0.522,0.888,0.0,0.01,0.888,1.615
PLANT_030,2025-04-26 15:00:00,0.022,0.0,0.0,0.029,0.533,0.956,0.0,0.029,0.956,1.615
PLANT_030,2025-04-26 16:00:00,0.007,0.0,0.0,0.0,0.487,0.946,0.0,0.0,0.946,1.615
PLANT_030,2025-04-26 17:00:00,0.0,0.0,0.0,0.018,0.436,0.852,0.0,0.018,0.852,1.615
PLANT_030,2025-04-26 18:00:00,0.0,0.0,0.0,0.004,0.456,0.841,0.0,0.004,0.841,1.615
PLANT_030,2025-04-26 19:00:00,0.0,0.0,0.0,0.004,0.431,0.889,0.0,0.004,0.889,1.615
PLANT_030,2025-04-26 20:00:00,0.0,0.0,0.0,0.0,0.465,0.892,0.0,0.0,0.892,1.615
PLANT_030,2025-04-26 21:00:00,0.0,0.0,0.0,0.033,0.469,0.84,0.0,0.033,0.84,1.615
PLANT_030,2025-04-26 22:00:00,0.0,0.0,0.0,0.005,0.478,0.9,0.0,0.005,0.9,1.615
PLANT_030,2025-04-26 23:00:00,0.0,0.0,0.0,0.053,0.475,0.897,0.0,0.053,0.897,1.615
PLANT_030,2025-04-27 00:00:00,0.0,0.0,0.0,0.028,0.479,0.894,0.0,0.028,0.894,1.615
PLANT_035,2025-04-24 01:00:00,7.666,2.765,4.92,7.615,10.152,12.499,2.765,7.615,12.499,3.937
PLANT_035,2025-04-24 02:00:00,8.023,4.291,5.888,7.975,9.802,11.78,4.291,7.975,11.78,3.942
PLANT_035,2025-04-24 03:00:00,8.411,5.236,6.645,8.316,9.929,11.457,5.236,8.316,11.457,3.947
PLANT_035,2025-04-24 04:00:00,8.829,6.165,7.328,8.652,10.121,11.475,6.165,8.652,11.475,3.953
PLANT_035,2025-04-24 05:00:00,9.286,6.764,7.897,9.207,10.497,11.527,6.764,9.207,11.527,3.96
PLANT_035,2025-04-24 06:00:00,9.79,7.36,8.413,9.709,10.923,11.876,7.36,9.709,11.876,3.967
PLANT_035,2025-04-24 07:00:00,10.439,7.989,9.153,10.371,11.551,12.509,7.989,10.371,12.509,3.978
PLANT_035,2025-04-24 08:00:00,10.806,8.534,9.551,10.669,11.826,12.898,8.534,10.669,12.898,3.984
PLANT_035,2025-04-24 09:00:00,10.611,8.31,9.311,10.402,11.72,12.742,8.31,10.402,12.742,3.981
PLANT_035,2025-04-24 10:00:00,10.223,7.971,9.02,10.151,11.318,12.287,7.971,10.151,12.287,3.974
PLANT_035,2025-04-24 11:00:00,9.192,6.86,7.966,9.023,10.305,11.253,6.86,9.023,11.253,3.958
PLANT_035,2025-04-24 12:00:00,8.271,5.983,6.876,8.076,9.232,10.243,5.983,8.076,10.243,3.945
PLANT_035,2025-04-24 13:00:00,7.255,5.008,5.972,7.182,8.35,9.263,5.008,7.182,9.263,3.932
PLANT_035,2025-04-24 14:00:00,5.605,3.381,4.413,5.522,6.647,7.631,3.381,5.522,7.631,3.915
PLANT_035,2025-04-24 15:00:00,4.01,1.937,2.906,3.971,5.055,6.092,1.937,3.971,6.092,3.903
PLANT_035,2025-04-24 16:00:00,1.944,0.0,0.811,1.975,3.027,4.091,0.0,1.975,4.091,3.892
PLANT_035,2025-04-24 17:00:00,0.496,0.0,0.0,0.525,1.65,2.664,0.0,0.525,2.664,3.89
PLANT_035,2025-04-24 18:00:00,0.0,0.0,0.0,0.14,1.186,2.075,0.0,0.14,2.075,3.889
PLANT_035,2025-04-24 19:00:00,0.0,0.0,0.0,0.008,1.065,2.133,0.0,0.008,2.133,3.889
PLANT_035,2025-04-24 20:00:00,0.0,0.0,0.0,0.156,1.102,2.085,0.0,0.156,2.085,3.889
PLANT_035,2025-04-24 21:00:00,0.0,0.0,0.0,0.089,1.117,2.067,0.0,0.089,2.067,3.889
PLANT_035,2025-04-24 22:00:00,0.0,0.0,0.0,0.014,0.993,2.069,0.0,0.014,2.069,3.889
PLANT_035,2025-04-24 23:00:00,0.0,0.0,0.0,0.0,1.003,2.083,0.0,0.0,2.083,3.889
PLANT_035,2025-04-25 00:00:00,0.0,0.0,0.0,0.0,1.09,2.016,0.0,0.0,2.016,3.889
PLANT_035,2025-04-25 01:00:00,0.0,0.0,0.0,0.0,1.055,1.941,0.0,0.0,1.941,3.889
PLANT_035,2025-04-25 02:00:00,0.0,0.0,0.0,0.0,1.012,2.119,0.0,0.0,2.119,3.889
PLANT_035,2025-04-25 03:00:00,0.0,0.0,0.0,0.0,1.095,2.217,0.0,0.0,2.217,3.889
PLANT_035,2025-04-25 04:00:00,0.0,0.0,0.0,0.002,1.042,1.998,0.0,0.002,1.998,3.889
PLANT_035,2025-04-25 05:00:00,0.0,0.0,0.0,0.0,1.119,2.198,0.0,0.0,2.198,3.889
PLANT_035,2025-04-25 06:00:00,0.0,0.0,0.0,0.022,1.15,2.146,0.0,0.022,2.146,3.889
PLANT_035,2025-04-25 07:00:00,0.0,0.0,0.0,0.067,1.044,1.993,0.0,0.067,1.993,3.889
PLANT_035,2025-04-25 08:00:00,0.0,0.0,0.0,0.0,1.067,2.188,0.0,0.0,2.188,3.889
PLANT_035,2025-04-25 09:00:00,0.0,0.0,0.0,0.049,1.181,2.211,0.0,0.049,2.211,3.889
PLANT_035,2025-04-25 10:00:00,0.035,0.0,0.0,0.0,1.018,2.025,0.0,0.0,2.025,3.889
PLANT_035,2025-04-25 11:00:00,0.031,0.0,0.0,0.0,1.04,2.131,0.0,0.0,2.131,3.889
PLANT_035,2025-04-25 12:00:00,0.02,0.0,0.0,0.029,1.142,2.165,0.0,0.029,2.165,3.889
PLANT_035,2025-04-25 13:00:00,0.005,0.0,0.0,0.025,1.113,2.094,0.0,0.025,2.094,3.889
PLANT_035,2025-04-25 14:00:00,0.0,0.0,0.0,0.0,1.073,2.061,0.0,0.0,2.061,3.889
PLANT_035,2025-04-25 15:00:00,0.0,0.0,0.0,0.0,1.008,1.95,0.0,0.0,1.95,3.889
PLANT_035,2025-04-25 16:00:00,0.0,0.0,0.0,0.0,0.982,1.937,0.0,0.0,1.937,3.889
PLANT_035,2025-04-25 17:00:00,0.0,0.0,0.0,0.0,1.088,1.984,0.0,0.0,1.984,3.889
PLANT_035,2025-04-25 18:00:00,0.0,0.0,0.0,0.0,1.075,2.064,0.0,0.0,2.064,3.889
PLANT_035,2025-04-25 19:00:00,0.0,0.0,0.0,0.0,1.082,2.012,0.0,0.0,2.012,3.889
PLANT_035,2025-04-25 20:00:00,0.0,0.0,0.0,0.0,0.966,2.046,0.0,0.0,2.046,3.889
PLANT_035,2025-04-25 21:00:00,0.0,0.0,0.0,0.0,1.02,1.969,0.0,0.0,1.969,3.889
PLANT_035,2025-04-25 22:00:00,0.0,0.0,0.0,0.0,1.119,2.091,0.0,0.0,2.091,3.889
PLANT_035,2025-04-25 23:00:00,0.0,0.0,0.0,0.0,1.116,2.141,0.0,0.0,2.141,3.889
PLANT_035,2025-04-26 00:00:00,0.0,0.0,0.0,0.02,1.046,2.08,0.0,0.02,2.08,3.889
PLANT_035,2025-04-26 01:00:00,0.0,0.0,0.0,0.0,1.031,2.164,0.0,0.0,2.164,3.889
PLANT_035,2025-04-26 02:00:00,0.0,0.0,0.0,0.0,1.013,2.028,0.0,0.0,2.028,3.889
PLANT_035,2025-04-26 03:00:00,0.0,0.0,0.0,0.067,1.193,2.151,0.0,0.067,2.151,3.889
PLANT_035,2025-04-26 04:00:00,0.0,0.0,0.0,0.0,1.156,2.195,0.0,0.0,2.195,3.889
PLANT_035,2025-04-26 05:00:00,0.0,0.0,0.0,0.0,1.052,2.009,0.0,0.0,2.009,3.889
PLANT_035,2025-04-26 06:00:00,0.0,0.0,0.0,0.008,1.101,1.988,0.0,0.008,1.988,3.889
PLANT_035,2025-04-26 07:00:00,0.0,0.0,0.0,0.067,1.17,2.171,0.0,0.067,2.171,3.889
PLANT_035,2025-04-26 08:00:00,0.0,0.0,0.0,0.016,1.079,2.127,0.0,0.016,2.127,3.889
PLANT_035,2025-04-26 09:00:00,0.0,0.0,0.0,0.004,0.981,2.067,0.0,0.004,2.067,3.889
PLANT_035,2025-04-26 10:00:00,0.0,0.0,0.0,0.041,1.063,2.203,0.0,0.041,2.203,3.889
PLANT_035,2025-04-26 11:00:00,0.0,0.0,0.0,0.0,1.049,2.101,0.0,0.0,2.101,3.889
PLANT_035,2025-04-26 12:00:00,0.0,0.0,0.0,0.068,1.214,2.032,0.0,0.068,2.032,3.889
PLANT_035,2025-04-26 13:00:00,0.0,0.0,0.0,0.0,1.072,2.069,0.0,0.0,2.069,3.889
PLANT_035,2025-04-26 14:00:00,0.0,0.0,0.0,0.0,1.15,2.031,0.0,0.0,2.031,3.889
PLANT_035,2025-04-26 15:00:00,0.0,0.0,0.0,0.017,1.23,2.25,0.0,0.017,2.25,3.889
PLANT_035,2025-04-26 16:00:00,0.0,0.0,0.0,0.0,1.156,2.261,0.0,0.0,2.261,3.889
PLANT_035,2025-04-26 17:00:00,0.0,0.0,0.0,0.045,1.049,2.052,0.0,0.045,2.052,3.889
PLANT_035,2025-04-26 18:00:00,0.0,0.0,0.0,0.01,1.097,2.024,0.0,0.01,2.024,3.889
PLANT_035,2025-04-26 19:00:00,0.0,0.0,0.0,0.009,1.038,2.142,0.0,0.009,2.142,3.889
PLANT_035,2025-04-26 20:00:00,0.0,0.0,0.0,0.0,1.121,2.149,0.0,0.0,2.149,3.889
PLANT_035,2025-04-26 21:00:00,0.0,0.0,0.0,0.08,1.13,2.024,0.0,0.08,2.024,3.889
PLANT_035,2025-04-26 22:00:00,0.0,0.0,0.0,0.012,1.152,2.166,0.0,0.012,2.166,3.889
PLANT_035,2025-04-26 23:00:00,0.0,0.0,0.0,0.128,1.144,2.161,0.0,0.128,2.161,3.889
PLANT_035,2025-04-27 00:00:00,0.0,0.0,0.0,0.066,1.153,2.153,0.0,0.066,2.153,3.889
PLANT_037,2025-04-24 01:00:00,6.512,2.38,4.197,6.468,8.607,10.585,2.38,6.468,10.585,3.319
PLANT_037,2025-04-24 02:00:00,6.809,3.663,5.009,6.768,8.308,9.975,3.663,6.768,9.975,3.323
PLANT_037,2025-04-24 03:00:00,7.126,4.449,5.637,7.045,8.405,9.693,4.449,7.045,9.693,3.327
PLANT_037,2025-04-24 04:00:00,7.47,5.225,6.204,7.321,8.558,9.7,5.225,7.321,9.7,3.332
PLANT_037,2025-04-24 05:00:00,7.845,5.72,6.674,7.778,8.865,9.733,5.72,7.778,9.733,3.337
PLANT_037,2025-04-24 06:00:00,8.259,6.211,7.098,8.191,9.214,10.017,6.211,8.191,10.017,3.344
PLANT_037,2025-04-24 07:00:00,8.81,6.745,7.726,8.752,9.747,10.554,6.745,8.752,10.554,3.353
PLANT_037,2025-04-24 08:00:00,9.035,7.122,7.979,8.92,9.895,10.798,7.122,8.92,10.798,3.356
PLANT_037,2025-04-24 09:00:00,9.086,7.143,7.988,8.908,10.019,10.881,7.143,8.908,10.881,3.357
PLANT_037,2025-04-24 10:00:00,8.581,6.684,7.568,8.521,9.504,10.321,6.684,8.521,10.321,3.349
PLANT_037,2025-04-24 11:00:00,8.153,6.178,7.112,8.005,9.087,9.887,6.178,8.005,9.887,3.342
PLANT_037,2025-04-24 12:00:00,7.129,5.197,5.95,6.963,7.937,8.789,5.197,6.963,8.789,3.327
PLANT_037,2025-04-24 13:00:00,5.659,3.775,4.586,5.604,6.587,7.356,3.775,5.604,7.356,3.309
PLANT_037,2025-04-24 14:00:00,4.369,2.501,3.371,4.304,5.252,6.08,2.501,4.304,6.08,3.296
PLANT_037,2025-04-24 15:00:00,3.203,1.459,2.275,3.173,4.086,4.96,1.459,3.173,4.96,3.288
PLANT_037,2025-04-24 16:00:00,1.95,0.299,0.99,1.972,2.858,3.755,0.299,1.972,3.755,3.281
PLANT_037,2025-04-24 17:00:00,0.661,0.0,0.0,0.682,1.63,2.484,0.0,0.682,2.484,3.278
PLANT_037,2025-04-24 18:00:00,0.0,0.0,0.0,0.118,0.999,1.749,0.0,0.118,1.749,3.278
PLANT_037,2025-04-24 19:00:00,0.0,0.0,0.0,0.007,0.897,1.798,0.0,0.007,1.798,3.278
PLANT_037,2025-04-24 20:00:00,0.0,0.0,0.0,0.131,0.929,1.757,0.0,0.131,1.757,3.278
PLANT_037,2025-04-24 21:00:00,0.0,0.0,0.0,0.075,0.941,1.742,0.0,0.075,1.742,3.278
PLANT_037,2025-04-24 22:00:00,0.0,0.0,0.0,0.012,0.837,1.744,0.0,0.012,1.744,3.278
PLANT_037,2025-04-24 23:00:00,0.0,0.0,0.0,0.0,0.845,1.755,0.0,0.0,1.755,3.278
PLANT_037,2025-04-25 00:00:00,0.0,0.0,0.0,0.0,0.919,1.699,0.0,0.0,1.699,3.278
PLANT_037,2025-04-25 01:00:00,0.0,0.0,0.0,0.0,0.889,1.636,0.0,0.0,1.636,3.278
PLANT_037,2025-04-25 02:00:00,0.0,0.0,0.0,0.0,0.853,1.785,0.0,0.0,1.785,3.278
PLANT_037,2025-04-25 03:00:00,0.0,0.0,0.0,0.0,0.923,1.869,0.0,0.0,1.869,3.278
PLANT_037,2025-04-25 04:00:00,0.0,0.0,0.0,0.002,0.878,1.684,0.0,0.002,1.684,3.278
PLANT_037,2025-04-25 05:00:00,0.0,0.0,0.0,0.0,0.943,1.853,0.0,0.0,1.853,3.278
PLANT_037,2025-04-25 06:00:00,0.0,0.0,0.0,0.019,0.969,1.809,0.0,0.019,1.809,3.278
PLANT_037,2025-04-25 07:00:00,0.051,0.0,0.0,0.107,0.93,1.729,0.0,0.107,1.729,3.278
PLANT_037,2025-04-25 08:00:00,0.143,0.0,0.0,0.132,1.04,1.985,0.0,0.132,1.985,3.278
PLANT_037,2025-04-25 09:00:00,0.222,0.0,0.0,0.26,1.214,2.082,0.0,0.26,2.082,3.278
PLANT_037,2025-04-25 10:00:00,0.263,0.0,0.0,0.201,1.088,1.937,0.0,0.201,1.937,3.278
PLANT_037,2025-04-25 11:00:00,0.263,0.0,0.0,0.228,1.11,2.029,0.0,0.228,2.029,3.278
PLANT_037,2025-04-25 12:00:00,0.236,0.0,0.0,0.24,1.178,2.041,0.0,0.24,2.041,3.278
PLANT_037,2025-04-25 13:00:00,0.199,0.0,0.0,0.213,1.13,1.956,0.0,0.213,1.956,3.278
PLANT_037,2025-04-25 14:00:00,0.177,0.0,0.0,0.164,1.078,1.912,0.0,0.164,1.912,3.278
PLANT_037,2025-04-25 15:00:00,0.112,0.0,0.0,0.072,0.96,1.754,0.0,0.072,1.754,3.278
PLANT_037,2025-04-25 16:00:00,0.038,0.0,0.0,0.0,0.865,1.67,0.0,0.0,1.67,3.278
PLANT_037,2025-04-25 17:00:00,0.0,0.0,0.0,0.0,0.917,1.672,0.0,0.0,1.672,3.278
PLANT_037,2025-04-25 18:00:00,0.0,0.0,0.0,0.0,0.906,1.739,0.0,0.0,1.739,3.278
PLANT_037,2025-04-25 19:00:00,0.0,0.0,0.0,0.0,0.912,1.696,0.0,0.0,1.696,3.278
PLANT_037,2025-04-25 20:00:00,0.0,0.0,0.0,0.0,0.814,1.724,0.0,0.0,1.724,3.278
PLANT_037,2025-04-25 21:00:00,0.0,0.0,0.0,0.0,0.859,1.659,0.0,0.0,1.659,3.278
PLANT_037,2025-04-25 22:00:00,0.0,0.0,0.0,0.0,0.943,1.762,0.0,0.0,1.762,3.278
PLANT_037,2025-04-25 23:00:00,0.0,0.0,0.0,0.0,0.941,1.804,0.0,0.0,1.804,3.278
PLANT_037,2025-04-26 00:00:00,0.0,0.0,0.0,0.017,0.881,1.753,0.0,0.017,1.753,3.278
PLANT_037,2025-04-26 01:00:00,0.0,0.0,0.0,0.0,0.869,1.824,0.0,0.0,1.824,3.278
PLANT_037,2025-04-26 02:00:00,0.0,0.0,0.0,0.0,0.854,1.709,0.0,0.0,1.709,3.278
PLANT_037,2025-04-26 03:00:00,0.0,0.0,0.0,0.057,1.005,1.812,0.0,0.057,1.812,3.278
PLANT_037,2025-04-26 04:00:00,0.0,0.0,0.0,0.0,0.975,1.85,0.0,0.0,1.85,3.278
PLANT_037,2025-04-26 05:00:00,0.0,0.0,0.0,0.0,0.887,1.693,0.0,0.0,1.693,3.278
PLANT_037,2025-04-26 06:00:00,0.0,0.0,0.0,0.006,0.928,1.675,0.0,0.006,1.675,3.278
PLANT_037,2025-04-26 07:00:00,0.072,0.0,0.0,0.128,1.057,1.901,0.0,0.128,1.901,3.278
PLANT_037,2025-04-26 08:00:00,0.162,0.0,0.0,0.173,1.069,1.952,0.0,0.173,1.952,3.278
PLANT_037,2025-04-26 09:00:00,0.175,0.0,0.0,0.175,0.999,1.915,0.0,0.175,1.915,3.278
PLANT_037,2025-04-26 10:00:00,0.186,0.0,0.0,0.218,1.079,2.039,0.0,0.218,2.039,3.278
PLANT_037,2025-04-26 11:00:00,0.191,0.0,0.0,0.154,1.072,1.959,0.0,0.154,1.959,3.278
PLANT_037,2025-04-26 12:00:00,0.177,0.0,0.0,0.232,1.198,1.886,0.0,0.232,1.886,3.278
PLANT_037,2025-04-26 13:00:00,0.147,0.0,0.0,0.137,1.048,1.889,0.0,0.137,1.889,3.278
PLANT_037,2025-04-26 14:00:00,0.112,0.0,0.0,0.042,1.079,1.822,0.0,0.042,1.822,3.278
PLANT_037,2025-04-26 15:00:00,0.076,0.0,0.0,0.089,1.112,1.971,0.0,0.089,1.971,3.278
PLANT_037,2025-04-26 16:00:00,0.05,0.0,0.0,0.007,1.023,1.955,0.0,0.007,1.955,3.278
PLANT_037,2025-04-26 17:00:00,0.0,0.0,0.0,0.038,0.884,1.729,0.0,0.038,1.729,3.278
PLANT_037,2025-04-26 18:00:00,0.0,0.0,0.0,0.008,0.925,1.706,0.0,0.008,1.706,3.278
PLANT_037,2025-04-26 19:00:00,0.0,0.0,0.0,0.007,0.874,1.805,0.0,0.007,1.805,3.278
PLANT_037,2025-04-26 20:00:00,0.0,0.0,0.0,0.0,0.944,1.811,0.0,0.0,1.811,3.278
PLANT_037,2025-04-26 21:00:00,0.0,0.0,0.0,0.067,0.952,1.705,0.0,0.067,1.705,3.278
PLANT_037,2025-04-26 22:00:00,0.0,0.0,0.0,0.01,0.971,1.825,0.0,0.01,1.825,3.278
PLANT_037,2025-04-26 23:00:00,0.0,0.0,0.0,0.108,0.964,1.821,0.0,0.108,1.821,3.278
PLANT_037,2025-04-27 00:00:00,0.0,0.0,0.0,0.056,0.972,1.814,0.0,0.056,1.814,3.278
PLANT_039,2025-04-24 01:00:00,3.935,1.353,2.489,3.91,5.247,6.485,1.353,3.91,6.485,2.076
PLANT_039,2025-04-24 02:00:00,4.1,2.135,2.977,4.076,5.04,6.082,2.135,4.076,6.082,2.078
PLANT_039,2025-04-24 03:00:00,4.277,2.606,3.349,4.229,5.079,5.885,2.606,4.229,5.885,2.08
PLANT_039,2025-04-24 04:00:00,4.468,3.067,3.68,4.378,5.151,5.865,3.067,4.378,5.865,2.083
PLANT_039,2025-04-24 05:00:00,4.676,3.351,3.947,4.637,5.317,5.86,3.351,4.637,5.86,2.086
PLANT_039,2025-04-24 06:00:00,4.903,3.627,4.182,4.864,5.503,6.005,3.627,4.864,6.005,2.089
PLANT_039,2025-04-24 07:00:00,5.207,3.922,4.534,5.175,5.796,6.301,3.922,5.175,6.301,2.094
PLANT_039,2025-04-24 08:00:00,5.408,4.216,4.752,5.34,5.949,6.513,4.216,5.34,6.513,2.097
PLANT_039,2025-04-24 09:00:00,5.36,4.152,4.679,5.253,5.947,6.486,4.152,5.253,6.486,2.096
PLANT_039,2025-04-24 10:00:00,5.233,4.049,4.601,5.197,5.812,6.323,4.049,5.197,6.323,2.094
PLANT_039,2025-04-24 11:00:00,4.872,3.641,4.225,4.783,5.459,5.959,3.641,4.783,5.959,2.089
PLANT_039,2025-04-24 12:00:00,4.279,3.074,3.545,4.178,4.787,5.32,3.074,4.178,5.32,2.08
PLANT_039,2025-04-24 13:00:00,3.686,2.503,3.012,3.65,4.265,4.747,2.503,3.65,4.747,2.073
PLANT_039,2025-04-24 14:00:00,2.878,1.706,2.251,2.835,3.429,3.948,1.706,2.835,3.948,2.065
PLANT_039,2025-04-24 15:00:00,2.069,0.976,1.487,2.049,2.621,3.168,0.976,2.049,3.168,2.059
PLANT_039,2025-04-24 16:00:00,1.389,0.352,0.785,1.4,1.955,2.517,0.352,1.4,2.517,2.055
PLANT_039,2025-04-24 17:00:00,0.841,0.0,0.288,0.847,1.441,1.976,0.0,0.847,1.976,2.053
PLANT_039,2025-04-24 18:00:00,0.252,0.0,0.0,0.322,0.874,1.343,0.0,0.322,1.343,2.052
PLANT_039,2025-04-24 19:00:00,0.251,0.0,0.0,0.252,0.809,1.373,0.0,0.252,1.373,2.052
PLANT_039,2025-04-24 20:00:00,0.261,0.0,0.0,0.339,0.839,1.357,0.0,0.339,1.357,2.052
PLANT_039,2025-04-24 21:00:00,0.273,0.0,0.0,0.316,0.858,1.359,0.0,0.316,1.359,2.052
PLANT_039,2025-04-24 22:00:00,0.283,0.0,0.0,0.286,0.803,1.37,0.0,0.286,1.37,2.052
PLANT_039,2025-04-24 23:00:00,0.294,0.0,0.0,0.265,0.819,1.388,0.0,0.265,1.388,2.052
PLANT_039,2025-04-25 00:00:00,0.294,0.0,0.0,0.226,0.865,1.353,0.0,0.226,1.353,2.052
PLANT_039,2025-04-25 01:00:00,0.294,0.0,0.0,0.216,0.846,1.314,0.0,0.216,1.314,2.052
PLANT_039,2025-04-25 02:00:00,0.299,0.0,0.0,0.293,0.828,1.412,0.0,0.293,1.412,2.052
PLANT_039,2025-04-25 03:00:00,0.303,0.0,0.0,0.282,0.876,1.468,0.0,0.282,1.468,2.052
PLANT_039,2025-04-25 04:00:00,0.308,0.0,0.0,0.304,0.853,1.358,0.0,0.304,1.358,2.052
PLANT_039,2025-04-25 05:00:00,0.309,0.0,0.0,0.296,0.895,1.464,0.0,0.296,1.464,2.052
PLANT_039,2025-04-25 06:00:00,0.313,0.0,0.0,0.32,0.915,1.441,0.0,0.32,1.441,2.052
PLANT_039,2025-04-25 07:00:00,0.375,0.0,0.0,0.405,0.92,1.421,0.0,0.405,1.421,2.052
PLANT_039,2025-04-25 08:00:00,0.42,0.0,0.0,0.408,0.977,1.568,0.0,0.408,1.568,2.052
PLANT_039,2025-04-25 09:00:00,0.444,0.0,0.0,0.463,1.06,1.604,0.0,0.463,1.604,2.052
PLANT_039,2025-04-25 10:00:00,0.472,0.0,0.0,0.428,0.984,1.515,0.0,0.428,1.515,2.052
PLANT_039,2025-04-25 11:00:00,0.47,0.0,0.0,0.443,0.996,1.571,0.0,0.443,1.571,2.052
PLANT_039,2025-04-25 12:00:00,0.45,0.0,0.0,0.448,1.035,1.575,0.0,0.448,1.575,2.052
PLANT_039,2025-04-25 13:00:00,0.446,0.0,0.0,0.45,1.024,1.541,0.0,0.45,1.541,2.052
PLANT_039,2025-04-25 14:00:00,0.427,0.0,0.0,0.414,0.987,1.508,0.0,0.414,1.508,2.052
PLANT_039,2025-04-25 15:00:00,0.378,0.0,0.0,0.348,0.904,1.401,0.0,0.348,1.401,2.052
PLANT_039,2025-04-25 16:00:00,0.329,0.0,0.0,0.247,0.842,1.346,0.0,0.247,1.346,2.052
PLANT_039,2025-04-25 17:00:00,0.285,0.0,0.0,0.212,0.855,1.327,0.0,0.212,1.327,2.052
PLANT_039,2025-04-25 18:00:00,0.237,0.0,0.0,0.202,0.8,1.322,0.0,0.202,1.322,2.052
PLANT_039,2025-04-25 19:00:00,0.247,0.0,0.0,0.182,0.814,1.305,0.0,0.182,1.305,2.052
PLANT_039,2025-04-25 20:00:00,0.258,0.0,0.0,0.216,0.764,1.333,0.0,0.216,1.333,2.052
PLANT_039,2025-04-25 21:00:00,0.272,0.0,0.0,0.231,0.806,1.307,0.0,0.231,1.307,2.052
PLANT_039,2025-04-25 22:00:00,0.284,0.0,0.0,0.213,0.87,1.383,0.0,0.213,1.383,2.052
PLANT_039,2025-04-25 23:00:00,0.296,0.0,0.0,0.249,0.881,1.421,0.0,0.249,1.421,2.052
PLANT_039,2025-04-26 00:00:00,0.298,0.0,0.0,0.304,0.845,1.391,0.0,0.304,1.391,2.052
PLANT_039,2025-04-26 01:00:00,0.297,0.0,0.0,0.273,0.837,1.434,0.0,0.273,1.434,2.052
PLANT_039,2025-04-26 02:00:00,0.305,0.0,0.0,0.268,0.835,1.37,0.0,0.268,1.37,2.052
PLANT_039,2025-04-26 03:00:00,0.311,0.0,0.0,0.342,0.936,1.441,0.0,0.342,1.441,2.052
PLANT_039,2025-04-26 04:00:00,0.315,0.0,0.0,0.298,0.92,1.468,0.0,0.298,1.468,2.052
PLANT_039,2025-04-26 05:00:00,0.316,0.0,0.0,0.283,0.867,1.371,0.0,0.283,1.371,2.052
PLANT_039,2025-04-26 06:00:00,0.317,0.0,0.0,0.316,0.893,1.361,0.0,0.316,1.361,2.052
PLANT_039,2025-04-26 07:00:00,0.362,0.0,0.0,0.392,0.974,1.502,0.0,0.392,1.502,2.052
PLANT_039,2025-04-26 08:00:00,0.399,0.0,0.0,0.402,0.962,1.516,0.0,0.402,1.516,2.052
PLANT_039,2025-04-26 09:00:00,0.448,0.0,0.0,0.443,0.959,1.532,0.0,0.443,1.532,2.052
PLANT_039,2025-04-26 10:00:00,0.427,0.0,0.0,0.442,0.982,1.583,0.0,0.442,1.583,2.052
PLANT_039,2025-04-26 11:00:00,0.434,0.0,0.0,0.406,0.981,1.536,0.0,0.406,1.536,2.052
PLANT_039,2025-04-26 12:00:00,0.457,0.0,0.0,0.486,1.091,1.522,0.0,0.486,1.522,2.052
PLANT_039,2025-04-26 13:00:00,0.444,0.0,0.0,0.432,1.003,1.529,0.0,0.432,1.529,2.052
PLANT_039,2025-04-26 14:00:00,0.42,0.0,0.0,0.371,1.02,1.485,0.0,0.371,1.485,2.052
PLANT_039,2025-04-26 15:00:00,0.382,0.0,0.0,0.385,1.025,1.563,0.0,0.385,1.563,2.052
