timestamp,temperature,cloud_cover,wind_speed,wind_direction,irradiance,plant_name
2025-04-26T23:00,32.4,2,17.5,95,0.0,Kolar Wind
2025-04-24T00:00,28.4,2,14.4,171,0.0,Chikkaballapura Solar
2025-04-24T01:00,27.6,0,14.1,166,0.0,Chikkaballapura Solar
2025-04-24T02:00,27.0,0,14.8,176,0.0,Chikkaballapura Solar
2025-04-24T03:00,26.4,0,14.8,178,0.0,Chikkaballapura Solar
2025-04-24T04:00,25.8,1,13.3,182,0.0,Chikkaballapura Solar
2025-04-24T05:00,25.3,1,13.0,182,0.0,Chikkaballapura Solar
2025-04-24T06:00,26.5,0,13.5,178,22.0,Chikkaballapura Solar
2025-04-24T07:00,28.0,0,14.8,179,177.0,Chikkaballapura Solar
2025-04-24T08:00,30.0,0,15.9,185,399.0,Chikkaballapura Solar
2025-04-24T09:00,31.9,0,19.0,209,612.0,Chikkaballapura Solar
2025-04-24T10:00,34.4,0,15.0,194,786.0,Chikkaballapura Solar
2025-04-24T11:00,36.0,0,13.8,209,906.0,Chikkaballapura Solar
2025-04-24T12:00,37.1,0,13.1,217,954.0,Chikkaballapura Solar
2025-04-24T13:00,37.8,20,10.3,213,928.0,Chikkaballapura Solar
2025-04-24T14:00,37.8,20,7.4,203,721.0,Chikkaballapura Solar
2025-04-24T15:00,37.7,11,6.7,216,596.0,Chikkaballapura Solar
2025-04-24T16:00,37.2,6,4.3,208,426.0,Chikkaballapura Solar
2025-04-24T17:00,36.0,4,3.4,122,228.0,Chikkaballapura Solar
2025-04-24T18:00,33.0,8,7.0,148,50.0,Chikkaballapura Solar
2025-04-24T19:00,32.0,5,7.5,147,0.0,Chikkaballapura Solar
2025-04-24T20:00,31.5,6,11.1,143,0.0,Chikkaballapura Solar
2025-04-24T21:00,30.8,4,11.2,148,0.0,Chikkaballapura Solar
2025-04-24T22:00,30.8,1,17.5,160,0.0,Chikkaballapura Solar
2025-04-24T23:00,29.6,4,15.3,168,0.0,Chikkaballapura Solar
2025-04-25T00:00,28.8,21,15.0,163,0.0,Chikkaballapura Solar
2025-04-25T01:00,28.2,33,15.7,167,0.0,Chikkaballapura Solar
2025-04-25T02:00,27.5,70,16.6,178,0.0,Chikkaballapura Solar
2025-04-25T03:00,27.0,92,16.6,178,0.0,Chikkaballapura Solar
2025-04-25T04:00,26.8,63,14.9,179,0.0,Chikkaballapura Solar
2025-04-25T05:00,26.1,38,13.5,185,0.0,Chikkaballapura Solar
2025-04-25T06:00,26.5,20,16.4,183,19.0,Chikkaballapura Solar
2025-04-25T07:00,27.8,8,17.5,183,169.0,Chikkaballapura Solar
2025-04-25T08:00,29.5,4,17.8,182,392.0,Chikkaballapura Solar
2025-04-25T09:00,31.5,4,16.4,181,602.0,Chikkaballapura Solar
2025-04-25T10:00,33.3,0,14.6,184,784.0,Chikkaballapura Solar
2025-04-25T11:00,34.9,0,14.5,194,905.0,Chikkaballapura Solar
2025-04-25T12:00,36.0,0,13.1,198,952.0,Chikkaballapura Solar
2025-04-25T13:00,36.8,0,10.5,199,926.0,Chikkaballapura Solar
2025-04-25T14:00,37.2,1,8.9,207,819.0,Chikkaballapura Solar
2025-04-25T15:00,37.0,3,7.4,212,645.0,Chikkaballapura Solar
2025-04-25T16:00,36.5,1,5.0,178,411.0,Chikkaballapura Solar
2025-04-25T17:00,35.5,4,1.1,189,239.0,Chikkaballapura Solar
2025-04-25T18:00,32.7,6,4.4,201,51.0,Chikkaballapura Solar
2025-04-25T19:00,31.4,6,6.7,171,0.0,Chikkaballapura Solar
2025-04-25T20:00,30.8,9,7.9,145,0.0,Chikkaballapura Solar
2025-04-25T21:00,30.4,8,8.6,149,0.0,Chikkaballapura Solar
2025-04-25T22:00,30.1,15,9.4,145,0.0,Chikkaballapura Solar
2025-04-25T23:00,29.8,8,17.5,161,0.0,Chikkaballapura Solar
2025-04-26T00:00,28.4,7,18.0,168,0.0,Chikkaballapura Solar
2025-04-26T01:00,27.9,10,16.0,172,0.0,Chikkaballapura Solar
2025-04-26T02:00,27.4,23,17.1,179,0.0,Chikkaballapura Solar
2025-04-26T03:00,26.6,23,16.4,179,0.0,Chikkaballapura Solar
2025-04-26T04:00,26.0,0,13.3,190,0.0,Chikkaballapura Solar
2025-04-26T05:00,25.5,6,12.1,190,0.0,Chikkaballapura Solar
2025-04-26T06:00,26.5,52,13.2,192,23.0,Chikkaballapura Solar
2025-04-26T07:00,27.9,51,15.3,189,166.0,Chikkaballapura Solar
2025-04-26T08:00,29.6,19,14.8,184,388.0,Chikkaballapura Solar
2025-04-26T09:00,31.5,22,12.8,171,600.0,Chikkaballapura Solar
2025-04-26T10:00,33.4,10,12.4,172,783.0,Chikkaballapura Solar
2025-04-26T11:00,34.8,5,10.6,184,903.0,Chikkaballapura Solar
2025-04-26T12:00,35.8,14,8.4,205,950.0,Chikkaballapura Solar
2025-04-26T13:00,36.0,16,6.0,221,875.0,Chikkaballapura Solar
2025-04-26T14:00,36.7,9,3.1,204,818.0,Chikkaballapura Solar
2025-04-26T15:00,36.7,31,6.0,237,650.0,Chikkaballapura Solar
2025-04-26T16:00,35.8,36,6.7,196,362.0,Chikkaballapura Solar
2025-04-26T17:00,35.0,48,6.3,162,215.0,Chikkaballapura Solar
2025-04-26T18:00,32.8,53,8.9,159,49.0,Chikkaballapura Solar
2025-04-26T19:00,31.9,13,10.1,149,0.0,Chikkaballapura Solar
2025-04-26T20:00,31.0,9,11.6,154,0.0,Chikkaballapura Solar
2025-04-26T21:00,29.9,8,12.3,148,0.0,Chikkaballapura Solar
2025-04-26T22:00,29.5,10,10.8,152,0.0,Chikkaballapura Solar
2025-04-26T23:00,29.0,11,13.7,163,0.0,Chikkaballapura Solar
2025-04-24T00:00,29.0,0,14.5,173,0.0,Tumkur North Wind
2025-04-24T01:00,28.2,0,13.3,178,0.0,Tumkur North Wind
2025-04-24T02:00,27.3,0,13.4,185,0.0,Tumkur North Wind
2025-04-24T03:00,26.6,0,12.4,183,0.0,Tumkur North Wind
2025-04-24T04:00,26.1,0,9.2,183,0.0,Tumkur North Wind
2025-04-24T05:00,25.5,0,7.8,176,0.0,Tumkur North Wind
2025-04-24T06:00,27.0,0,10.2,170,20.0,Tumkur North Wind
2025-04-24T07:00,28.5,50,10.4,181,172.0,Tumkur North Wind
2025-04-24T08:00,30.6,39,15.8,214,394.0,Tumkur North Wind
2025-04-24T09:00,32.8,69,11.8,192,608.0,Tumkur North Wind
2025-04-24T10:00,34.8,3,11.7,194,786.0,Tumkur North Wind
2025-04-24T11:00,36.6,0,11.8,203,906.0,Tumkur North Wind
2025-04-24T12:00,37.8,0,11.8,204,955.0,Tumkur North Wind
2025-04-24T13:00,38.6,27,10.8,201,929.0,Tumkur North Wind
2025-04-24T14:00,38.8,17,7.2,198,757.0,Tumkur North Wind
2025-04-24T15:00,38.6,7,4.7,173,602.0,Tumkur North Wind
2025-04-24T16:00,38.3,6,6.4,140,442.0,Tumkur North Wind
2025-04-24T17:00,36.8,6,8.0,136,234.0,Tumkur North Wind
2025-04-24T18:00,34.2,3,7.2,148,53.0,Tumkur North Wind
2025-04-24T19:00,32.6,3,6.4,135,0.0,Tumkur North Wind
2025-04-24T20:00,32.3,7,12.2,136,0.0,Tumkur North Wind
2025-04-24T21:00,32.2,3,17.2,155,0.0,Tumkur North Wind
2025-04-24T22:00,31.0,3,17.6,165,0.0,Tumkur North Wind
2025-04-24T23:00,30.0,3,15.9,168,0.0,Tumkur North Wind
2025-04-25T00:00,29.2,29,14.4,171,0.0,Tumkur North Wind
2025-04-25T01:00,28.4,36,12.8,169,0.0,Tumkur North Wind
2025-04-25T02:00,27.9,96,11.7,165,0.0,Tumkur North Wind
2025-04-25T03:00,27.5,95,13.8,169,0.0,Tumkur North Wind
2025-04-25T04:00,27.0,78,13.1,171,0.0,Tumkur North Wind
2025-04-25T05:00,26.5,63,9.2,174,0.0,Tumkur North Wind
2025-04-25T06:00,26.9,94,11.9,174,10.0,Tumkur North Wind
2025-04-25T07:00,27.8,8,13.4,173,113.0,Tumkur North Wind
2025-04-25T08:00,29.5,2,14.2,171,367.0,Tumkur North Wind
2025-04-25T09:00,31.5,1,13.9,176,611.0,Tumkur North Wind
2025-04-25T10:00,33.6,0,13.8,192,787.0,Tumkur North Wind
2025-04-25T11:00,35.2,0,13.6,191,905.0,Tumkur North Wind
2025-04-25T12:00,36.5,0,11.5,183,954.0,Tumkur North Wind
2025-04-25T13:00,37.5,0,9.9,185,929.0,Tumkur North Wind
2025-04-25T14:00,37.8,0,8.1,192,832.0,Tumkur North Wind
2025-04-25T15:00,37.8,5,6.7,180,659.0,Tumkur North Wind
2025-04-25T16:00,37.8,5,5.9,162,451.0,Tumkur North Wind
2025-04-25T17:00,36.5,8,4.1,146,238.0,Tumkur North Wind
2025-04-25T18:00,33.8,7,4.5,106,52.0,Tumkur North Wind
2025-04-25T19:00,32.2,10,7.1,100,0.0,Tumkur North Wind
2025-04-25T20:00,31.3,31,6.5,104,0.0,Tumkur North Wind
2025-04-25T21:00,30.5,62,6.5,124,0.0,Tumkur North Wind
2025-04-25T22:00,30.4,19,13.4,139,0.0,Tumkur North Wind
2025-04-25T23:00,30.4,76,19.1,155,0.0,Tumkur North Wind
2025-04-26T00:00,29.5,94,16.8,168,0.0,Tumkur North Wind
2025-04-26T01:00,28.6,1,17.3,179,0.0,Tumkur North Wind
2025-04-26T02:00,27.5,0,16.7,181,0.0,Tumkur North Wind
2025-04-26T03:00,26.8,3,14.6,185,0.0,Tumkur North Wind
2025-04-26T04:00,26.2,2,12.2,188,0.0,Tumkur North Wind
2025-04-26T05:00,25.9,9,7.5,201,0.0,Tumkur North Wind
2025-04-26T06:00,26.7,24,9.7,195,21.0,Tumkur North Wind
2025-04-26T07:00,28.0,3,11.0,185,166.0,Tumkur North Wind
2025-04-26T08:00,30.0,3,10.6,171,389.0,Tumkur North Wind
2025-04-26T09:00,32.0,4,10.9,171,609.0,Tumkur North Wind
2025-04-26T10:00,33.9,6,10.9,163,785.0,Tumkur North Wind
2025-04-26T11:00,35.4,2,11.7,163,903.0,Tumkur North Wind
2025-04-26T12:00,36.3,5,9.1,173,950.0,Tumkur North Wind
2025-04-26T13:00,36.9,14,6.1,178,910.0,Tumkur North Wind
2025-04-26T14:00,37.6,13,7.7,150,789.0,Tumkur North Wind
2025-04-26T15:00,37.3,30,10.0,131,613.0,Tumkur North Wind
2025-04-26T16:00,36.8,23,11.9,141,426.0,Tumkur North Wind
2025-04-26T17:00,35.7,42,11.8,140,205.0,Tumkur North Wind
2025-04-26T18:00,34.1,31,11.4,141,47.0,Tumkur North Wind
2025-04-26T19:00,32.8,29,15.8,136,0.0,Tumkur North Wind
2025-04-26T20:00,31.3,8,13.9,141,0.0,Tumkur North Wind
2025-04-26T21:00,30.6,11,11.1,149,0.0,Tumkur North Wind
2025-04-26T22:00,30.1,45,12.4,154,0.0,Tumkur North Wind
2025-04-26T23:00,29.5,11,14.6,161,0.0,Tumkur North Wind
2025-04-24T00:00,19.4,0,7.1,261,0.0,Ramanagara Solar
2025-04-24T01:00,19.0,1,7.5,259,0.0,Ramanagara Solar
2025-04-24T02:00,18.3,2,6.0,253,0.0,Ramanagara Solar
2025-04-24T03:00,18.2,20,6.1,251,0.0,Ramanagara Solar
2025-04-24T04:00,18.2,43,6.8,252,0.0,Ramanagara Solar
2025-04-24T05:00,17.9,61,6.8,248,0.0,Ramanagara Solar
2025-04-24T06:00,18.4,55,6.1,247,4.0,Ramanagara Solar
2025-04-24T07:00,21.2,25,6.3,272,120.0,Ramanagara Solar
2025-04-24T08:00,23.5,9,6.9,284,350.0,Ramanagara Solar
2025-04-24T09:00,25.3,3,6.4,295,574.0,Ramanagara Solar
2025-04-24T10:00,27.2,15,5.5,316,771.0,Ramanagara Solar
2025-04-24T11:00,28.6,15,5.1,354,880.0,Ramanagara Solar
2025-04-24T12:00,29.8,17,7.7,37,942.0,Ramanagara Solar
2025-04-24T13:00,30.1,17,10.1,61,902.0,Ramanagara Solar
2025-04-24T14:00,30.3,12,9.8,70,803.0,Ramanagara Solar
2025-04-24T15:00,30.0,10,12.3,86,677.0,Ramanagara Solar
2025-04-24T16:00,28.8,18,11.1,99,480.0,Ramanagara Solar
2025-04-24T17:00,28.2,11,4.1,77,284.0,Ramanagara Solar
2025-04-24T18:00,25.5,12,1.1,270,86.0,Ramanagara Solar
2025-04-24T19:00,23.9,14,7.0,291,1.0,Ramanagara Solar
2025-04-24T20:00,22.1,4,9.0,275,0.0,Ramanagara Solar
2025-04-24T21:00,20.8,3,9.4,257,0.0,Ramanagara Solar
2025-04-24T22:00,20.1,18,8.4,260,0.0,Ramanagara Solar
2025-04-24T23:00,20.0,13,8.7,264,0.0,Ramanagara Solar
2025-04-25T00:00,19.7,6,8.1,252,0.0,Ramanagara Solar
2025-04-25T01:00,19.1,33,5.8,248,0.0,Ramanagara Solar
2025-04-25T02:00,18.9,55,7.6,263,0.0,Ramanagara Solar
2025-04-25T03:00,19.1,75,6.5,264,0.0,Ramanagara Solar
2025-04-25T04:00,18.9,75,5.9,259,0.0,Ramanagara Solar
2025-04-25T05:00,18.7,67,7.2,251,0.0,Ramanagara Solar
2025-04-25T06:00,18.5,60,7.1,255,4.0,Ramanagara Solar
2025-04-25T07:00,21.0,26,5.4,266,118.0,Ramanagara Solar
2025-04-25T08:00,23.5,46,4.0,300,341.0,Ramanagara Solar
2025-04-25T09:00,25.5,28,4.9,332,578.0,Ramanagara Solar
2025-04-25T10:00,27.4,92,4.9,8,779.0,Ramanagara Solar
2025-04-25T11:00,28.8,75,8.1,37,901.0,Ramanagara Solar
2025-04-25T12:00,29.2,60,9.0,38,898.0,Ramanagara Solar
2025-04-25T13:00,29.7,89,8.5,48,916.0,Ramanagara Solar
2025-04-25T14:00,29.5,88,8.9,66,699.0,Ramanagara Solar
2025-04-25T15:00,29.7,56,9.9,80,645.0,Ramanagara Solar
2025-04-25T16:00,28.2,39,7.8,94,472.0,Ramanagara Solar
2025-04-25T17:00,28.0,33,3.3,139,275.0,Ramanagara Solar
2025-04-25T18:00,25.1,95,6.1,313,83.0,Ramanagara Solar
2025-04-25T19:00,22.0,98,9.5,279,1.0,Ramanagara Solar
2025-04-25T20:00,21.4,100,9.6,276,0.0,Ramanagara Solar
2025-04-25T21:00,20.7,100,11.2,273,0.0,Ramanagara Solar
2025-04-25T22:00,20.5,100,9.7,272,0.0,Ramanagara Solar
2025-04-25T23:00,20.1,100,8.0,256,0.0,Ramanagara Solar
2025-04-26T00:00,19.9,41,7.3,263,0.0,Ramanagara Solar
2025-04-26T01:00,19.6,65,6.8,272,0.0,Ramanagara Solar
2025-04-26T02:00,19.3,85,6.5,262,0.0,Ramanagara Solar
2025-04-26T03:00,18.8,100,5.7,257,0.0,Ramanagara Solar
2025-04-26T04:00,18.7,99,5.0,249,0.0,Ramanagara Solar
2025-04-26T05:00,18.3,97,4.2,230,0.0,Ramanagara Solar
2025-04-26T06:00,19.0,98,3.8,245,4.0,Ramanagara Solar
2025-04-26T07:00,21.9,100,3.6,290,113.0,Ramanagara Solar
2025-04-26T08:00,24.4,94,3.8,5,356.0,Ramanagara Solar
2025-04-26T09:00,26.1,97,6.0,44,571.0,Ramanagara Solar
2025-04-26T10:00,27.6,92,7.3,59,775.0,Ramanagara Solar
2025-04-26T11:00,28.9,100,8.4,75,916.0,Ramanagara Solar
2025-04-26T12:00,29.9,100,9.9,90,947.0,Ramanagara Solar
2025-04-26T13:00,30.3,92,10.8,93,959.0,Ramanagara Solar
2025-04-26T14:00,29.3,99,9.9,91,671.0,Ramanagara Solar
2025-04-26T15:00,29.3,91,7.8,81,573.0,Ramanagara Solar
2025-04-26T16:00,29.2,42,8.1,87,471.0,Ramanagara Solar
2025-04-26T17:00,28.2,33,5.2,112,286.0,Ramanagara Solar
2025-04-26T18:00,25.7,31,3.3,158,85.0,Ramanagara Solar
2025-04-26T19:00,23.7,44,2.7,238,1.0,Ramanagara Solar
2025-04-26T20:00,21.8,59,9.0,267,0.0,Ramanagara Solar
2025-04-26T21:00,20.6,70,7.8,257,0.0,Ramanagara Solar
2025-04-26T22:00,20.1,100,8.9,252,0.0,Ramanagara Solar
2025-04-26T23:00,20.1,100,8.0,265,0.0,Ramanagara Solar
2025-04-24T00:00,24.3,0,3.6,147,0.0,Haveri West Wind
2025-04-24T01:00,23.8,0,2.2,166,0.0,Haveri West Wind
2025-04-24T02:00,23.5,0,2.0,185,0.0,Haveri West Wind
2025-04-24T03:00,23.2,0,1.4,203,0.0,Haveri West Wind
2025-04-24T04:00,22.9,28,1.1,180,0.0,Haveri West Wind
2025-04-24T05:00,22.8,38,0.6,304,0.0,Haveri West Wind
2025-04-24T06:00,24.8,100,3.6,189,13.0,Haveri West Wind
2025-04-24T07:00,26.2,71,5.9,198,129.0,Haveri West Wind
2025-04-24T08:00,28.5,47,4.2,190,362.0,Haveri West Wind
2025-04-24T09:00,31.0,52,4.9,188,631.0,Haveri West Wind
2025-04-24T10:00,32.8,91,6.1,175,823.0,Haveri West Wind
2025-04-24T11:00,34.4,87,6.9,157,945.0,Haveri West Wind
2025-04-24T12:00,35.6,74,8.5,136,973.0,Haveri West Wind
2025-04-24T13:00,36.2,12,9.7,118,950.0,Haveri West Wind
2025-04-24T14:00,36.4,16,8.1,129,816.0,Haveri West Wind
2025-04-24T15:00,36.3,46,9.7,135,659.0,Haveri West Wind
2025-04-24T16:00,35.3,89,9.8,130,469.0,Haveri West Wind
2025-04-24T17:00,34.2,77,7.0,125,252.0,Haveri West Wind
2025-04-24T18:00,30.0,94,6.1,93,54.0,Haveri West Wind
2025-04-24T19:00,28.1,81,7.5,69,0.0,Haveri West Wind
2025-04-24T20:00,27.3,15,7.1,96,0.0,Haveri West Wind
2025-04-24T21:00,26.7,0,9.5,129,0.0,Haveri West Wind
2025-04-24T22:00,25.7,0,7.0,132,0.0,Haveri West Wind
2025-04-24T23:00,24.9,1,4.9,129,0.0,Haveri West Wind
2025-04-25T00:00,24.4,1,3.8,139,0.0,Haveri West Wind
2025-04-25T01:00,23.9,1,3.6,135,0.0,Haveri West Wind
2025-04-25T02:00,23.5,16,3.5,152,0.0,Haveri West Wind
2025-04-25T03:00,23.4,47,3.5,159,0.0,Haveri West Wind
2025-04-25T04:00,23.6,100,3.6,153,0.0,Haveri West Wind
2025-04-25T05:00,23.9,100,4.7,157,0.0,Haveri West Wind
2025-04-25T06:00,25.1,100,6.1,166,12.0,Haveri West Wind
2025-04-25T07:00,26.5,98,8.0,174,149.0,Haveri West Wind
2025-04-25T08:00,28.4,92,9.1,173,353.0,Haveri West Wind
2025-04-25T09:00,30.6,5,8.4,169,594.0,Haveri West Wind
2025-04-25T10:00,32.5,2,7.9,156,796.0,Haveri West Wind
2025-04-25T11:00,34.1,1,7.6,149,930.0,Haveri West Wind
2025-04-25T12:00,35.2,4,7.8,134,956.0,Haveri West Wind
2025-04-25T13:00,35.9,16,9.1,131,937.0,Haveri West Wind
2025-04-25T14:00,35.9,11,10.3,134,772.0,Haveri West Wind
2025-04-25T15:00,35.9,10,11.6,125,643.0,Haveri West Wind
2025-04-25T16:00,35.2,13,9.5,119,442.0,Haveri West Wind
2025-04-25T17:00,33.7,27,6.8,117,225.0,Haveri West Wind
2025-04-25T18:00,30.2,1,6.3,110,52.0,Haveri West Wind
2025-04-25T19:00,28.2,95,5.8,64,0.0,Haveri West Wind
2025-04-25T20:00,27.3,51,7.0,91,0.0,Haveri West Wind
2025-04-25T21:00,26.9,4,10.5,125,0.0,Haveri West Wind
2025-04-25T22:00,26.3,1,9.5,127,0.0,Haveri West Wind
2025-04-25T23:00,25.0,0,7.0,136,0.0,Haveri West Wind
2025-04-26T00:00,24.4,0,5.2,139,0.0,Haveri West Wind
2025-04-26T01:00,24.0,4,3.4,148,0.0,Haveri West Wind
2025-04-26T02:00,23.6,20,3.3,158,0.0,Haveri West Wind
2025-04-26T03:00,23.6,97,1.9,158,0.0,Haveri West Wind
2025-04-26T04:00,24.2,100,4.8,160,0.0,Haveri West Wind
2025-04-26T05:00,24.6,99,6.4,162,0.0,Haveri West Wind
2025-04-26T06:00,25.3,99,8.3,160,14.0,Haveri West Wind
2025-04-26T07:00,26.6,100,11.4,167,145.0,Haveri West Wind
2025-04-26T08:00,28.4,78,10.9,171,340.0,Haveri West Wind
2025-04-26T09:00,30.7,8,9.5,170,589.0,Haveri West Wind
2025-04-26T10:00,32.2,11,8.9,161,766.0,Haveri West Wind
2025-04-26T11:00,33.8,40,8.6,143,884.0,Haveri West Wind
2025-04-26T12:00,34.8,84,9.8,131,886.0,Haveri West Wind
2025-04-26T13:00,35.4,99,9.6,130,822.0,Haveri West Wind
2025-04-26T14:00,35.8,31,10.4,134,804.0,Haveri West Wind
2025-04-26T15:00,35.5,36,11.6,125,669.0,Haveri West Wind
2025-04-26T16:00,34.4,20,11.4,121,442.0,Haveri West Wind
2025-04-26T17:00,33.3,20,5.7,145,236.0,Haveri West Wind
2025-04-26T18:00,29.9,2,5.5,134,49.0,Haveri West Wind
2025-04-26T19:00,28.5,9,9.1,115,0.0,Haveri West Wind
2025-04-26T20:00,27.2,9,8.3,132,0.0,Haveri West Wind
2025-04-26T21:00,26.3,5,8.7,135,0.0,Haveri West Wind
2025-04-26T22:00,25.2,2,6.7,146,0.0,Haveri West Wind
2025-04-26T23:00,24.6,1,6.1,152,0.0,Haveri West Wind
2025-04-24T00:00,28.8,85,4.9,152,0.0,Ron Solar
2025-04-24T01:00,28.0,66,5.4,165,0.0,Ron Solar
2025-04-24T02:00,27.2,74,5.8,144,0.0,Ron Solar
2025-04-24T03:00,26.4,67,5.0,195,0.0,Ron Solar
2025-04-24T04:00,26.6,93,1.3,146,0.0,Ron Solar
2025-04-24T05:00,26.0,91,1.8,233,0.0,Ron Solar
2025-04-24T06:00,27.3,91,2.5,266,12.0,Ron Solar
2025-04-24T07:00,29.9,12,2.1,329,151.0,Ron Solar
2025-04-24T08:00,32.3,42,2.1,329,377.0,Ron Solar
2025-04-24T09:00,34.7,88,4.1,308,601.0,Ron Solar
2025-04-24T10:00,36.7,95,2.8,297,785.0,Ron Solar
2025-04-24T11:00,38.5,10,1.2,63,907.0,Ron Solar
2025-04-24T12:00,39.8,5,6.3,83,963.0,Ron Solar
2025-04-24T13:00,40.3,24,12.2,90,900.0,Ron Solar
2025-04-24T14:00,40.3,42,14.2,91,848.0,Ron Solar
2025-04-24T15:00,40.2,62,11.1,83,716.0,Ron Solar
2025-04-24T16:00,39.9,69,9.7,75,509.0,Ron Solar
2025-04-24T17:00,38.9,4,14.2,82,272.0,Ron Solar
2025-04-24T18:00,35.6,2,6.3,70,66.0,Ron Solar
2025-04-24T19:00,34.1,2,3.1,21,0.0,Ron Solar
2025-04-24T20:00,32.5,2,4.9,36,0.0,Ron Solar
2025-04-24T21:00,32.0,3,9.5,53,0.0,Ron Solar
2025-04-24T22:00,31.2,3,7.1,83,0.0,Ron Solar
2025-04-24T23:00,30.0,1,5.7,139,0.0,Ron Solar
2025-04-25T00:00,29.4,0,7.1,150,0.0,Ron Solar
2025-04-25T01:00,28.5,0,10.7,150,0.0,Ron Solar
2025-04-25T02:00,27.6,0,11.1,136,0.0,Ron Solar
2025-04-25T03:00,27.0,0,10.1,131,0.0,Ron Solar
2025-04-25T04:00,26.4,0,7.9,133,0.0,Ron Solar
2025-04-25T05:00,26.0,0,7.3,150,0.0,Ron Solar
2025-04-25T06:00,27.3,0,7.9,137,12.0,Ron Solar
2025-04-25T07:00,28.7,0,9.9,143,152.0,Ron Solar
2025-04-25T08:00,30.9,20,10.7,149,376.0,Ron Solar
2025-04-25T09:00,33.5,0,9.8,150,599.0,Ron Solar
2025-04-25T10:00,36.0,0,7.6,153,784.0,Ron Solar
2025-04-25T11:00,38.0,14,6.8,130,915.0,Ron Solar
2025-04-25T12:00,39.3,16,8.4,99,914.0,Ron Solar
2025-04-25T13:00,39.8,9,10.2,81,844.0,Ron Solar
2025-04-25T14:00,40.3,5,10.1,71,820.0,Ron Solar
2025-04-25T15:00,40.5,4,12.6,65,688.0,Ron Solar
2025-04-25T16:00,39.4,3,16.8,72,488.0,Ron Solar
2025-04-25T17:00,38.7,4,13.3,69,264.0,Ron Solar
2025-04-25T18:00,35.5,4,4.8,65,64.0,Ron Solar
2025-04-25T19:00,34.5,4,2.5,330,0.0,Ron Solar
2025-04-25T20:00,33.1,4,2.7,328,0.0,Ron Solar
2025-04-25T21:00,32.2,2,4.7,23,0.0,Ron Solar
2025-04-25T22:00,31.8,4,9.0,77,0.0,Ron Solar
2025-04-25T23:00,30.6,1,10.5,123,0.0,Ron Solar
2025-04-26T00:00,29.4,0,9.4,142,0.0,Ron Solar
2025-04-26T01:00,28.7,0,12.8,132,0.0,Ron Solar
2025-04-26T02:00,27.9,0,0.7,256,0.0,Ron Solar
2025-04-26T03:00,27.5,0,1.2,141,0.0,Ron Solar
2025-04-26T04:00,27.2,0,4.7,99,0.0,Ron Solar
2025-04-26T05:00,26.8,3,5.8,92,0.0,Ron Solar
2025-04-26T06:00,27.6,1,6.4,79,12.0,Ron Solar
2025-04-26T07:00,29.0,10,7.1,96,152.0,Ron Solar
2025-04-26T08:00,30.8,1,7.6,118,376.0,Ron Solar
2025-04-26T09:00,33.1,41,8.8,134,596.0,Ron Solar
2025-04-26T10:00,35.3,74,9.2,140,779.0,Ron Solar
2025-04-26T11:00,37.2,98,8.4,130,889.0,Ron Solar
2025-04-26T12:00,38.8,100,10.5,117,934.0,Ron Solar
2025-04-26T13:00,39.5,86,10.8,116,802.0,Ron Solar
2025-04-26T14:00,40.0,24,13.4,110,714.0,Ron Solar
2025-04-26T15:00,39.7,80,14.0,106,662.0,Ron Solar
2025-04-26T16:00,39.2,10,11.0,101,465.0,Ron Solar
2025-04-26T17:00,39.0,73,10.6,99,245.0,Ron Solar
2025-04-26T18:00,36.0,39,6.3,114,61.0,Ron Solar
2025-04-26T19:00,34.5,25,7.5,98,0.0,Ron Solar
2025-04-26T20:00,33.8,29,11.5,56,0.0,Ron Solar
2025-04-26T21:00,32.3,27,15.3,93,0.0,Ron Solar
2025-04-26T22:00,31.2,6,9.5,91,0.0,Ron Solar
2025-04-26T23:00,30.2,5,8.4,121,0.0,Ron Solar
2025-04-24T00:00,28.0,2,15.4,185,0.0,Nargund Wind
2025-04-24T01:00,27.4,7,13.5,182,0.0,Nargund Wind
2025-04-24T02:00,27.0,1,13.0,183,0.0,Nargund Wind
2025-04-24T03:00,26.5,4,12.4,188,0.0,Nargund Wind
2025-04-24T04:00,26.0,0,10.5,218,0.0,Nargund Wind
2025-04-24T05:00,25.3,0,6.5,183,0.0,Nargund Wind
2025-04-24T06:00,27.1,0,10.1,170,13.0,Nargund Wind
2025-04-24T07:00,29.0,0,11.9,176,150.0,Nargund Wind
2025-04-24T08:00,31.6,0,9.9,199,368.0,Nargund Wind
2025-04-24T09:00,33.9,41,11.3,209,586.0,Nargund Wind
2025-04-24T10:00,35.6,24,12.7,218,770.0,Nargund Wind
2025-04-24T11:00,36.9,28,11.1,219,883.0,Nargund Wind
2025-04-24T12:00,37.5,6,7.7,208,856.0,Nargund Wind
2025-04-24T13:00,37.8,8,6.3,173,857.0,Nargund Wind
2025-04-24T14:00,37.8,17,7.0,132,745.0,Nargund Wind
2025-04-24T15:00,37.2,22,9.1,69,608.0,Nargund Wind
2025-04-24T16:00,36.2,28,9.8,35,437.0,Nargund Wind
2025-04-24T17:00,34.5,64,5.3,215,200.0,Nargund Wind
2025-04-24T18:00,32.7,41,9.4,172,59.0,Nargund Wind
2025-04-24T19:00,31.9,89,12.7,173,0.0,Nargund Wind
2025-04-24T20:00,30.8,97,10.1,179,0.0,Nargund Wind
